ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3002,,"Accidenti, [p]!
Sei di nuovo in ritardo! Sapevo che saresti arrivato tardi!","可惡！　[p]！
你又這麼晚來了！你每次動作都這麼慢！",,"야―! [p]―!
또 늦었어! 역시 늦었어!","Verflixt, [p]!
Du bist schon wieder zu spät!
Ich hab’s genau gewusst!"
2,3002,,"Cosa avresti fatto se qualche pervertito mi avesse
approcciata come prima?!","如果我跟之前一樣，又被怪人搭訕，
你說該怎麼辦才好啊！？",,"저번처럼, 또 이상한 녀석들에게
헌팅 같은 걸 당하면 어떡하려고 그래!?","Was wäre denn, wenn mich wieder jemand angebaggert
hätte wie vorher?!"
4,2000,,"Non c'è bisogno di preoccuparsi.
Nessuno ci sta provando con te.
Non lascerò che accada!","妳不用白擔心了。
妳才不會被搭訕。
我不會讓這種事發生的！",,"걱정하지 않아도 괜찮아
헌팅 같은 건 안 당할 거야
그런 짓은 용서 못해!","Mach dir keine Sorgen.
Niemand ist hier am Baggern.
Das lasse ich nicht zu!"
5,3002,,"Cosa? Aspetta... Cosa?
E cosa intendi dire esattamente con questo?!","嗯？等……
你是什麼意思！？",,"에? 잠깐… 무슨…
그거 무슨 의미야!?","Wie? Moment mal ... Was?
Was genau soll das heißen?!"
6,1151,,"Ehi, Nokia, cos'è un'adescamento?",諾奇雅，「搭訕」是什麼啊？,,"저기 노키아,「헌팅」이 뭐야?","He, Nokia. Was heißt denn anbaggern?"
7,3002,,"Oh, giusto... Ehm, è stato quando...",啊啊……嗯，所謂的搭訕就是……,,"아아… 그, 헌팅이란 건 말이지…","Oh, ja ... Ähm, das heißt ...."
8,3002,,"È una specie di, uhm, rituale di corteggiamento che alcuni
maschi idioti fanno quando puntano un corpo sexy e carino
come il mio.","愚蠢的雄性動物，看中我性感又可愛的身體，
想要偷嘗禁忌果實的一種祭典……",,"내 에로귀염보디를 노리고서
어리석은 수컷들이 펼치는, 금단의 과실 같은 제전이야…","Es ist eine Art Balzritual bestimmter Trottel,
wenn sie jemanden wie mich zu Gesicht bekommen."
9,1151,,"Non sono sicuro di aver capito bene, ma sembra
piuttosto spaventoso.","雖然聽不懂，
但是好像很可怕……",,"뭐, 뭔지 잘 모르겠지만
무서워 보이네…","So ganz verstehe ich das nicht, aber es klingt
ziemlich furchteinflößend."
10,3002,,"Sì, è spaventoso.
Ma se il tipo è carino, potrei anche starci...","沒錯，非常可怕……
不過如果對方是帥哥的話就沒問題……",,"맞아, 무서워…
단, 미남에게만은 용서가 돼…","Ja, das kann es schon sein.
Manche können das aber auch nett ..."
11,3001,,Di cosa stai parlando?,妳在說什麼……？,,"……넌, 대체 무슨 얘기를 하는 거지?",Wovon sprecht ihr denn?
12,3002,,Whoa! Yuugo!,啊啊！是YUGO！！,,"하으아! 유, 유고!!",Hoppla! Yuugo!
13,3002,,"Cosa, ah, che coincidenza, incontrarti
così! Che fortuna sfacciata che ho!","居然會在這裡遇到，
真巧！太幸運了！",,"이, 이런 곳에서 갑자기 만나다니
완전 우연! 완전 럭키!","Was für ein Zufall, dass du uns begegnest!
Was ich doch für ein Glück habe!"
14,3001,,...,…………,,…………,...
15,3002,,"È come se questo incontro casuale fosse destinato ad
accadere! Stavo giusto pensando che volevo parlarti
di qualcosa, anche io!","我覺得這個巧合就像命運安排的！
正好我有話想跟你說！",,"이 우연, 좀 운명 같은 게 느껴지는걸, 나!
마침 너에게 하고 싶은 말이 있었어!","Als ob diese Begegnung vorbestimmt wäre!
Ich habe auch gerade daran gedacht, dass ich
etwas mit dir besprechen möchte!"
16,3001,,?,……？,,……?,?
17,3001,,Capisco quello che stavi dicendo.,我懂妳的意思了。,,…네 주장은 이해했다,"Ich verstehe, was du meinst."
18,3002,,Bene!,嗯！,,응!,Gut!
19,3001,,La solidarietà di Zaxon è stata più tiepida ultimamente.,的確……最近的Zaxon很像一盤散沙。,,확실히 최근의 잭슨은 결속이 느슨해졌어,"Mit dem Zusammenhalt bei Zaxon ist es in letzter
Zeit nicht mehr so weit her."
20,3002,,"Bene, bene!",嗯嗯！,,응응!,Ausgezeichnet!
21,3001,,"Un certo numero di noi si sta comportando in modo così sconsiderato da attirare
l'interesse di altri team di hacker.","還有很多駭客……
做出讓其他隊伍的駭客看不順眼的行動……",,"다른 팀의 해커들 중에서도
묵과할 수 없는 행동을 하는 자들이 눈에 띄어…","Einige von uns sind sogar so dreist, dass sie
andere Hacker-Teams auf uns aufmerksam machen."
22,3002,,"Bene, bene, bene!",嗯嗯嗯！,,응응응!,Ganz hervorragend!
23,3001,,"Ma non pensi che contrapporre forza a forza
porterà solo a un caos inutile?","可是妳不覺得以暴制暴，
只會讓事情變得更混亂嗎？",,"하지만, 힘에 힘으로 대항해도
괜한 혼란을 낳을 뿐이라고는 생각하지 않나?","Aber glaubst du nicht, dass es nur unnötiges
Chaos erzeugt, wenn du eine Kraft gegen die
andere richtest?"
24,3002,,Eh?,嗯……！？,,…흐엣!?,Hä?
25,3001,,"Qualcuno deve riunire gli hacker di Kowloon
e riportare EDEN al suo precedente stato di ordine.","要讓Kowloon裡的駭客再次團結，
恢復EDEN秩序的人……",,"이 쿠롱에서, 다시 한 번 해커들을 바로잡아
EDEN에 과거의 질서를 부활시킨다…","Jemand muss die Hacker von Kowloon wieder vereinen
und Ordnung in EDEN wiederherstellen."
26,3001,,"Ma quel qualcuno non sei tu, Nokia.",不是妳。,,그 역할을 다하는 건 네가 아니야,"Aber du bist nicht dieser Jemand, Nokia."
27,3001,,Sono io.,而是我。,,…나다,Sondern ich.
28,3002,,"COOOOOOSA?!
F-Fermo! Aspetta un secondo!","咦咦咦咦咦！？
等……等一下！",,"에에에에에에에에에!?
자, 잠깐, 기다려!","WAAAS?!
Moment mal! Augenblick!"
29,3002,,"Ma che...?!
Sono completamente perso/a!","什麼跟什麼嘛！
每個人都是一個樣！",,"뭐야뭐야뭐야!
이 녀석이고 저 녀석이고 정말!","Was zum ...?!
Jetzt verstehe ich gar nichts mehr!"
30,3002,,"Ma POSSO farcela!
Vero, {player_name}?!","我也辦得到啊！
對吧！？[p]！？",,"나도 할 수 있다고!!
그렇지!? [p]!?","Aber ich KANN das doch!
Meinst du nicht, [p]?!"
31,2000,,"Certo!
No, probabilmente no.
Nessun commento!","當然！
不行吧。
不予置評。",,"물론!
아니 힘들겠지
노 코멘트로","Natürlich!
Nein, eher nicht.
Kein Kommentar!"
32,3002,,"Aaaaaargh!
Adesso sono totalmente disperato! È il fondo!","啊——————！！
既然這樣，我要自暴自棄！",,"아아아――――――!!
이렇게 된 이상 자포자기야! 자포자기라구!","Aaargh!
Jetzt bin ich wirklich arm dran! Das ist das
Letzte!"
33,3002,,"Andrò in giro per Kowloon a cercare tutti gli hacker
che mi capiterà di incontrare!","在Kowloon裡的駭客，
我要遇一個招一個！",,"쿠롱에 있는 해커들에게
닥치는 대로 권유할 거야!","Ich gehe einfach in Kowloon rum und bitte alle
Hacker, denen ich begegne, um Hilfe!"
34,3002,,"Allora avrò, tipo, un sacco di hacker con
me, e batteremo gli altri al loro stesso gioco!","我要招集超多同伴，
給那群人好看！！",,"동료를 무진장무진장 잔뜩 모아서
그 녀석들이 날 다시 보게 만들 거야!!","Dann hab ich einen ganzen Haufen Hacker bei mir
und wir schlagen die anderen mit ihren eigenen
Waffen!"
35,3002,,"Yeeee-haaaaa!
Seguite le orme di Akkino, gente! Seguite me!","唔喔喔喔喔————！
跟著本姑娘雅奇諾來吧——！",,"우오오오오오――――!
이 나를, 앗키노 씨를 따라라아아아――!","Ju-huuu!
Immer Akkino nach, Leute!"
36,2000,,...,……,,……,...
