ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3013,,"Funzionerà, ne sono sicuro. Sebbene il potere
un tempo vincolato, nato in una sola forma, sia stato disperso.","這裡應該沒問題……
就算被即將產生的力量彈飛，也不會有問題。",,"여기라면 괜찮겠네…
지금부터 태어날 힘에 의해 날아가 버려도, 문제없어","Dies wird ganz gewiss funktionieren.
Doch die einst gebündelte Macht, die in einer
Gestalt geboren wurde, wurde zerstreut."
2,3019,,"Mirei, cosa intendi? Potere che era... nato?","米蕾小姐……
妳說的即將產生的力量，到底是什麼？",,"미레이 씨…
지금부터 태어날 힘이라니, 도대체 그게 뭐야?","Mirei, was meinst du damit?
Macht, die ... geboren wurde?"
3,3013,,"Ancora un momento e tutto sarà spiegato. Prima,
dobbiamo riportare la tua Dianamon dal suo purgatorio.","稍等一下。
我先替妳的狄安娜獸取消懲罰。",,"…조금만 더, 기다리도록 해
우선, 네 디아나몬의 죄를 없애 줄게","Noch einen Augenblick, dann wird alles erklärt.
Zunächst müssen wir Dianamon aus ihrem
Gefängnis zurückholen."
4,3019,,Dianamon! Finalmente sei tornata!,"狄安娜獸！
太好了……你終於恢復……",,"디아나몬!
…다행이다… 겨우 돌아왔어…",Dianamon! Du bist endlich wieder da!
5,3013,,E ora... ora possiamo iniziarlo.,好了……接著就是重頭戲了……,,자… 지금부터가 본론이야…,Und nun ... können wir damit beginnen.
6,2001,,?!,！？,,!?,?!
7,3013,,"[p], grazie. Grazie di tutto.",[p]，請讓我向你再次道謝。,,"[p], 다시 한 번 감사를 표할게","[p], danke dir. Danke dir für alles."
8,3013,,"Finalmente ho la ""Prova del Peccato"", le malvagie
verità detenute da ognuno dei Sette. Hai fatto
per me più di quanto avessi potuto immaginare.","多虧有你，我拿到了七大魔王持有的
所有「罪之證」……　謝謝你。",,"네 덕분에, 7대 마왕이 가지고 있었던
모든「죄의 증거」를 손에 넣었어… 고마워","Ich habe nun endlich die Beweise dafür, wie
sündhaft die Wahrheiten der Sieben sind. Du
hast unvorstellbar viel für mich getan."
9,3013,,"Eppure, sconfiggendo quegli araldi oscuri, i
Sette Grandi Signori Demoni, anche tu hai commesso un
peccato. Proprio come fece Sayo una volta.","不過，你犯了「罪」。
和小夜在別的世界犯下的罪一樣——打倒七大魔王。",,"하지만, 넌「죄」를 범해 버렸어
7대 마왕을 쓰러뜨렸다는, 사요가 다른 세계에서 범했던 것과 같은 죄를","Und doch hast auch du gesündigt, indem du diese
dunklen Vorboten, die Sieben Dämonenkönige,
besiegt hast. Wie einst Sayo."
10,3013,,Ma stai tranquillo. Non ho nessuna punizione per te.,"不過，請放心。
你不會受到「懲罰」。",,"하지만, 안심하도록 해
네가「벌」을 받을 일은 없어",Doch ruhe wohl. Ich werde dich nicht bestrafen.
11,3013,,"I tuoi peccati, la tua punizione, trascendono il tempo
e lo spazio. Frantumano i confini che vi sono dentro. E
io ti concedo il perdono.","你的「罪」和「懲罰」都由超越次元時空法則
 的我來「赦免」你。",,"너의「죄」도「벌」도, 차원시공의 이치를 넘어서
내가「용서」해 줄게","Deine Sünden und deine Strafen sprengen Raum und
Zeit. Sie lassen die Grenzen verschwimmen.
Und ich schenke dir Vergebung."
12,3013,,"Questo è quello che speravo di vedere. Questi...
nuovi valori.","我想知道的
“新價值”！",,"내가 알고 싶었던
""새로운 가치""…!","Das hatte ich gehofft zu sehen.
Neue ... Werte."
13,2001,,?!?!,！？！？,,!?!?,?!
14,3019,,?!,！？,,!?,?!
15,3013,,"Nella mia missione, il mio percorso per creare il Digimon definitivo, ho attraversato molti regni, molte dimensioni...","為了創造出「究極的數碼寶貝」，
我走遍了各式各樣的平行世界……",,"난,「궁극의 디지몬」을 만들어 내기 위해서
다양한 패럴렐 세계를 떠돌아다니고 있었어…","Für meine Aufgabe, das ultimative Digimon zu
erschaffen, habe ich viele Welten und Dimensionen
durchstreift ..."
16,3013,,"Non l'ho fatto per salvare il mondo, né per portarlo
alla rovina. La mia unica speranza era di conoscere la forma di
quella creazione definitiva.","不是為了拯救世界，也不是為了毀滅世界，
是因為我想知道「數碼寶貝的究極形態」……",,"그건, 세계를 구하기 위해서도 멸망시키기 위해서도 아닌
그저「디지몬의 궁극의 형태」를 알고 싶었으니까…","Ich wollte die Welt weder retten noch zerstören.
Ich hoffte nur, die Gestalt dieses ultimativen
Wesens erblicken zu dürfen."
17,3013,,La purezza...,只因為如此。,,"순수하게, 말이야",Seine Reinheit ...
18,3013,,"Il Digimon definitivo condivide la sua forma con questi
nuovi valori.","好了，這就是「數碼寶貝的究極形態」——
被創造的“新價值”的樣子呀！",,"자, 이것이야말로「디지몬의 궁극의 형태」―
창조된 ""새로운 가치""의 모습이야…!","Das ultimative Digimon teilt sein Wesen mit
diesen neuen Werten."
19,3019,,Intendi dire...,哇！？,,으앗!?,Du meinst ...
20,3019,,Questa è la forma del Digimon definitivo?,"這、這是……數碼寶貝的……
究極的……形……態？",,"이, 이게… 디지몬의…
궁극의… 형… 태…?",Das ist die Gestalt des ultimativen Digimon?
21,2001,,.........,……,,………,... ...
22,3013,,"Sì. Sì, lo è. Non farti ingannare dalle semplici apparenze, Sayo.",別被它的外表給迷惑呀。,,겉모습에 속지 마,"Ja. Ja, das ist sie. Lass dich nicht von
oberflächlichen Äußerlichkeiten täuschen, Sayo."
23,3013,,"Lo senti? Energia illimitata, forza
illimitata, che si abbatte sul mondo come la marea.","你們感覺不到嗎？
這隻數碼寶貝所發出的強大的……取之不盡的能源。",,"…너희들은 느껴지지 않니?
이 디지몬이 발생하는, 강대한… 무궁무진한 에너지가","Spürst du das? Grenzenlose Energie, grenzenlose
Kraft, die wie eine Woge über die Welt rollt."
24,3019,,Uhm... [p]....,喂、喂，[p]……,,"저기저기, [p]…",Ähm ... [p] ....
25,2001,,???,？？,,??,???
26,3019,,Lo farò...,幹掉它吧。,,…해치워 버리자,Ich mache es ...
27,2001,,?!,！？,,!?,?!
28,3019,,"Quei Digimon devono essere sconfitti. È l'unico
modo in cui possiamo proteggere questo mondo.","我有點興奮起來了。
我們去幹掉那隻數碼寶貝吧。",,"…나, 조금 불타오르기 시작했어
저 디지몬, 해치워 버리자","Diese Digimon müssen besiegt werden. Nur so können
wir diese Welt beschützen."
29,3019,,"Ho lasciato tutto questo nelle tue mani. Ho fatto affidamento
sul tuo potere per farci superare tutto finora, ma ho
di nuovo Dianamon. Ho forza mia.","雖然一直以來我老是依賴你，
但現在的我有狄安娜獸……",,"지금까지는 너에게 의지하기만 했지만
지금의 나에겐 디아나몬이 있어…","Ich habe alles dir überlassen. Ich habe mich bis
jetzt auf deine Kraft verlassen, aber jetzt habe
ich Dianamon wieder und bin auch stark."
30,3019,,"Per favore, [p], lasciami combattere al tuo fianco.",好嘛，一起打倒那傢伙！,,"저기, 함께 저 녀석을 쓰러뜨리자!","Bitte, [p], lass mich an deiner Seite
kämpfen."
31,2001,,"Sempre!
Facciamolo!
Insieme possiamo affrontare qualsiasi cosa!","好！
瞭解！
一起加油吧！",,"좋았어!
오케이!
쓰러뜨리자!","Immer doch!
Na klar!
Zusammen kommen wir mit allem klar!"
32,3013,,C'è solo un percorso in avanti...,很好……這樣才對嘛。,,좋아… 그렇게 나와야지,Es gibt nur einen Weg nach vorn ...
33,3013,,Mostrami questo tuo potere...!,"好了，讓我見識見識
你該顯現“新價值”的力量……",,"자, ""새로운 가치""를 나타낼 너의 힘…
보여 주렴",Zeig mir deine Macht ...!
