ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
11,3046,"","Congratulations. Well done.","……很厲害啊，我徹底輸了。","","……제법이군. 완패다","Glückwunsch. Gut gemacht."
12,3047,"","Hehe! Having [p] on our side made
all the difference!","嘿嘿！　有你在果然不一樣呢！　敢死隊！","","헤헷! 역시 네가 있으면 다르군! 탄환!","Hihi! [p] macht eben den entscheidenden
Unterschied!"
13,3045,"","In terms of ability, that felt like us three
against my brother. If it was a one-on-one fight,
he would have won easily.","以實力差距來看，根本就是哥哥跟我們比3對1啊……
如果是單挑的話，哥哥一定不會輸的。","","실력 차로 보면 거의 오빠와 우리의
3대 1 시합이었던 기분도 들지만…
평범한 상황이라면 오빠가 질 리 없는걸","Vom Niveau her waren das wir drei gegen meinen
Bruder. Ein Duell hätte er mit links gewonnen."
14,7380,"","Sorry! We let you down!","抱歉……！　都怪我們拖累你……！","","미안하다…! 우리가 발목을 잡기만 해서…!","Es tut uns leid! Wir haben dich enttäuscht!"
15,3046,"","Don't worry about it. You weren't bad.","不要在意。
你們也沒有做錯什麼。","","신경 쓰지 마라.
너희도 나쁘진 않았으니까","Macht euch keinen Kopf. Ihr habt euch gar nicht
schlecht geschlagen."
16,7380,"","I can't believe you just said that to us!","……御、御島啊啊啊啊啊啊啊──！！","","……미, 미시마아아아아아아아―!!","Ich kann gar nicht glauben, dass er das gerade zu
uns gesagt hat!"
17,7381,"","You're our hero! Please take us on as your
apprentices!","嗚嗚，我們兄弟徹底被你給收服了！
請收我們為小弟──！！","","으흐흑, 저희는 당신에게 반했습니다!
아우로 삼아주십쇼――!!","Du bist unser Held! Bitte nimm uns als deine
Schüler an!"
18,7382,"","Please be our Sensei!","請讓我們稱呼您一聲大哥──！","","형님이라고 부르게 해주세요――――!","Bitte sei unser Sensei!"
19,3046,"","Don't start that again...","……這次是大哥嗎，真是夠了。","","……이번엔 형님이냐, 이거 참","Jetzt fangt nicht schon wieder damit an ..."
20,3047,"","So Ryuji's got some new apprentices, and I got to
release my energy. It's all good!","龍司也收了小弟，我的氣也發洩了…
……嗯，萬事解決了！　","","류지에게 아우도 생겼겠다, 내 기분도 풀렸겠다…
……뭐, 만사해결이라는 느낌이군!","Ryuji hat also neue Schüler, und ich konnte mich
austoben. Alles ist gut!"
