ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,3006,,"È arrivato un nuovo lavoro.
Per favore, torna in ufficio.",有新的工作囉，快回來。,,"새로운 일거리가 들어왔다
돌아오도록","Wir haben einen neuen Auftrag.
Komm bitte zurück ins Büro."
101,3006,,"Torna subito, per favore.",馬上回來。,,당장 돌아오도록,Bitte komm sofort zurück.
102,2001,,"...Un caso
importante!? Torniamo subito all'ufficio.",重要的委託！？快回事務所吧。,,…중요한 의뢰!? 빨리 사무소로 돌아가자,"... Ein wichtiger Fall?!
Gehen wir so schnell wie möglich zurück ins Büro."
154,3006,,Spiegherò tutti i dettagli.,讓我來說明吧。,,상세한 건 내가 설명하도록 하지,Ich erkläre dann die Einzelheiten.
155,3006,,"Il cliente questa volta è il governo
locale che si occupa dei servizi per
Nakano... In pratica, è un'agenzia burocratica.","這次的委託人竟然是
管理中野區公共建設的自治團體……簡單來說，就是區公所。",,"이번 의뢰인은 다름아닌
나카노구의 라이프라인을 관리하는 지자체… 쉽게 말하자면 관공서다","Der Klient ist dieses Mal die Kommunalverwaltung,
zuständig für Versorgungsdienste in Nakano.
Es ist eine Agentur für bürokratische Belange."
156,2001,,!?,！？！？,,!?!?,?!
157,3006,,Perché sei così scioccato?,……你怎麼那麼驚訝？,,…뭘 그렇게 놀라지?,Warum bist du so geschockt?
158,3006,,"Certo, siamo specializzati nel soprannaturale e
nei crimini informatici complessi, quindi di
solito abbiamo una clientela molto specifica.","我們的確因為著重於奇異現象和難以解決的電腦犯罪，
所以客層有點偏頗……",,"확실히 우리는 괴기현상이나 난해한 전뇌범죄에 특화되어 있어서
고객층이 어느 정도 치우쳐져 있긴 하지만","Natürlich sind wir auf übernatürliche und komplexe
Cyberkriminalität spezialisiert und haben meist
Klienten aus einem besonderen Bereich."
159,3006,,"Ma abbiamo cooperato molto bene con le forze di polizia del
detective Matayoshi, quindi ci considerano
un'agenzia investigativa piuttosto buona.","但我們幫忙又吉刑警所屬的警察機構可是不遺餘力，
是有良心又善良的偵探事務所哦。",,"마타요시 형사님이라는 경찰 기구와의 협력도 아끼지 않는
양심적이며 선량한 탐정사무소다","Aber wir haben gut mit der Abteilung von Kommissar
Matayoshi zusammengearbeitet, also haben
sie eine hohe Meinung von uns."
160,3006,,"Quindi abbiamo ricevuto un caso
da un ente pubblico... Un evento
piuttosto raro.","所以還是會接到來自公共團體的委託啊。
……雖然比較少。",,"공공기관에게 의뢰 정도는 온다
…지극히 드물지만 말이지","Deshalb haben wir einen Fall von einer
öffentlichen Agentur erhalten. Das ist ziemlich
selten."
161,3006,,"Questo caso è stato originariamente discusso
dal detective Matayoshi con l'agenzia governativa.",這次的委託也是，本來是區公所找又吉刑警幫忙的。,,이번 의뢰도 원래는 관공서가 마타요시 형사님께 상담했던 것이다,"Ursprünglich hat Kommissar Matayoshi mit der
Verwaltungsagentur über diesen Fall gesprochen."
162,3006,,"È un po' speciale, quindi il Detective Matayoshi
ci ha passato all'agenzia governativa come una
sorta di asso nella manica, e ora è il nostro caso.","但因為這次的委託比較特別，
所以轉而委託被稱為又吉刑警的“王牌＂的我們。",,"의뢰가 조금 특수했기 때문에 마타요시 형사의 ""비장의 수단""인
우리에게 의뢰가 돌아왔다― 라는 거지","Aber da er etwas Ungewöhnlich ist, hat Kommissar
Matayoshi uns an die Agentur empfohlen. Wir sind
das Ass im Ärmel und jetzt ist es unser Fall."
163,3006,,Capito?,這樣你明白了嗎？,,이해했나?,Verstanden?
164,3006,,Bene.,很好。,,좋아,Gut.
165,3006,,"Il caso consiste nello sbloccare un cancello nel
Sottopassaggio di Nakano. Sembra che il cancello sia bloccato a causa di
un qualche difetto elettronico e non possa essere aperto.","這次的委託是打開區公所管理的「中野地下道」的門。
目前似乎因為電子鎖故障而打不開。",,"이번 의뢰는 관공서가 관리하고 있는「나카노 지하도」문의 해제다
문이 전자 록의 오작동 때문에 열리지 않게 되었다고 한다","Der Fall besteht darin, ein Tor in der
Nakano-Unterführung zu entsperren. Es ist wohl
ein elektronischer Fehler aufgetreten."
166,2001,,...?,……？,,…?,...?
167,3006,,"Eh? Cosa, non conosci il Sottopassaggio
di Nakano?",嗯？　什麼啊，你不知道「中野地下道」嗎？,,"응? 뭐지,「나카노 지하도」를 모르는 건가?","Was? Du weißt nicht über die Nakano-Unterführung
Bescheid?"
168,3006,,"È una struttura che ospita le attrezzature utilizzate per fornire i servizi
pubblici di Nakano, come cavi elettrici, tubature dell'acqua e così via...","那是指用以管理中野區的公共建設，
收納了電線和地下水管等多數公共設備的設施啦。",,"나카노구의 라이프라인을 관리하는
전선이나 수도관 등 복수의 공공설비를
수용하고 있는 시설이다","Dort verlaufen die Versorgungsleitungen von
Nakano, Stromkabel, Wasserrohre und so."
169,3006,,"Stanno portando avanti un piano per migliorare
l'aspetto del centro città in superficie sistemando
i servizi pubblici sottoterra.","市中心正在推動將公共設備移入地下，
讓地面上變得更加美觀的計畫。",,"도심에선 땅속에 공공설비를 수납하여
지상의 미관을 향상시키는 계획이 진행되고 있지","Es ist geplant, das Stadtzentrums über Tage zu
verschönern, indem die öffentliche Versorgung
unter der Erde stattfindet."
170,3006,,"Sembra che i cavi elettrici e i pali del telefono visibili siano
destinati a scomparire in un futuro non troppo lontano.",在不遠的將來，地面上可能不會有電線和電線桿……,,"그리 멀지 않은 미래에, 전선이나 전선주는 지상에서 모습을 감추게 될 거다…","In naher Zukunft sollen die sichtbaren Stromkabel
und Telefonmasten wohl verschwinden."
171,3006,,"Sotto Nakano c'è un vasto
complesso di tunnel, quindi ci sono naturalmente
molti ingressi.","中野的地底下建有規模龐大的地下道。
當然，入口也有好幾個。",,"나카노의 지하에는 대규모의 지하도가 부설되어 있으며
물론 입구도 여러 개 존재한다","Unterhalb von Nakano befindet sich ein
weitläufiges Tunnelsystem, zu dem natürlich viele
Eingänge gehören."
172,3006,,"Uno di questi ingressi è il luogo in cui si trova il gate che
dobbiamo sbloccare.",這次委託我們打開的門就是其中一個入口。,,그 입구 중 하나가 이번 해제를 의뢰받은 문이다,"An einem dieser Eingänge müssen wir das Tor
entsperren."
173,3006,,"È un blocco elettronico protetto da
password, ma sembra che tempo fa si sia bloccato senza
motivo e nessuno è più riuscito ad aprirlo da allora.","這道門是使用密碼式的電子鎖，
但似乎從某個時期開始不知道為何打不開。",,"패스워드 식인 전자 록 문인데
언젠가부터 어째서인지 열리지 않게 되었다고 한다","Es ist ein elektronisches Schloss mit einem
Passwort. Anscheinend ist es seit längerer Zeit
ohne Grund gesperrt und niemand kann es öffnen."
