ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
12000,4708,,"Digimon più forti appaiono nelle aree di livello
superiore! Migliora le tue abilità di hacking e dirigiti
ai livelli più alti!","在高「Lv.」的區域裡，會出現更強的數碼寶貝！
你要好好磨練身為駭客的技術，以更高等級的區域為目標！",,"「LV.」가 높은 에어리어에서는 보다 강한 디지몬이 출현한다!
해킹 기술을 연마해 보다 높은 레벨의 에어리어를 목표하자!","Stärkere Digimon tauchen in höheren Levels auf!
Frische deine Hackerkenntnisse auf und geh in
die hohen Levels!"
12010,4708,,"Ottenere Digimon potenti è ciò che
conta di più per un hacker!",要得到強悍的數碼寶貝才算是一流的駭客哦！,,강한 디지몬을 손에 넣어야 해커지!,"Starke Digimon zu kriegen ist der ganze
Daseinszweck eines Hackers!"
12020,4708,,"...Heh, lascia perdere quelli. Fare
l'hacker non è solo fare amicizia e
diventare forti!","……哼，那種傢伙我才不放在眼裡咧！
駭客之路可沒簡單到能和和氣氣地一起變強！",,"…헷, 저런 놈들 따윈 안중에 없다고!
사이좋게 강해질만큼 해커의 길은 만만하지 않아!","... Ha, vergiss die Typen. Als Hacker reicht es
nicht, ein paar Freunde zu finden und stark zu
werden!"
12021,4708,,"Se conoscessi l'URL del loro forum,
potresti andare lì da solo e controllarli!","只要知道他們的集會場所（廣場）的URL，
我就會隻身闖入那裡，讓他們知道自己有多天真！",,"놈들의 집회장(포럼)의 URL만 알면
혼자 쳐들어가서 그 점을 깨닫게 해주겠어!","Wenn du die URL zu ihrem Forum hättest, könntest
du vorbeischauen und sie dir ansehen!"
12030,4708,,Fai quello che vuoi!,隨你便吧！,,좋을대로 해!,"Mach doch, was du willst!"
12040,4708,,"...Quindi, hai l'URL del forum Zaxon? Ottimo!
Non che abbia qualcosa a che fare con me!","……你拿到Zaxon廣場的URL了？
那真是太好了！雖然跟我沒有關係就是了！",,"…잭슨 포럼의 URL을 입수했어?
그건 잘됐네! 나랑은 상관없지만!","... Aha, du hast die URL des Zaxon-Forums?
Schön! Geht mich aber nichts an!"
12050,4708,,"Ahh, ora voglio dargli una lezione!
Se solo qualcuno mi desse degli URL...","啊～好想給他們一點顏色瞧瞧！
誰快來告訴我URL啊！",,"아~ 뼈저리게 깨닫게 해주고 싶다!
누군가 나에게 URL 가르쳐주지 않으려나~!","Ah, jetzt will ich ihnen eine Lektion erteilen!
Wenn mir nur jemand ein paar URLs geben würde ..."
100,4708,,"[k100]?
Che cos'è?",[k100]？　你是指什麼？,,[k100]? 그게 뭔데?,"[k100]?
Was soll das sein?"
101,4708,,"[k120]?
Cos'è?",[k120]？　你是指什麼？,,[k120]? 그게 뭔데?,"[k120]?
Was soll das sein?"
102,4708,,"Cosa, quelli dovrebbero essere forti?
Vorrei che venissero qui! Gli darei un due pezzi e un biscotto!","他們是何方神聖？很強嗎？
啊～！　他們會不會來找我啊！
我可是會狠狠地修理他們一頓啊！",,"그 놈들이 그렇게나 강한가?
아~! 그 놈들 내가 있는데로 와주지 않으려나!
철저하게 박살내줄텐데~!","Wie, sollen die etwa stark sein?
Wenn sie doch nur herkommen würden!
Dann würde ich ihnen zeigen, wo der Hammer hängt!"
103,4708,,"[k130]?
Che cos'è?",[k130]？　你是指什麼？,,[k130]? 그게 뭔데?,"[k130]?
Was soll das sein?"
104,4708,,"[k131]?
Cos'è?",[k131]？　你是指什麼？,,[k131]? 그게 뭔데?,"[k131]?
Was soll das sein?"
105,4708,,"[k132]?
Cos'è?",[k132]？　你是指什麼？,,[k132]? 그게 뭔데?,"[k132]?
Was soll das sein?"
106,4708,,"[k133]?
Che cos'è?",[k133]？　你是指什麼？,,[k133]? 그게 뭔데?,"[k133]?
Was soll das sein?"
107,4708,,"[k134]?
Cos'è?",[k134]？　你是指什麼？,,[k134]? 그게 뭔데?,"[k134]?
Was soll das sein?"
108,4708,,"[k150]?
Cos'è?",[k150]？　你是指什麼？,,[k150]? 그게 뭔데?,"[k150]?
Was soll das sein?"
109,4708,,"[k160]?
Cos'è quello?",[k160]？　你是指什麼？,,[k160]? 그게 뭔데?,"[k160]?
Was soll das sein?"
110,4708,,"[k161]?
Che cos'è?",[k161]？　你是指什麼？,,[k161]? 그게 뭔데?,"[k161]?
Was soll das sein?"
111,4708,,"[k240]?
Che cos'è?",[k240]？　你是指什麼？,,[k240]? 그게 뭔데?,"[k240]?
Was soll das sein?"
112,4708,,"[k300]?
Che cos'è?",[k300]？　你是指什麼？,,[k300]? 그게 뭔데?,"[k300]?
Was soll das sein?"
113,4708,,"[k400]?
Che cos'è?",[k400]？　你是指什麼？,,[k400]? 그게 뭔데?,"[k400]?
Was soll das sein?"
114,4708,,"[k401]?
Cos'è?",[k401]？　你是指什麼？,,[k401]? 그게 뭔데?,"[k401]?
Was soll das sein?"
115,4708,,"[k500]?
Cos'è?",[k500]？　你是指什麼？,,[k500]? 그게 뭔데?,"[k500]?
Was soll das sein?"
116,4708,,"[k800]?
Cos'è?",[k800]？　你是指什麼？,,[k800]? 그게 뭔데?,"[k800]?
Was soll das sein?"
117,4708,,"[k801]?
Che cos'è?",[k801]？　你是指什麼？,,[k801]? 그게 뭔데?,"[k801]?
Was soll das sein?"
118,4708,,"[k802]?
Che cos'è?",[k802]？　你是指什麼？,,[k802]? 그게 뭔데?,"[k802]?
Was soll das sein?"
119,4708,,"[k1400]?
Che cos'è?",[k1400]？　你是指什麼？,,[k1400]? 그게 뭔데?,"[k1400]?
Was soll das sein?"
120,4708,,"[k2500]?
Che cos'è?",[k2500]？　你是指什麼？,,[k2500]? 그게 뭔데?,"[k2500]?
Was soll das sein?"
121,4708,,"[k2800]?
Cos'è?",[k2800]？　你是指什麼？,,[k2800]? 그게 뭔데?,"[k2800]?
Was soll das sein?"
122,4708,,"[k2801]?
Che cos'è?",[k2801]？　你是指什麼？,,[k2801]? 그게 뭔데?,"[k2801]?
Was soll das sein?"
123,4708,,"[k2802]?
Cos'è?",[k2802]？　你是指什麼？,,[k2802]? 그게 뭔데?,"[k2802]?
Was soll das sein?"
124,4708,,"[k3000]?
Che cos'è?",[k3000]？　你是指什麼？,,[k3000]? 그게 뭔데?,"[k3000]?
Was soll das sein?"
125,4708,,"[k3100]?
Cos'è?",[k3100]？　你是指什麼？,,[k3100]? 그게 뭔데?,"[k3100]?
Was soll das sein?"
