ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3003,"","We finished more quickly than I thought we would.
Do you have time to talk?","結束得比我想像還要快呢。
如果可以的話，能跟你說些話嗎？","","생각했던 것보다 빨리 끝났네요.
괜찮으시면 얘기 좀 하실래요?","Wir sind schneller fertig geworden, als ich
dachte. Hast du Zeit, dich zu unterhalten?"
2,3003,"","There are rumors, so you may already know, but
there's a plan to create a large amusement park in
EDEN.","因為開始有傳聞了，說不定你早就知道了。
其實，EDEN有要做新的大型遊樂園的企劃。","","이미 소문이 퍼진 모양이라 알고 계실지도 모르겠지만
실은 EDEN에 새로운 대형 유원지를 만들겠다는
계획이 있습니다","Es gehen Gerüchte um, also weißt du vielleicht
schon davon, aber es soll wohl ein
großer Vergnügungspark in EDEN errichtet werden."
3,3003,"","The person in charge of the project has asked me
to come up with ideas for attractions. If you
don't mind, I'd like to ask your opinion.","然後，我被負責企劃的員工給拜託了。
我也自己想了一下園內遊樂設施的提案。
可以聽聽看你的意見嗎？","","그래서 기획 담당을 맡은 사원의 부탁으로
제 쪽에서도 유원지 내부 놀이시설을 고안해봤거든요.
괜찮으시다면 의견을 부탁드려도 될까요?","Der Projektleiter hat mich gebeten, Ideen
für Attraktionen zu entwickeln. Ich würde dich
dazu gern um deine Meinung bitten."
4,3003,"","It's called the Human Cannon.","……名稱就是“人類大砲”。","","……이름하여 ""인간대포""입니다","Es nennt sich die Menschenkanone."
5,3003,"","You get into the barrel, and it points up and
fires, launching you high into the sky head first.","首先把人放進砲身中，朝向天空發射。
這樣一來，便會用頭朝上的姿勢飛往高空。","","우선 통에 몸을 넣고 하늘을 향해 발사해요.
그러면 머리부터 하늘 높이 쏘아 올려지죠","Man steigt in das Rohr, das Geschütz zielt nach
oben und wird abgefeuert, sodass man mit dem Kopf
voran in den Himmel geschleudert wird."
6,3003,"","Then you gradually slow down before finally
accelerating downward and falling to the ground.","之後會慢慢在空中減慢速度，
到最後從腳開始加速並落下。","","공중에서 서서히 속도가 떨어지고
마지막으로 다리 쪽부터 가속해서 낙하해요","Dann bremst man langsam ab, bevor man schließlich
abwärts beschleunigt und zum Boden
herunterfällt."
7,3003,"","It would be impossible in the real world, but the
launch and landing would be relatively simple to
achieve in cyberspace.","雖然在現實世界中，因為安全性的問題無法實現，
但在虛擬空間，遊樂器材能設定化身位置的資訊，
不論發射、著陸都能確實完成。","","현실세계에선 안전성 문제 때문에 실현할 수 없지만,
가상공간에선 놀이기구에 아바타의 목표 위치정보를 설정할
수 있어서 발사와 착지 모두 충분히 실현할 수 있어요","In der echten Welt wäre das unmöglich, aber der
Abschuss und die Landung wären im Cyberspace
recht einfach zu verwirklichen."
8,3003,"","What do you think?","那個……你覺得如何呢？","","그래서……어떨까요?","Was meinst du?"
9,3003,"","You don't need to answer. Your face says it all.","……沒關係，你不用回答也沒關係。
看了你的臉，我大概知道你想要說什麼了。","","……아뇨, 대답하지 않아도 괜찮습니다.
당신 얼굴을 보니 무슨 말씀을 하시려는지 알겠어요","Du musst nicht antworten. Dein Gesichtsausdruck
sagt alles."
10,3003,"","I guess it's not a good idea. My employees all
screwed their faces up when I told them, too.","果然不太好對吧。
員工也露出了沉重的表情。","","역시 좋지 않았죠.
사원도 언짢은 표정을 짓더라고요","Ich schätze, es ist keine gute Idee. Meine
Angestellten haben auch alle sehr angestrengt
dreingesehen, als ich ihnen davon erzählt habe."
11,3003,"","It's a thrill that could never be experienced in
the real world, but it would be a disaster if the
shock affected the user's real body.","雖然能體驗現實無法感受的刺激，
但如果對使用者造成衝擊，
影響到現實身體就糟糕了……","","현실에서 체험할 수 없는 스릴이 있지만
유저가 쇼크를 일으켜서
현실세계의 몸에 악영향을 끼치면 큰일이다……라고","Diesen Nervenkitzel könnte man in der echten Welt
niemals erleben, aber es wäre fatal, würde der
Schock sich auf den echten Körper auswirken."
12,3003,"","What type of attraction would you like to see if
you visited an amusement park in EDEN?","……那個，就算只是片面的想法也沒關係，
如果你來到了EDEN的遊樂園，
你會想玩什麼樣的遊樂設施呢？","","……저기, 막연한 아이디어라도 괜찮아요.
만약 당신이 EDEN의 유원지를 방문한다고 치면
어떤 놀이시설이 있어야 재밌을 것 같나요?","Was für Attraktionen würdest du dir in einem
Vergnügungspark in EDEN wünschen?"
13,2020,"","It has to be a roller coaster!
One that lets you experience being under the sea.
One for looking at scenery from around the world.","果然是刺激爽快的雲霄飛車！
能夠體驗到海中景色之類的吧？
能夠看到世界各地的景色之類的……","","역시 상쾌한 제트 코스터!
바닷속을 체험할 수 있는 놀이시설 같은 거?
세계의 경치를 모아놓고 감상할 수 있는 거라던가……","Unbedingt eine Achterbahn!
Ein Erlebnis wie auf dem Meeresgrund.
Eine mit Landschaften aus aller Welt."
14,3003,"","Roller coasters are always popular. You can't
really have an amusement park without one.","雲霄飛車的人氣果然很旺呢。
也能說是遊樂設施的代名詞。","","역시 제트 코스터의 인기는 탄탄하죠.
유원지 놀이시설의 대명사라고도 할 수 있고요","Achterbahnen sind immer beliebt. Kein
Vergnügungspark käme ohne eine aus."
15,3003,"","I wouldn't go as far as the Human Cannon, but if
I could just add something you can't experience in
the real world...","不是方才的人類大砲也沒關係，
但如果能再增加點現實中無法體驗到的東西……","","방금 말한 인간대포는 아니지만,
거기에다 조금만 더 현실에서 체감할 수 없는
무언가를 덧붙일 수 있다면……","Es muss ja keine Menschenkanone sein, aber wenn
ich nur etwas hinzufügen könnte, was man in der
echten Welt nicht erleben kann ..."
16,3003,"","An attraction that lets you enjoy being under the
sea? That's a good idea.","原來如此，能夠享受到在海中景色的遊樂設施啊。
我覺得是很不錯的提案喔。","","그렇군요, 바닷속을 즐길 수 있는 놀이시설인가요.
좋은 안이라고 생각해요","Eine Attraktion, die einem eine Reise auf den
Meeresgrund ermöglicht? Das ist eine gute Idee."
17,3003,"","That would be difficult to do in the real world.
It could be amazing if we can recreate the feeling
of swimming, and with realistic fish.","現實中的遊樂園或水族館很難實現，
但如果能創造出潛水的感受，以及能近距離看到
現實魚類的影像，說不定會是出色的遊樂設施喔。","","현실세계의 유원지나 수족관에선 실현하기 힘든
바다에 잠수한 감각과 현실 물고기에 가까운 영상을
전개할 수 있다면 매우 훌륭한 놀이시설이 될지도 몰라요","In der echten Welt ginge das kaum. Es wäre toll,
wenn wir das Gefühl zu schwimmen nachbilden
könnten – und mit realistischen Fischen!"
18,3003,"","Not just fish, but crabs, shrimp, squid, and
shellfish. Just the thought of all that tasty
seafood is making me excited.","而且海中的螃蟹跟蝦子、章魚跟花枝，還有其他
的魚類……一想到能遇到好吃的海鮮，就會覺得
很興奮。","","거기에다 바닷속에 사는 게와 새우, 문어와 오징어, 그 밖의
물고기들……맛있어 보이는 해산물과 만날 수 있다고 생각하니
가슴이 설레네요","Nicht nur Fische – Krebse, Krabben, Tintenfische
und Schalentiere. Allein beim Gedanken an all die
köstlichen Meeresfrüchte bekomme ich Lust darauf."
19,3003,"","Oh! I never considered anything like that.","…………！　那是盲點呢。","","…………! 그건 맹점이었어요","Oh! An so etwas habe ich gar nicht gedacht!"
