ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
2,7160,"","I can hear your voice.","我聽得到喔，
你那聲音──","","나에게는 들린다고?
네 목소리가――","Ich kann deine Stimme hören."
3,3048,"","My voice...","…………我的聲音。","","…………나의 목소리","Meine Stimme ..."
4,3048,"","Will you really make my wish come true?","……喂，你真的能實現我的願望嗎…？","","……이봐, 정말로 내 소원을 들어주는 거야…?","Wirst du wirklich dafür sorgen, dass sich mein
Wunsch erfüllt?"
5,7202,"","Of course.","……啊，那是當然。","","……아아, 물론이지","Natürlich."
6,7202,"","Surely you understand after defeating Hosaka?
He didn't see you as an equal.","打倒保阪後，你總算明白了吧？
你在他心目中，根本就不在對等的地位。","","호사카를 쓰러뜨렸을 때 충분히 알았잖아?
녀석에게는 네가 대등한 상대 같은 게 아니었던 거야","Das verstehst du doch sicher nach dem Sieg über
Hosaka? Er hat dich nicht als ebenbürtig
betrachtet."
7,7202,"","To him, Hudie is more important than you.","你對他來說，還比不上hudie呢。","","그 녀석에게는 너보다 후디에 쪽이 소중한 거야","Hudie ist ihm wichtiger als du es bist."
8,3048,"","...","…………","","…………","..."
9,7202,"","So will you just give up? Maybe that would be for
the best.","沒辦法，要放棄了嗎？
這樣也沒關係啦。","","어쩔 수 없다고 포기하겠나?
그것도 좋을지도","Also, gibst du einfach auf? Vielleicht wäre es das
Beste."
10,3048,"","What should I do?","……我要怎麼做才好？","","……어떻게 하면 되지?","Was soll ich tun?"
11,7202,"","You already know the answer.","……那不是擺明了嗎？","","……정해져 있잖아?","Du kennst die Antwort bereits."
12,7202,"","Make him rely on you even more.","只要讓他更加依賴你就好啦。","","그 녀석이 너를 더 의지하도록 만들면 되는 거야","Bring ihn dazu, sich noch mehr auf dich zu
verlassen."
13,7202,"","You have his avatar. Use it and give him a shock,
just like last time.","你的手中有他的化身，
只要用那個，就能像之前一樣動搖他的心靈。","","네 손에는 녀석의 아바타가 있어.
그걸 써서 전처럼 그 녀석을 흔드는 거야","Du hast seinen Avatar. Nutze ihn und rüttel ihn
auf, genau wie beim letzten Mal."
14,7202,"","If you show K's true face, he'll start to question
who he really is.","只要露出K的真面目，
他就會開始懷疑起自己到底是誰。","","K의 맨얼굴을 보여주면 녀석은 자신이 정말로 누구인지
의문으로 생각하겠지","Wenn du das wahre Gesicht von K zeigst, wird er
hinterfragen, wer er wirklich ist."
15,7202,"","Then he'll come to you, his only friend, for help.","這樣一來，他一定會來找你幫忙。
你可是唯一知道他過去的朋友。","","그러면 녀석은 예전의 자신을 아는 유일한 친구인
너에게 도움을 청할 거다","Dann wird er zu dir, seinem einzigen Freund,
kommen und dich um Hilfe bitten."
16,7202,"","If you offer all the help he needs, that will make
him finally trust you this time.","只要你在他動搖的時候立刻幫助他，
他一定會相信你喔……","","동요하고 있을 때 곧바로 네가 도와주면
이번에야말로 녀석은 너를 신용하게 될걸…?","Wenn du die Hilfe anbietest, die er braucht, wird
er dir dieses Mal endlich vertrauen."
17,7202,"","Just do the same with K as you did with Hosaka.
Use K as the ""enemy,"" and Yu as the ""friend.""","就像保坂跟優……使用這兩個身份一樣，
這次就用K跟優……這兩個身份吧","","호사카와 유우…… 적과 아군의 두 얼굴을 이용한 것처럼
K와 유우…… 이번엔 그 두 가지 얼굴을 쓰는 거야","Mach mit K das Gleiche wie mit Hosaka.
Benutze K als den „Feind“ und Yu als den „Freund“."
18,3048,"","If I do that...will he rely on me?","這樣一來……他就會來依靠我嗎……？","","그러면…… 그 녀석은 나를 의지해줄까…?","Wenn ich das tue ... wird er sich dann auf mich
verlassen?"
19,7202,"","Yes. This time he definitely will.","對，這次一定不會有問題的。","","그래, 이번에야말로 분명 잘 될 거다","Ja. Dieses Mal wird er es mit Sicherheit tun."
20,3048,"","I'll do it, if it means he'll give me the respect
I deserve.","……動手吧。
只要這麼做……他就能認同我的話……","","……할게.
그렇게 해서 녀석이… 나를 인정해준다면…","Ich werde es tun, wenn das heißt, dass er mir
den Respekt entgegenbringt, den ich verdiene."
21,7202,"","You've made the right choice. Hehehe...","那樣就對了。
那樣就對了……呵呵呵…","","그러면 돼.
그러면 되는 거야……크크크…","Du hast die richtige Wahl getroffen. Hehehe ..."
