ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
0,4706,"","I heard EDEN's full of floors where hackers all
lurk together!","在EDEN中，聚集「駭客」的區域有好幾層。","","EDEN에는「해커」가 모이는 에어리어가
몇 층이나 있다고 해","Ich habe gehört, EDEN ist voller Ebenen, wo sich
alle Hacker zusammenrotten!"
1,4706,"","The hackers build their own defenses, so even when
Kamishiro tightens security, it still ends up as a
game of cat and mouse.","駭客們會獨自建起防火牆，
就算營運（神代）對區域設下防範措施，
也只是不了了之……","","해커들이 독립적인 방화벽을 세우고 있으니까
운영(카미시로)측이 에어리어에 보안을 걸어도
악순환이 끊이질 않아…","Die Hacker errichten eine eigene Abwehr. Selbst
wenn Kamishiro also die Sicherheitsmaßnahmen
verstärkt, ist es ein Katz-und-Maus-Spiel."
2,4706,"","Ugh, is this how they have fun? Trolling all us
regular users?","真是的，到底做這種事有什麼好玩的啦。
對於我們一般使用者而言，實在是困擾啊……","","정말, 뭐가 재밌어서 그런 짓을 하는 걸까
우리 일반 유저에게 있어선, 민폐야…","Uff, machen die das zum Spaß? Uns normale Nutzer
zu ärgern?"
3,4501,"","We're opening up shop in the pavilion area soon.","我們之後會在裡頭的「展覽館」區域營業喔。","","안쪽의「파빌리온」에어리어에서, 이제부터 영업해야해","Wir eröffnen demnächst im Pavillon-Bereich."
4,4501,"","Pavilions are places where companies can safely
and securely do business over EDEN. If you want to
get in, you'll need to get hired by a company!","展覽館是能讓企業相關人員，在EDEN網路系統中
安心進行安全交易的設施唷。關係者以外是
禁止進入的。想進去的話，就在企業中工作吧！","","파빌리온은 기업끼리 EDEN 네트워크 안에서
안심하고 안전하게 거래를 하기 위한 시설이야. 관계자 이외는
출입금지지. 들어가고 싶으면 기업에 취직하렴","In Pavillons können Firmen sicher ihre Geschäfte
in EDEN erledigen. Wenn du rein willst, musst du
bei einer Firma eingestellt sein!"
5,4003,"","There's some weird thing in there...Could it be
a program the hackers use?! Erk! I-I better keep
my distance!","這裡面有奇怪的生物……
那個該不會就是駭客在使用的那個程式？　
嗚！　還是不要接近的好！","","이 안에 이상한 생물이 있는데…
그거 혹시, 해커가 사용한다고 하는
프로그램인가? 히익, 다가가지 말고 놔두자!","Da ist etwas Seltsames drin ... Könnte es ein
Hackerprogramm sein?! Irks! Ich sollte mich lieber
fernhalten!"
6,4503,"","I just log on to EDEN from home and work at my
company's virtual HQ. I am the very model of a
modern paid professional!","我是在家裡登入EDEN後，
在EDEN內的公司工作。
這就是時下上班族的工作方式。","","나는, 집에서 EDEN에 로그인해서
EDEN 안의 회사에서 일하고 있어
이게 요즘 샐러리맨이 일하는 방식이야","Ich logge mich von zu Hause bei EDEN ein und
arbeite im virtuellen Hauptquartier meiner Firma.
Ich bin ein Vorbild moderner Berufstätigkeit!"
7,4714,"","What would you do if you could change your avatar?
I'd make myself into a real suave-looking guy.","如果化身能改變的話，你會想怎麼做？
我的話……果然想把化身變成帥哥啊。","","만약 아바타를 바꿀 수 있다면 어쩔거야?
나라면 그렇네…역시 미남 아바타로 할까나","Was würdest du tun, wenn du deinen Avatar ändern
könntest? Ich würde einen richtig
charismatischen Typen aus mir machen."
8,4714,"","But I guess EDEN's rules say we have to look like
our real bodies. Too bad.","不過，化身只能跟現實中的模樣一樣，
這是EDEN的規則啊。","","뭐, 아바타는 현실의 외모 그대로 쓰는 것이
EDEN의 규칙이지만","Aber in den Regeln von EDEN heißt es, dass wir
aussehen müssen wie im echten Leben. Schade."
9,4506,"","I'm off to make a business call with a client.
I don't, uh...have any weird viruses or anything,
do I?","接下來要去客戶的公司跑業務……
我沒有被什麼奇怪的病毒給感染吧？","","이제부터 단골인 회사에 영업하러 가는데…
나, 이상한 바이러스에 감염되지 않았겠지?","Ich muss einen Kunden anrufen. Ich, äh, habe
doch keine komischen Viren oder so etwas, oder?"
10,4506,"","If I spread any malware junk to the client, I'll
be canned for sure!","如果把那種東西帶到客戶那，
可是會被公司給開除的啊！","","그런 걸 단골인 회사에 들고 갔다간
회사에서 짤릴 거야!","Wenn ich den Kunden mit Malware infiziere, werde
ich garantiert gefeuert!"
11,4507,"","You can use access points to jump to anywhere the
connection's always live, but anywhere else,
you'll need a URL.","雖然能直接從移動點過去保持連接區域，
但要去少去的地方時，就會需要「ＵＲＬ」。","","링크가 항상 이어져 있는 에어리어에는
발착 포인트에서 갈 수 있지만
그렇지 않은 곳에 가기 위해서는「URL」이 필요해","Für Bereiche, die immer online sind, kannst du
Zugangspunkte benutzen. Für alles andere
brauchst du die jeweilige URL."
12,4705,"","I don't feel great about that system linking your
personal info to your account. Just means if you
get hacked, you lose everything at once.","帳號綁定個人資料的這種系統……
就不能想點辦法嗎？
如果帳號被駭客給盜走，一切都完了啊。","","계정에 개인정보를 연결해두는 시스템…
어떻게든 안 되는 걸까
해커에게 계정을 사냥당했다가 한순간에 끝장이야","Das System gefällt mir nicht, das persönliche
Daten an das Konto knüpft. Wenn man gehackt wird,
verliert man alles auf einmal."
13,4508,"","Since you can log in overseas, ""long-distance""
relationships aren't so ""long"" anymore. Time for
an EDEN date with my girlfriend! Woohoo!","多虧在國外也能夠登入，遠距離戀愛
這一詞已經被消滅了啊！接下來要跟
女朋友去EDEN約會呢！呀呼！","","해외에서도 로그인할 수 있어서 원거리 연애라는
말도 사라졌지! 이제부터 여자친구하고 EDEN 데이트야!
얏호~!","Man kann sich ja auch aus dem Ausland einloggen.
Fernbeziehungen sind also eigentlich keine mehr!
Zeit, meine Freundin in EDEN zu treffen! Juhu!"
14,4509,"","I wanted to ask for a goggles-style Digivice for
my next birthday, but there are so many kinds even
of just the goggles type!","下一次生日禮物，我想要護目鏡型的
Digivice……但是，護目鏡型也有各種樣式呢！","","다음 생일에는 고글형 디지바이스를 사달라고
할 생각이었는데…고글형에도 다양한 종류가 있네!","Ich wollte mir eine Digivice-Brille zum Geburtstag
wünschen, aber selbst von der Sorte gibt es
unzählige Varianten!"
15,4509,"","Yours look pretty slick, but this one person I met
before had a pair I can't rule out...","雖然你的也蠻帥氣的，但之前在這裡遇到的人，
他帶的護目鏡也很難取捨啊～","","네 것도 멋지지만, 그 전에 여기서 만났던 사람이
쓰고 있던 고글도 버리기 힘들지~","Deins ist ganz schick, aber ich hab noch jemanden
getroffen, dessen Modell mir gefallen hat ..."
