ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
300010,1304,,"Ah, bentornato. Com'è andata?
Hai imparato qualcosa di interessante?
Se hai scoperto qualcosa, fammelo sapere!","啊，你回來啦。
結果怎麼樣？　有聽到好方法嗎？
要是有什麼消息就告訴我！",,"아, 다녀왔어?
어땠어? 괜찮은 조언을 들었어?
뭔가 단서를 잡았다면 가르쳐줘!","Ah, willkommen zurück! Wie war es?
Hast du etwas Interessantes erfahren?
Falls ja, dann sag es mir!"
300020,1304,,"Pensi che sia solo scioccata perché non sembrava che mi
sarei mai Digievoluto in qualcosa di forte? Quindi dovrei
provare a Digievolvermi di nuovo?","真的進化了，結果看起來卻沒那麼強，
所以主人失望了？
只要我進化到下個數碼寶貝就可以解決？",,"진화해도 그다지 강해보이지 않아서
충격을 받은거 아니냐고?
다음 디지몬으로 진화하면 해결된다?","Du denkst, sie ist schockiert, weil ich scheinbar
nie zu etwas Starkem digitiert bin? Sollte ich
also noch mal digitieren?"
300021,1304,,"Capisco... quindi era questo.
Allora devo fare più esperienza!
Detective, mi aiuteresti con un combattimento?","原來如此，原來是這樣啊……
那麼，得快點藉由戰鬥來累積經驗才行！
偵探大人，你願意跟我對戰吧？",,"과연… 그렇게 된 거구나.
그럼 싸워서 경험을 쌓아야겠네!
탐정님, 상대해줄거지?","Verstehe ... Daran lag es also.
Dann sollte ich mir mehr Erfahrung holen!
Detektiv, hilfst du mir mit einem Kampf?"
300022,1304,,"Questo è tutto per la mia signora!
Non mi tratterrò!","這也是為了主人著想！
我要上囉——！",,"이것도 주인님을 위해서다!
간다――!","Das alles tue ich für meine Meisterin!
Ich werde alles geben!"
300023,1304,,"Se EDEN non funziona, che ne dici di provare il mondo reale?
Scommetto che chiedere in giro in zone dove le
persone hanno molta esperienza funzionerebbe!","EDEN不行的話，就去人類世界問問看嘛。
像是經驗豐富的人可能會聚集的地方之類的……",,"EDEN으로는 안되겠다면 인간 세계에서 물어봐줘.
경험이 풍부한 사람이 모일만한 거리같은데서…","Wenn es in EDEN nicht klappt, dann vielleicht in
der Menschenwelt? Wenn du dich in Gegenden
umhörst, wo Menschen viel Erfahrung haben?"
300024,1304,,"Per favore... devi andare a parlare
con loro per me! Mi manca così tanto la mia padrona...","求求你，請你再次代替我去問問看吧！
嗚嗚，主人……",,"부탁해… 다시 한번, 내 대신 상담해줘!
우우, 주인님……","Bitte ... frag sie für mich!
Ich vermisse meine Meisterin so sehr ..."
300030,1304,,"Non sei ancora riuscito a chiedere? Ok, capisco.
Continuerò ad aspettare...ma hai provato ad andare dove c'è un
sacco di gente in EDEN, giusto?","咦？你還沒問到？　我知道了，我會耐心等待的。
你有去EDEN裡可能會有很多人聚集的地方問問看嗎？",,"어라, 아직 물어보지 않았어? 알았어, 기다릴게.
EDEN에서 사람이 모일만한 곳에는 가봤어?","Du hattest noch keine Gelegenheit? Verstehe.
Ich warte ... aber du warst schon dort in EDEN,
wo viele Leute sind, ja?"
300050,1304,,"Dovermi digievolvere di nuovo...
Ed essere solo finché non lo faccio...
Non credo di poterlo sopportare!","什麼叫做等到進化成下個數碼寶貝就好……
在那之前必須一直抱著這種寂寞的心情耶，
我怎麼可能受得了！",,"또 다음 디지몬으로 진화하면 된다니…
그때까지 계속 외롭게 있어야 한다는건
절대 참을 수 없어!","Ich muss noch mal digitieren ...
Und bis dahin alleine sein ...
Das halte ich nicht aus!"
300051,1304,,"Ho sentito che a molti anziani piace andare in
posti del mondo umano come Asakusa e Ueno.
Potresti chiedere a loro dei miei problemi?","聽說人界的淺草、上野那邊
常有上年紀的人類在散步。
你去找人商量一下我的煩惱好嗎……",,"인간계의 아사쿠사나 우에노라는 곳에는
나이 든 인간이 자주 산책한다고 들었어.
내 고민을 누군가에게 상담해줘...","Ich habe gehört, dass viele ältere Leute in der
Menschenwelt gern an Orte wie Asakusa und Ueno
gehen. Könntest du dort nachfragen?"
310010,1304,,"*singhiozzo* Padrone…
O-oh! Hai ricevuto qualche buon consiglio questa volta?","嗚嗚，主人……
欸，你這次有沒有問到好的建議啊？",,"우우… 주인니임…
저기, 이번엔 좋은 조언을 들었어?","*Schnüff* Meisterin ...
Oha! Hast du dieses Mal guten Rat erhalten?"
