ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,(Tokyo è cambiata completamente...),（從那之後，東京的情況發生了劇變……）,,(그 이후로 도쿄의 모습이 일변했다……),(Tokio hat sich komplett verändert ...)
2,2020,,"(Arata ha detto di aver fallito, ma in realtà il suo piano è stato un successo.)","（……雖然新本人說失敗，
　但其實他的計畫成功了）",,"(…아라타는 실패했다고 했지만
 그의 계획은 실질적으로 성공했다)","(Arata meinte, er sei gescheitert, aber sein
Plan war eigentlich ein Erfolg.)"
3,2020,,"(Chiudendo l'alimentazione, siamo riusciti a chiudere
il buco nel Muro Dimensionale.)","（我們成功關閉電源，
　封閉了被打開的次元之壁）",,"(우리들이 전원을 내려서
 열렸던 차원의 벽을 닫는데 성공한 것이다)","(Indem wir den Strom abgedreht haben, konnten wir
das Loch im Dimensionswall schließen.)"
4,2020,,"(Ma anche il breve buco nel muro ha avuto un effetto
massiccio...)","（但是開啟的次元之壁，
　造成的影響非常驚人……）",,"(하지만 일단 열려버린 차원의 벽의 영향은
 무서운 것이었다…)","(Doch selbst in der kurzen Zeit hatte das Loch
enorme Auswirkungen ...)"
5,4099,,"Il governo si sta affrettando a rispondere al
misterioso fenomeno che sta ancora avvolgendo
l'area metropolitana di Tokyo.","在關東地區出現的奇怪現象，目前還尚未獲得控制。
政府現在正積極尋找處理方法。",,"관동 전역에서 발생하고 있는 괴현상은 아직 해결될 기미가 보이지 않고
정부의 대응이 시급한 상황입니다","Die Behörden arbeiten immer noch mit Hochdruck
daran, auf das rätselhafte Phänomen im Großraum
Tokio zu reagieren."
6,4099,,"Abbiamo chiesto a degli specialisti riguardo a questo strano
fenomeno, che fa sembrare come se le vittime si fossero
perse in una sorta di mondo virtuale, e--","這如同一腳踏入幻想世界的奇怪現象，
專家學者……",,"마치 가상현실 세계에 빠져든 듯한
기괴한 현상에 대해, 전문가는…―","Wir haben Spezialisten zu diesem Phänomen
befragt, dessen Opfer scheinbar in einer Art
virtuellen Welt gefangen sind und ..."
7,1392,,"Quindi queste sono le ""notizie,"" eh?",那就是所謂的新聞報導嗎──,,이게 뉴스란 거구나,"Das sind also Nachrichten, wie?!"
8,2020,,?!,！？！？,,!?!?,?!
9,1392,,"Eh eh, sorpreso? Fantastico, vero?!",嘿嘿，嚇到了？　很厲害吧？,,"에헤, 놀랐어? 굉장하지!","Hihi, da guckst du, wie? Toll, nicht wahr?!"
10,1392,,"Grazie all'enorme Cambio Digitale, ora posso venire
anche io in questo mondo!","多虧現在發生了大規模的Digital Shift，
我也可以自由出入這世界了唷！",,"대규모 디지털 시프트가 일어난 덕분에
나도 이쪽 세계에 올 수 있게 된 거야!","Dank der riesigen digitalen Verschiebung kann ich
jetzt auch in diese Welt kommen!"
11,1392,,"Ci sono così tante cose da amare del tuo mondo!
Quindi questo è ciò che significa ""fisico""!","我對你們的世界，非常好奇！
所謂的物理上，就是這樣對吧──！",,"너희들의 세계, 굉장히 흥미로워!
물리적이란 건 이런 거였구나!","An eurer Welt ist einfach so vieles toll!
Das also bedeutet „physisch“!"
12,1392,,"Ehi, i tuoi Digimon non sono ancora venuti qui?",你的數碼寶貝，還不能來這裡嗎？,,"저기, 네 디지몬은 아직 이쪽으로는 못 오는 거야?","He, sind deine Digimon noch nicht hergekommen?"
13,1392,,"Oh, ma arriveranno presto, vero?
L'Onda Digitale su Tokyo si sta facendo più densa!","這樣啊，不過不久後就能過來了吧，
東京的Digital Shift越來越濃厚了──",,"그렇구나. 그렇지만 조만간 올 수 있게 될 거야.
도쿄의 디지털 웨이브는 점점 짙어지고 있으니까――","Aber sie kommen bald, stimmt’s?
Die digitale Welle über Tokio verdichtet sich!"
14,3045,,"Wormmon, smettila di vagare così tanto.",蟲蟲獸，你不要妨礙大家唷。,,"추추몬, 너무 어슬렁대지 마","Wormmon, lauf nicht so weit davon."
15,1392,,"Eh eh, ma è divertente!",嘿嘿，因為很有趣嘛！,,"에헤헤, 그치만 재미있는걸!","Hehe, aber das macht doch Spaß!"
16,1392,,"So che Tokyo sta passando un brutto momento, ma sono
così felice di essere con te e gli altri, Erika!","我知道東京現在變得很混亂──
但是能一直和艾莉卡妳們待在一起，我很開心唷！",,"도쿄에서 큰일이 일어났다는 건 알고 있지만――
에리카네랑 언제나 함께 있을 수 있게 된 건 기뻐!","Ich weiß, dass Tokio gerade eine harte Zeit
durchmacht, aber ich freue mich so, bei dir und
den anderen zu sein, Erika!"
17,3045,,Non te la caverai così facilmente.,……就算你說好聽話也是不行的。,,……그렇게 얼버무리려 해도 소용없어,So leicht mache ich es dir nicht.
18,3045,,"Voglio concentrarmi sull'analisi di questo documento che ho avuto da
Akemi Suedou. Prendi Wormmon e trova mio fratello.","我想專心分析末堂明實給我們的論文。
你帶著蟲蟲獸去找哥哥吧。",,"저기, 스에도 아케미에게서 받은 논문의 해석에 집중하고 싶어.
추추몬을 데리고 오빠를 찾으러 가줘","Ich will diese Arbeit von Akemi Suedou
analysieren. Schnapp dir Wormmon und finde meinen
Bruder."
19,3045,,È troppo distraente.,有這隻小傢伙在，我會分心的,,그 애가 있으면 산만해져,Er lenkt mich zu sehr ab.
20,2020,,???,？？,,??,???
21,7027,,"Ahi!
Il fabbricatore di succhi è rotto e c'è succo dappertutto sul pavimento!","呀──！
果汁桶壞了，果汁濺得到處都是────！",,"꺄악―!
주스 서버가 망가져서 바닥이 주스 범벅이 되어버렸어―!","Huch!
Die Saftmaschine ist kaputt und der ganze Boden
ist voller Saft!"
