ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7352,"","Hey! Do you know these people? We promised we
wouldn't bring any outsiders, or have you
forgotten?!","喂！　那群人是小賢你認識的人嗎？
不是說好了不能帶外人來這的嗎？","","잠깐! 그 사람 켄짱이 데려온 거야?
부외자는 데려오지 않기로 했잖아?","He! Kennst du diese Leute? Wir hatten versprochen,
keine Fremden herzubringen. Schon vergessen?!"
2,7350,"","I'm sorry, but I have a good reason.","對、對不起……這是有原因的。","","미, 미안……여기엔 사정이 있어","Tut mir leid, aber ich habe einen guten Grund."
3,7352,"","It was your idea. You said outsiders would ruin
our memories.","真是的，說會毀掉大家的回憶，
所以不能帶外人來的人，不就是小賢你嗎？","","정말, 모두와의 추억이 망가지니까
부외자를 들이지 말자고 한 건 켄짱이잖아","Das war deine Idee. Du meintest, Fremde würden
den Nostalgieeffekt ruinieren."
4,7352,"","You just left without saying anything last time.
That was pretty rude.","上次還玩到一半，就突然回去了……
你會不會太自私了啊？","","얼마 전엔 놀던 도중에 갑자기 돌아가버리고……
너무 제멋대로 아니야?","Du bist letztes Mal einfach gegangen, ohne etwas
zu sagen. Ziemlich unhöflich."
5,1392,"","What did the rest of you do after the game?","那是在玩籠中鳥的時候吧？
大家在那之後怎麼啦？","","있잖아, 그거 카고메카고메를 하고 있었을 때 얘기지?
그 후에 모두들 어떻게 했어?","Was habt ihr denn nach dem Spiel gemacht?"
6,7352,"","You mean after Kenchan left?","咦？　你是問小賢回去之後嗎？","","응? 켄짱이 돌아가버린 후에 말야?","Du meinst, nachdem Kenchan gegangen ist?"
7,7352,"","Since Kenchan was gone, we decided to call it a
day.","畢竟發起人的小賢都回去了，
那天就只好解散啦。","","켄짱이 중간에 없어져 버렸으니
그날은 일단 해산하기로 했었지","Da er weg war, sind wir auch heimgegangen."
8,2020,"","?!","！？","","!?","?!"
9,7352,"","Huh? What was that?","……咦？　怎麼啦？","","……응? 왜?","Wie? Was war das?"
10,2020,"","...?","……？？","","……??","...?"
11,7352,"","It's rude to stare. Say something.","我是說你怎麼盯著別人一直看，真失禮啊。","","남의 얼굴을 빤히 보다니 실례잖아.
대체 무슨 일인데","Das ist unhöflich, jemanden so anzuglotzen. Jetzt
sag schon was."
12,3045,"","I see...","……原來如此啊。","","……과연","Aha ..."
13,1392,"","Erika? Did you do that?","艾莉卡？　艾莉卡剛才看出什麼了嗎？","","에리카? 방금 그건 에리카가 뭔가 한 거야?","Erika? Warst du das?"
14,3045,"","Kind of. Hmm... It's just as I thought.","算是吧。
嗯……這果然是……","","뭐 그렇지.
응……역시 이건……","Gewissermaßen. Hmm ... Wie ich mir dachte."
