ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7196,"","You chased the Digimon away? I just heard from
outside that it was seen flying away.","這樣啊，把數碼寶貝趕出去了啊，
剛剛也從外面收到了數碼寶貝飛走的通知。","","그렇구나, 디지몬을 쫓아내는 데 성공했구나.
밖에서도 디지몬이 날아가는 걸 확인했다는 연락이 있었어","Ihr habt das Digimon verjagt? Ich habe gerade
von draußen gehört, dass es weggeflogen ist."
2,7196,"","Ah, when I say ""outside,"" I mean the police.","啊，外面是指警察。","","아아, 밖에 있는 건 경찰 분을 말하는 거야","Mit „draußen“ meine ich die Polizei."
3,7196,"","They're monitoring the Digimon because of the
potential danger to the surrounding area.","因為有可能會殃及周遭，
所以他們在監視著數碼寶貝。","","주변에 위험이 미칠 가능성이 있으니
디지몬의 감시 정도는 해주고 있었어","Sie überwachen das Digimon wegen der möglichen
Gefahr für die Umgebung."
4,7196,"","I heard another huge Digimon flew over and you
fought both of them. Are you okay?","但是我聽到了在途中，有另一隻
巨大數碼寶貝飛來的消息？
一次對付兩隻你還好嗎？","","그런데 도중에 커다란 디지몬이
또 한마리 날아온 것 같더라고 들었는데?
두 마리나 상대하면서 괜찮았어?","Ich habe gehört, dass noch ein riesiges Digimon
angeflogen kam und du gegen beide gekämpft hast.
Geht es dir gut?"
5,7196,"","You're amazing. It was too much for the police,
but you got the job done. Thank you so much!","你真厲害，解決了連警察也束手無策的事
……真的很感謝你。","","너희는 굉장하구나. 경찰도 손 쓸 수 없던 문제를
해결하다니……정말 고맙다","Du bist einfach großartig. Die Polizei war
überfordert, aber du hast das erledigt. Vielen
Dank."
6,7196,"","By the way, I just received word that we're moving
to the old city hall tomorrow.","對了對了，剛剛接到消息。
我們從明天開始也都要搬到舊都廳了。","","그래그래, 아까 연락이 왔었어.
우리도 내일 구 도청으로 이동하게 됐지","Ich habe übrigens gerade erfahren, dass wir morgen
alle ins alte Rathaus umziehen."
7,1392,"","It's safe there, right? That's good to hear!","這樣啊，舊都廳那裡是安全的對吧？
太好了！","","그렇구나. 구 도청 쪽이 안전하지?
잘됐다!","Dort seid ihr in Sicherheit, oder? Das ist schön
zu hören!"
8,7196,"","I'll be sure to contact you again if there's
anything else.","是啊，如果還有委託的話會再找你商量的。","","그래, 또 부탁하고 싶은 것이 있다면 상담해줘","Ich melde mich wieder bei euch, wenn noch etwas
ist."
9,7196,"","Hmph, what on earth will become of this city?","……話說回來，
這城市到底會變成什麼樣子啊。","","……그건 그렇고
이 거리는 대체 어떻게 되버리는 걸까","Hmpf, was soll nur aus dieser Stadt werden?"
10,2020,"","...","…………","","…………","..."
