ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3047,,"In qualche modo è strano.
Chi avrebbe mai pensato che un giorno ci saremmo 
rovati coinvolti in una cosa così grande?","啊～感覺好奇怪啊，
我們竟然被捲入這麼重大的事件。",,"아아~ 뭔가 이상한 느낌이야.
우리들이 이렇게 중요한 일에 말려들다니","Irgendwie ist es komisch. Wer hätte gedacht, dass
wir mal bei einer so großen Sache dabei sind?"
2,3046,,Ora non esagerare.,也沒你說得那麼誇張吧。,,그리 대단한 건 아니야,Jetzt übertreib mal nicht.
3,3046,,"Lì fuori, la gente salva il mondo reale.
In confronto, non stiamo facendo molto.","這個世界的某處，也有為了拯救這個世界的傢伙。
和他們相比……我們的打架簡直不值一提。",,"이 세계의 어딘가에는 세계 자체를
구하러 가는 녀석들도 있어.
그것에 비하면…… 우리들의 싸움 따위는 보잘것없는 거지","Da draußen retten Leute die echte Welt.
Im Vergleich dazu machen wir nicht viel."
4,3046,,"Eppure dobbiamo farcela...
Questo vale per gli Eaters e per tutto il
resto che ci si parerà davanti.","但是不管我們有多微小，還是有不能退讓的爭執。
雖然我不知道侵食者到底是什麼東西──",,"하지만 아무리 보잘것없더라도
우리에게는 우리의 양보할 수 없는 싸움이 있어.
이터인지 뭔지는 모르겠지만――","Und trotzdem müssen wir es durchziehen ... Das
gilt für die Verschlinger und alles andere, was
sich uns in den Weg stellen wird."
5,1392,,Pagheranno per aver portato via Erika!,"搶走艾莉卡的仇，
我會好好和你算個清楚！",,에리카를 빼앗아간 빚만은 꼭 받아내겠다!,"Sie werden dafür zahlen, dass sie Erika
mitgenommen haben!"
6,3046,,...,…………,,…………,...
7,1392,,"Vero, Ryuji?",嘿嘿……對吧？　龍司？,,에헤헤…… 그렇지? 류지,"Nicht wahr, Ryuji?"
8,3046,,Sì. È proprio così.,……嗯，說得沒錯。,,"……그래, 그 말대로다",Ja. Genau so ist es.
9,3046,,È ora. Diamoci da fare... Fratelli.,"……時間到了。
開始吧……兄弟們。",,"……시간이 됐군
가자…… 형제",Es wird Zeit. Packen wir es an ... Brüder.
10,2020,,Andiamo!,──走吧！,,――가자!,Gehen wir!
