ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3004,"","Argh! Okay, I want to know! I want to know!","啊～～我果然還是很在意！我很在意！","","아악―――, 역시 신경 쓰여! 신경 쓰여어!!","Argh! Na gut, ich will es wissen! Ich will es
wissen!"
2,2000,"","?!?!?!","！？！？","","!?!?","?!"
3,3004,"","Tell me more about it.
What's it like being a cyber sleuth?","快點告訴我……
電腦偵探到底是什麼！？","","자, 들려 줘야겠어…
전뇌탐정이란 건, 대체 뭐야!?","Erzähl mir mehr darüber.
Wie ist das so als Cyber-Detektiv?"
4,3004,"","What cases have you solved so far?
And what's your boss like?","你到目前為止，解決過什麼事件！？
還有你的老大是什麼樣的人！？","","여태까지 어떤 사건을 해결했지!?
그보다, 보스는 대체 어떤 녀석이야!?","Was hast du bisher für Fälle gelöst?
Und wie ist deine Chefin so?"
5,3004,"","Tell me everything.","全部給我招出來——","","전부 다―","Erzähl mir alles."
6,3004,"","Gulp! This is the same as the one from Kowloon the
other day, right?","唔……！？　這、這個是……之前……
跟之前在Kowloon看到的……一樣！？","","큭…!? 이, 이건… 지난번에…
쿠롱에서 봤던 것과, 같은…!?","*Schluck*! Das ist der Gleiche wie neulich in
Kowloon, nicht wahr?"
7,2000,"","!!","！！！！","","!!!!","!!"
8,2000,"","?!","！？！？！？","","!?!?!?","?!"
9,3004,"","What is it? What happened?","什、什麼！？　怎麼了！？","","뭐, 뭐야!? 왜 그래!?","Was ist los? Was ist passiert?"
10,3004,"","Hey, don't look at me!
This is no time to be fooling around.","喂！不要鬧了……
現在不是胡鬧的時候！","","야, 좀 봐줘…
장난치지 말라고, 이런 때에","He, schau mich nicht so an!
Das ist jetzt nicht der Moment für Spielchen."
11,2000,"","!","……！！！！","","…!!!!","!"
12,3004,"","What? There was a ghost?
The ""Ghost of the Pale Boy"" that all of EDEN has
been going on and on about?","什麼……？　剛才有「幽靈」？
是EDEN裡流傳的「白色少年的幽靈」？","","뭐…?「유령」이 있었다고?
EDEN에서 소문이 돌고 있는「하얀 소년의 유령」?","Wie? Da war ein Geist?
Der „Geist des bleichen Jungen“, von dem man
in ganz EDEN ständig hört?"
13,3004,"","And you saw it in Kowloon?
For real? You're not trying to con me?","你在Kowloon……也看到了？
真的嗎？你可不要捉弄我！","","쿠롱에서도… 봤다고?
정말이야? 속이려는 건 아니겠지?","Und du hast ihn in Kowloon gesehen?
Im Ernst? Du willst mich nicht reinlegen?"
14,3004,"","You'd be the only one who isn't. Anyone could tell
you're really soft-hearted.","不對……你應該不會這樣吧？
我一看就知道你是個超級爛好人！","","…아니, 댁에 한해서 그럴 일은 없나
꽤나 사람이 좋다는 거, 빤히 보이니까 말이야","Außer dir will das so ziemlich jeder.
Aber du hast offenbar ein Herz aus Gold."
15,3004,"","And you clearly saw something strange.
You got a good look at it, yet saw nothing.","而且我也確實有看到奇怪的東西……
感覺看得很清楚，卻又什麼都看不到……","","그리고, 이상한 게 보였던 건 확실해…
확실히 보인 것 같으면서도, 아무것도 안 보여…","Und du hast eindeutig etwas Seltsames gesehen.
Hattest es direkt vor der Nase und hast doch
nichts gesehen."
16,3004,"","And it left something in your head.
As if something were pushed into it.","腦中彷彿被窺探……
好像有東西侵入……","","머릿속을 누군가가 뒤져 본 듯한…
무언가를, 쑤셔 넣은 듯한…","Und jetzt spukt etwas in deinem Kopf herum.
Als ob sich etwas von außen reingezwängt hätte."
17,3004,"","Whoa, that's freaky. And frustrating.
To be on the cusp of remembering, and yet...","感覺超噁心……好煩躁……
明明就快要想起來了，卻又什麼都想不起來……","","엄청, 기분 나빠… 답답해…
생각날 것 같으면서도, 생각이 안 나…","Brrr, das ist gruselig. Und frustrierend.
Sich fast erinnern zu können, aber ..."
18,3004,"","What the heck is that? What does it mean?","那到底是什麼？到底……有什麼意義？","","―그건 대체, 뭐지… 무슨 의미가 있는 거지?","Was ist da nur los? Was hat es zu bedeuten?"
19,3004,"","Yeah...","也是……","","…그러네","Na gut ..."
20,3004,"","Well, it's another lead to follow, perhaps.
Come on, let's go.","算了，只要一直前進，說不定就會知道了。
走吧！","","뭐, 그것도 나아가 보면 알 수… 있을지도 모르지
…가자","Vielleicht ist es noch eine Spur, der wir
nachgehen können. Komm, gehen wir."
