ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,3004,"","Heh, that punch stung, I'll give you that.","你的拳頭還挺有力的嘛。","","댁의 펀치, 꽤 먹혔어","He, das hat wehgetan, das muss ich dir
lassen."
101,3004,"","That was a really childish thing of you to do back
there, but...that's not necessarily a bad thing,
either.","雖然我覺得你只是個小鬼，
但這樣也不壞呢……","","스스로도 어린애 같다고는 생각하지만
그런 것도 나쁘지 않아…","Was du da getan hast, war echt kindisch, aber
vielleicht auch nicht ganz schlecht."
102,3004,"","Hey, [p]?","[p]……","","[p]…","He, [p]?"
103,2001,"","?","？","","?","?"
104,3004,"","Uh...","……","","아","Äh ..."
105,2001,"","?","？？","","??","?"
106,3004,"","Tha'...","謝……","","고…","Da ..."
107,2001,"","...","……","","……","..."
108,3004,"","Th-thanks...","謝……謝……你","","고… 마… 워","D-Danke ..."
109,2001,"","...","……","","………","..."
110,3004,"","...","……","","………","..."
111,3004,"","You plan on staring at me all quiet like that all
day or something?
Cut it out, [p]!","……你啊，差不多該改掉不吭一聲地盯著人看的習慣了。","","…댁 말이야, 아무말 없이 쳐다보는 버릇
슬슬 그만둬","Willst du mich den ganzen Tag lang stumm
anstarren? Hör auf damit, [p]!"
112,3004,"","It's weird and embarrassing seeing that! I mean...
I guess that's kind of your thing, but still!","會讓人很害羞啊！
……雖然，這樣才像你。","","부끄럽잖아!
…뭐, 그게 댁 답다고는 생각하지만","Es ist komisch und peinlich! Ich meine ...
Das ist halt dein Ding, aber trotzdem!"
113,3004,"","Actually, to be honest...I have something I need
to ask you.","其實，我有事想請你幫忙。","","…실은 말이야
댁에게 긴히 부탁하고 싶은 게 있어","Um ehrlich zu sein, muss ich dich um etwas bitten."
114,3004,"","Because of all that trouble I ran into, I'm
starting to feel like I'm falling behind the rest
of you in terms of sheer strength and whatnot.","怎麼說，因為很多原因，
我現在有點“落伍＂……","","뭔~가 여러 가지로 옥신각신댄 탓에
난 지금 ""한참 뒤쳐진"" 상태야","Wegen all der Probleme, die ich hatte, habe ich
das Gefühl, dass ich mit euch anderen in Sachen
Stärke und so nicht mithalten kann."
115,3004,"","I hate just leaving all the cool stuff to you and
Nokia, so...","都讓你和諾奇雅出風頭也讓人覺得不太爽……","","댁이나 노키아한테만
멋진 멋진 모습 보이게 하는 것도 아니꼽고 말이지…","Ich hasse es, Nokia und dir die ganzen coolen
Sachen zu überlassen, und ..."
116,3004,"","I want you to come with me for a little while.
I'll file this as a proper case, so now you have
to do it as part of your job, right?","稍微陪我一下，
我會重新提出委託的。
這件事就這麼決定囉，大偵探。","","잠깐 나랑 어울려줘
다시 의뢰는 해 둘게…
규칙이니까 말이야, 탐정님","Ich möchte, dass du mich eine Weile begleitest.
Ich mache das zu einem richtigen Fall, dann
ist es Teil deines Jobs, nicht wahr?"
131,3004,"","I have something I need you to do for me. I can
count on you to handle it, right? I'll make sure
to file the paperwork at your workplace.","我有事想拜託你，你當然願意幫我吧？
我會提出委託的。","","댁한테 부탁하고 싶은 게 있어
물론 받아줄 거지? 의뢰, 해둘게","Du musst da etwas für mich erledigen. Ich kann
doch auf dich zählen, oder? Ich werde auch alles
in deinem Büro anmelden."
201,3004,"","So you'll come along with me after all? Great!
Thanks a lot, [p].
I mean it.","你接受我的委託了啊。
嘿嘿，謝啦。","","의뢰 받아줬구나
헤헷, 고마워","Du kommst also doch mit? Klasse!
Vielen Dank, [p].
Das meine ich wirklich."
202,3004,"","There's only one thing I have in mind for us to
do and that's go out and capture me a really
strong Digimon.","委託內容不為別的就是——
我想去抓強大的數碼寶貝。","","의뢰라는 건 다름이 아니라
조금 강력한 디지몬을 캡처하러 가고 싶어","Ich habe nur eins geplant. Ich will, dass wir
losgehen und mir ein echt starkes Digimon
fangen."
203,3004,"","All the crap I've had to put up with lately has
meant I'm short on new Digimon and that's not
good, not in the least.","因為很多原因，我不像你有新的數碼寶貝。
以現在所有的戰力來說，還是略嫌不足。","","옥신각신댄 탓에 댁들처럼 새로운 디지몬도 없는 데다
지금의 전력으론 역시 조금 부족하거든","Wegen all meiner Probleme in letzter Zeit, habe
ich keine neuen Digimon. Das ist nicht gut.
Ganz und gar nicht."
204,3004,"","Besides...I also have some revenge that I need to
exact sooner rather than later.","還有！
我也想順便“復仇＂。","","………플러스!
가는 김에 ""리벤지""도 하고 싶어","Außerdem ... will ich mich für etwas rächen, und
zwar so bald wie möglich."
205,2001,"","???","？？？","","???","???"
206,3004,"","Let's get going, [p].
We're going to Under Zero.","[p]
陪我去一趟「Under Zero」。","","[p]
「언더 제로」에 같이 가 줘","Auf geht’s, [p].
Wir gehen zu Unter Null."
207,2001,"","!?","！？","","!?","?!"
208,3004,"","I'm sure you remember, but to get to Under Zero,
we have to go through the Valhalla Server. This
won't be easy, but I trust you to get us through.","要去Under Zero就要先進到「瓦爾哈拉伺服器」……
這可能會有點困難，那就拜託你囉。","","언더 제로에 가려면 우선「발할라 서버」지…
조금 하드한 느낌이 되긴 하겠지만 잘 부탁해","Du weißt es sicher noch, aber um zu Unter Null zu
gelangen, müssen wir zum Walhalla-Server. Das wird
nicht leicht, aber du schaffst das schon."
209,3004,"","I...can count on you, right,
[p]?","可以吧？　[p]","","…의지해도 되지? [p]","Ich ... kann doch auf dich zählen, oder,
[p]?"
210,3004,"","Well, regardless, any Digimon and Eaters we meet
up ahead will be stronger than anything else
you've met before, so be careful.","之後，不管是侵食者還是襲向我們的數碼寶貝，
應該會變得比之前更強。","","앞으로는 이터도, 습격해오는 디지몬도
이전보다 더욱 강해질 거야","Die Digimon und Verschlinger, die wir sehen
werden, sind stärker als alle, die du bisher
gesehen hast. Sei also vorsichtig."
301,3004,"","When I went with some Jude guys to take on Under
Zero, we had been unstoppable in EDEN up until
then.","……過去我和Jude的伙伴去挑戰Under Zero時，
在EDEN我們從沒輸過。","","…쥬드의 동료들과 언더 제로에 도전했던 그때
우리는 EDEN에선 누구보다도 강했어","Als ich mit ein paar Jungs von Gamma bei Unter
Null war, waren wir bis dahin in EDEN unschlagbar."
302,3004,"","Nobody could beat us. Adults, cops, nobody. We
figured Under Zero would be the same way, even
with its reputation for being impregnable.","大人和警察都不是我們的對手，
我們以為難攻不下的Under Zero也會是我們的手下敗將。","","어른이든 경찰이든 상대가 되지 않았지
난공불락인 언더 제로도 무너뜨릴 수 있을 거라 생각했어","Niemand konnte uns besiegen. Erwachsene,
Polizisten, niemand. Trotz des Rufs dachten wir,
dass es mit Unter Null genauso sein würde."
303,3004,"","But we hit a snag when we got to the outer wall...
A security Digimon showed up and kicked our asses.
It was a complete and utter wash.","但是……在防禦牆後的「防衛數碼寶貝」突然出現……
我們輸了……完全慘敗。","","하지만… 방벽 너머에 있던「보안 디지몬」…
갑자기 나타난 그 녀석에게 우리는 져버렸어… 완패였지","Aber als wir die äußere Wall erreichten, tauchte
ein Wach-Digimon auf und hat uns übel mitgespielt.
Es war ein totaler Reinfall."
304,3004,"","Back then, we didn't know anything about
Digimon programs at all.","那時候我們不知道數碼寶貝程式這種東西……","","그 때 우리는 디지몬 프로그램 같은 건 몰랐어서 말이야…","Zu dem Zeitpunkt wussten wir nichts über
Digimon-Programme."
305,3004,"","We were only capable of doing analog hacking,
which made us completely powerless to fight back.","只有類比駭客技能的我們完全束手無策……","","아날로그 해킹 스킬밖에 없었던 우리는
문자 그대로 꼼짝없이 당했어","Wir konnten nur analog hacken, was hieß, dass wir
nicht zurückschlagen konnten."
306,3004,"","All we could do was grab our asses and run.
Some of my buddies, they went crazy from the fear
they felt there.","我們夾著尾巴逃了……
有幾名伙伴因為當時的恐懼而變得不太正常。","","꼬리를 말고 도망쳤지…
동료들 중 몇 명은 그 때의 공포로 이상해져 버렸어","Es blieb uns nichts übrig, als wegzulaufen.
Einige meiner Freunde wurden dort irre vor Angst."
307,3004,"","Even the guys that were okay, they saw what they
were up against and lost confidence in themselves.","平安無事的人也因壓倒性的力量差距而
喪失自信……","","무사했던 녀석들도 압도적인 힘의 차이를 뼈저리게 느껴
자신감을 잃었고…","Und selbst der Rest, dem es besser erging,
hat bei diesem Anblick den Mut verloren."
308,3004,"","The whole thing made it vividly clear to us that
we were little more than a pack of arrogant brats
running wild.","總之，我們太過自滿了。","","요컨대 우리는 너무 자만했었던 거야…","Das Ganze hat uns klargemacht, dass wir nur
ein paar wild gewordene, arrogante Kinder waren."
309,3004,"","We let our pride get to us to the point where we
bit off more than we could chew. The higher you
rise, the farther you fall and all that.","自尊越高，遇到挫折時的衝擊就越大。","","쌓아올려온 프라이드가 높았던 만큼
좌절했을 때의 충격은 컸어","Unser Stolz verführte uns dazu, uns zu
überschätzen. Hochmut kommt vor dem Fall und so."
310,3004,"","And one by one, people quit being hackers...
It was the end of the legendary hacker group Jude.","伙伴們一個接一個放棄當駭客——
最後傳說的駭客集團Jude解散了。","","한둘씩 해커를 은퇴해서―
이윽고 전설의 해커 집단 쥬드는 해산됐지","Und einer nach dem anderen gaben die Leute
das Hackerdasein auf ... Das war das Ende der
legendären Gamma-Gruppe."
311,3004,"","I felt sorry for myself and hated to see it go.
It sucked being powerless to stop them from
leaving the team.","沒有辦法挽留伙伴的自己實在很丟臉　……真不甘心。","","떠나가는 동료들을 막지 못하는 자신이
한심하고, …분했어","Ich suhlte mich im Selbstmitleid und war wütend,
dass es zu Ende war. Es war schlimm, dass ich sie
nicht davon abhalten konnte, das Team aufzugeben."
312,3004,"","I also had a constant fear in me I couldn't shake.
Just remembering that time was enough to make me
tremble with trauma...","我自己心理的恐懼也無法消失……
當時只要回想起來，腳就不停地顫抖。","","나 자신도 사라지지 않는 공포를 안고 있었던 거야…
당시의 일은 떠올리는 것만으로 다리가 떨려와","Ich hatte permanent Angstzustände. Schon die
Erinnerung daran lässt mich erzittern."
313,3004,"","I didn't want anyone seeing me like that, though.
So I tried to buck up and make it seem I was fine.","因為不想被任何人看見那副慘樣，
所以我一個人逞強，裝作毫不在意。","","…그런 꼴을 아무에게도 보이고 싶지 않아서
혼자 고집부리고 태연한 척 하고 있었어","Ich wollte aber nicht, dass mich jemand so sieht.
Also versuchte ich, mich zusammenzureißen,
und tat so, als ob nichts wäre."
314,3004,"","...So that's why I see this as revenge.","……所以，這次要復仇。","","…그러니까, 이건 리벤지야","... Deshalb rede ich von Rache."
315,3004,"","I'll make that security Digimon's power my own
and finally rid myself of this regret...","我要讓那隻防衛數碼寶貝的力量變為自己所有，
洗清汙名……","","그 보안 디지몬의 힘을 내 것으로 만들어
분한 마음을 풀겠어…","Ich werde mir die Macht des Wach-Digimons aneignen
und diese Reuegedanken endlich
hinter mir lassen ..."
316,3004,"","I'm not the punk ass kid I once was back then.","我已經不是那時候的我了。","","나는 이제 그 때의 내가 아니야","Ich bin nicht mehr der kleine Junge von damals."
317,3004,"","I'm better than that, better than my past...
Now come on, let's go.","我要超越過去……
好了，走吧。","","나는 과거를 극복할 거야…
…자, 가자","Ich bin besser, besser als meine Vergangenheit ...
Los, gehen wir jetzt."
401,3004,"","Hahaha! So you're still standing guard here.
Color me happy. It's nice to see you again!","……嘿嘿嘿，你還是在這裡呢。
真令人開心。","","…헤헤헤, 여전히 여기에 있구만
기쁘네","Hahaha! Du stehst hier ja immer noch Wache.
Das freut mich aber. Schön, dich
wiederzusehen!"
402,3004,"","Hey, you remember who I am?","你還記得我嗎？","","나를 기억하고 있어?","Weißt du noch, wer ich bin?"
403,4942,"","I don't. Who are you...?","你是誰啊……","","누구냐, 너는","Nein. Wer bist du ...?"
404,3004,"","Don't tell me you've forgotten now.","可別說你忘了我喔？","","기억나지 않는다고는 하지 않겠지?","Tu nicht so, als ob du es vergessen hättest."
405,4942,"","It seems that I have... At the very least, you're
not in my memory banks.","……我忘了。
應該說，我沒有記錄你的資料。","","…기억나지 않는군
그렇다기보다 네 데이터는 기억되어 있지 않다","Doch, das habe ich wohl ... Zumindest bist du
nicht in meinen Speicherbanken."
406,3004,"","Hahaha! I knew it! I mean it makes sense, why
would you!? You beat us so fast!","哈哈哈！　我想也是！
畢竟我一瞬間就被你打敗了。","","하하핫! 그렇겠지!
워낙 한순간에 당했으니까","Hahaha! Ich wusste es! Das ergibt schon Sinn.
Warum solltest du das auch tun? Du hast
uns so schnell besiegt!"
407,3004,"","But I remember... Hell, I could never forget you.","但是，我還記得……怎麼可能忘得了！","","…하지만, 나는 기억하고 있어… 잊을 수 있을 리가 없지!","Aber ich erinnere mich ... Ich könnte dich nie
vergessen."
408,4942,"","I don't understand what it is you're speaking of,
but any intrusion will not be tolerated.","我完全無法理解你在說什麼。
……如果你想再往前的話，我就只能驅逐你了。","","네가 무슨 말을 하는 건지 이해 불가능이다
…이 앞으로 갈 생각이라면 배제할 뿐","Ich verstehe nicht, wovon du redest, aber es
wird kein Eindringen geduldet."
409,3004,"","Ah, yes. Of course. This is just how it went the
first time, too!","啊啊……是啊！
不錯嘛，跟那時候一樣的台詞！","","아아… 아아!
좋네, 그 때랑 똑같은 대사잖아!","Ach ja. Natürlich. So war es beim letzten Mal
auch!"
