ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,4114,,"Eh? Sei un detective? Stai indagando sulle Sparizioni
di Akihabara?","咦……！？你是偵探呀！？
你在調查「秋葉原神秘失蹤事件」！？",,"에…!? 니, 탐정이가!?
「아키바의 행방불명」에 대해 조사하고 있는기가!?","Wie? Du bist Detektiv? Und befasst dich mit den
Vermissten von Akiba?"
2,4114,,(Forse non dovremmo parlarne a voce così alta.),（噓！我們最好小聲一點……）,,"(…이런, 그다지 큰 소리는 안 내는 게 좋데이…)","(Vielleicht sollten wir darüber nich’ ganz so
laut reden.)"
3,4114,,(Credo di avere un'intuizione su chi sia il colpevole.),（其實關於犯人，我“心裡有底”……）,,"(내, 실은…
범인에 대해 ""짚이는 데""가 있데이…)","(Ich denk, ich hab eine Ahnung, wer dafür
verantwortlich ist.)"
4,2000,,?!,！？！,,!?!,?!
5,4114,,"(Shhh! Silenzio!
Te l'ho detto, non così forte!)","（噓、噓～～～！！
　就跟你說要小聲點嘛！）",,"(쉬, 쉬이~~~잇!!
큰 소리 내지 말라고 했나 안 했나!?)","(Pssst! Sei jetzt leise!
Ich hab doch gesagt, nich’ so laut!)"
6,4114,,(Saremmo nei guai di sicuro se il criminale ci sentisse!),（要是被犯人聽到了怎麼辦呀！？）,,"(범인이 들었다간, 위험하잖아!?)","(Wir sind erledigt, wenn der Verbrecher uns hört!)"
7,2000,,(...?!),（……！？）,,(……!?),(...?!)
8,4114,,"(Giusto?
È come se sapessi cosa sta pensando il criminale!)","（沒錯……！
　我覺得犯人就在這群人之中……！）",,"(그래…!
내, 범인은 이 안에 있다고 생각하는기라…!)","(Ja, nicht wahr?
Als ob ich wüsste, was der Verbrecher denkt!)"
9,4114,,"(Per lo meno, era qualcuno che frequentava
questo forum.)",（至少一定是曾經進出過這個廣場的人……）,,"(적어도, 이 포럼에 드나들던
누군가겄제…)","(Zumindest war es jemand, der dieses Forum
besucht hat.)"
10,2000,,(...),（……）,,(………),(...)
11,4114,,"(E quindi è troppo rischioso parlare qui.
Possiamo parlare nel mondo reale?)","（所以在這裡說話太危險了……
　要不要回現實世界去談？）",,"(그르니께… 여기서 얘기하는 건 위험하니까…
현실에서 얘기하지 않긋나?)","(Und es ist zu riskant, hier zu reden. Können wir
in der echten Welt reden?)"
12,4114,,(Vieni alla libreria dell'usato a Nakano.),（到中野的「二手書店」找我吧！）,,"(나카노의「중고 서점」으로, 오그라)",(Komm in den Second-Hand-Buchladen in Nakano.)
13,4114,,"(Okay, allora, starò aspettando voi!)",（就這樣啦，我等你過來！）,,"(그럼, 기다리고 있겠데이!)","(Gut, ich warte dort auf dich!)"
14,2000,,Se n'è andata.,走掉了……,,…가 버렸다,Sie ist weg.
15,2000,,Andrò alla libreria dell'usato quando avrò finito.,等打聽完情報，就去「二手書店」吧。,,탐문 조사를 끝내면「중고서점」으로 가자,"Ich gehe zum Second-Hand-Buchladen, wenn ich
fertig bin."
