ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3014,"","Urgh! You're...so...strong...","嗚……！　好……強……啊……","","크허…억! 강…하…다…","Urks! Du bist ... so ... stark ..."
2,3014,"","You...thrashed us. The right to do the food
review...is yours...","徹底輸了……啊……
食物心得權是你的……了……","","완패…야…
미식 리포트권은 너의 것…이다……","Du hast ... uns vermöbelt. Das Recht, das Essen
zu kritisieren ... ist dein ..."
3,3014,"","Just...kidding...","這……種……話……","","라……고……","War nur ... ein Scherz ..."
4,2020,"","?!","！？","","!?","?!"
5,3014,"","Did you really think it'd be that simple?!","你以為我真的會這樣說嗎──！！！！","","말할 줄 알았냐―――――――――――――――――!!!!","Dachtest du wirklich, es würde so einfach sein?"
6,2020,"","?!?!","！？！？","","!?!?","?!?!"
7,3014,"","It'll take more than that to make us give up!
Isn't that right? Veevee! Kentaurosmon!","輸了一次就喪失士氣可不是我們會做的事呢！！
我說的對吧！？　VV！　八腳馬獸！！","","한번 진 정도로 무릎을 꿇을 우리가 아니지!!
그렇지!? 브이브이! 슬레이프몬!!","Es braucht mehr als das, damit wir aufgeben!
Stimmt doch? Veevee! Kentaurosmon!"
8,4104,"","Right! We won't give up that easily!","那可是當然的唷，莉娜！
豈能這種程度就放棄！","","당연하지, 리나! 이 정도로 포기할 것 같아!","Richtig! So leicht geben wir nicht auf!"
9,3014,"","Next we'll use the bunny-hop strategy! We won't
stop until we beat you!","下一個是兔子跳勝負──────！
直到打倒你為止，我是絕對絕對不會放棄的！","","다음엔 멀리뛰기로 승부다――――――――!
너를 쓰러뜨릴 때까지 절대절대 그만두지 않을테다―!","Als Nächstes setzen wir die Bunnyhop-Strategie
ein! Wir werden nicht aufhören, bis wir dich
besiegt haben!"
10,2020,"","(Are they just going to keep going until they
win?)","（這該不會，要一直做到他們贏為止吧……）","","(이거 혹시 그들이 이길 때까지 계속
 이어지는 걸까…)","(Werden sie einfach weitermachen, bis sie
gewinnen?)"
11,2020,"","(I've already done enough for this case...)","（委託也已經算是做完了……）","","(의뢰는 충분히 완수했고……)","(Ich habe schon genug für diesen Fall getan ...)"
12,2020,"","(Yeah! I think I'll just go!)","（…………嗯！　回去吧！）","","(…………응! 돌아가버리자!)","(Ja! Ich glaube, ich gehe einfach!)"
13,3014,"","Hey! You can't run away from a fight!","啊！ 可惡！
我可不允許你趁勝脫逃──！！","","아~ 이봐~!
이기고 도망치다니 용서할 수 없다――――!!","He! Du kannst nicht aus einem Kampf weglaufen!"
14,4104,"","Wait! Let me do the food review!","等一下──！！
讓我做美食心得──！！","","거기 서――――!! 미식 리포트 시켜줘―――――――!!","Warte! Lass mich das Essen kritisieren!"
15,1086,"","It's been another crazy day. Things like this have
been happening a lot since I met that human.","……我又不小心陪他們做了無聊至極的事。
似乎只要跟那位人類在一起，就會有些失常啊。","","……또 시시한 일에 어울려버렸군.
이 인간과 있으면 아무래도 평상심이 무너진다","Das war wieder ein verrückter Tag. Solche Sachen
passieren häufig, seit ich diesen Menschen
getroffen habe."
16,1086,"","But...","但是――","","허나――","Aber ..."
17,1086,"","Hmph... I seem to have lost my edge.","……哼。
看來我也是老糊塗了啊。","","……훗.
나도 무뎌진 모양이군","Hmpf ... Ich scheine meinen Vorteil verspielt zu
haben."
