ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3045,,"Bentornato. Il cliente mi ha informato che il caso
è stato chiuso.","歡迎回來。
委託完成了呢，對方聯絡說結束了喔。",,"어서 와.
의뢰는 끝낸 모양이네. 저쪽에서 완료 연락이 왔어","Willkommen zurück. Der Klient hat mich
informiert, dass der Fall abgeschlossen wurde."
2,3045,,"Ho finito tutti i miei casi, ma prima che tu vada,
dimmi cosa è successo.","這樣我的委託也算結束了……
但先告訴我那邊發生了什麼事吧。",,"이걸로 내 의뢰도 완료하겠지만……
그 전에 저쪽에서 일어난 일을 들려줘","Damit wären all meine Fälle erledigt, aber bevor
du gehst – erzähl mir, was passiert ist."
3,3045,,"Wow, è intenso.",嗯，真是辛苦呢。,,흐응. 큰일이었구나,"Wow, ganz schön heftig."
4,3045,,Non credo ci fosse una scelta giusta questa volta.,……那個啊，這次可沒有哪邊才是正確的喔。,,"……있잖아, 오늘 일은 특별히 한쪽이 정답인 건
아니라고 생각해","Ich glaube, es gab dieses Mal keinen richtigen
Weg."
5,2020,,???,？？？,,???,???
6,3045,,"Entrambe le opinioni erano ugualmente valide, ed entrambe le parti
combattevano per ciò in cui credevano.","他們雙方的說法都是正確的，
雙方也依照自己的正義來戰鬥，而這就是結果。",,"어느 쪽 주장이든 모두 옳고
어느 쪽이든 자신의 정의에 따라 싸운 결과가 이거야","Beide Meinungen waren gleichermaßen berechtigt
und beide Seiten haben für ihre Überzeugungen
gekämpft."
7,3045,,"Gli umani possono discuterne finché vogliono, ma
gli unici che sanno davvero come si sentono i Digimon, sono
i Digimon.","不管人類說了什麼，但當事人的數碼寶貝，
他們的感受也只有他們自己才會知道。",,"인간이 이러쿵저러쿵 말하지만 결국 당사자인
디지몬의 마음은 디지몬밖에 몰라","Menschen können sich darüber streiten, solange
sie wollen, aber die Einzigen, die wirklich
wissen, was Digimon fühlen, sind Digimon."
8,3045,,"Chi ha ragione e chi ha torto dipende solo
dal tuo punto di vista.","而人類去說哪樣是對的哪樣是錯的，
這不管怎麼想也都沒有用喔。",,"인간이 어느 쪽이 옳은지 아닌지
생각해봤자 소용없는걸","Wer recht hat und wer falsch liegt, hängt nur von
deinem Standpunkt ab."
9,3045,,Ma... cosa ne pensi?,……不過，你又是怎麼想的呢？,,……그래도 실제로 너는 어떻게 생각했어?,Aber was glaubst du?
10,3045,,Pensi che i Digimon siano esseri viventi o strumenti?,"你覺得數碼寶貝是生物嗎？
還是說，只是種工具呢？",,"디지몬이 생물이라고 생각해?
아니면 툴이라고 생각해?","Glaubst du, dass Digimon Lebewesen sind oder nur
Tools?"
11,3045,,Non devi rispondere subito.,……總之，這也不是立刻得想出答案的事啦。,,"……뭐, 그것도 곧바로 답을 낼 필요는
없는 일이겠지만",Du musst nicht sofort antworten.
