ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,???,？？,,??,???
2,1714,,"Uffa! Che puzza! Non importa quanto
pulisca, non va via!","啊，好臭！好臭！
怎麼掃都掃不完！",,"으아~ 냄새야! 냄새!
아무리 청소를 해도 끝이 없어!","Puh! Es stinkt! Egal, wie oft ich saubermache!
Ich werde den Gestank einfach nicht los!"
3,1714,,"Oh, cosa ci fa un umano qui? Ti ha mandato il subappaltatore Kamishiro?","嗯，這裡怎麼會有人類在？
該不會是神代外包商請來的人吧？",,"음, 왜 이런 데에 인간이 있지?
혹시 카미시로의 하청업자가 부탁해서 온 거냐?","Ach, was macht denn ein Mensch hier? Hat der
Kamishiro-Arbeiter dich geschickt?"
4,1714,,"Allora sbrigati e fai qualcosa per questo odore.
Sono io quello che ha fatto tutte le lamentele.","這樣啊，那就快處理這股味道吧，
向他們申訴的就是我。",,"그래, 그럼 빨리 이 냄새를 어떻게 좀 해줘.
클레임을 넣은 건 나거든","Dann beeil dich und unternimm was gegen den
Gestank. Ich habe die ganzen Beschwerden
geschickt."
5,2020,,?!,！？,,!?,?!
6,1714,,"Abitavo qui, ma da un po' di tempo la spazzatura si è accumulata.","這裡是我住的地方，
不久前垃圾開始堆積，就一直是這樣了。",,"여기는 내 집인데, 얼마 전부터
쓰레기가 쌓이기 시작하더니 이 꼴이 되었어","Ich habe hier früher mal gewohnt, aber der Müll
sammelt sich schon seit einiger Zeit an."
7,1714,,"Ho fatto del mio meglio per rimuoverlo, ma
ce n'è decisamente troppo.",拼命將垃圾清到外面，但是清都清不完。,,열심히 바깥 에어리어에 쓰레기를 내다 놔도 끝이 없어,"Ich tue mein Bestes, ihn zu beseitigen,
aber es ist einfach zu viel."
8,1714,,"La spazzatura sparsa per tutta l'Area Comunitaria? Ah, quella!
È spazzatura che ho buttato fuori da quest'area.","你說丟得公共領域到處都是的垃圾？
沒錯。那是我從這裡丟出去的垃圾。",,"커뮤니티 에어리어에 어질러져 있던 쓰레기?
아아, 맞아. 그건 내가 이 에어리어에서
바깥으로 버린 쓰레기야","Der Müll überall im Gemeinschaftsbereich? Ach der!
Das ist Müll, den ich aus diesem Bereich entfernt
habe."
9,1714,,Pensavo che l'odore migliorasse se ne buttavo via un po'.,"我想，只要垃圾變少，
至少味道會好一點。",,"쓰레기를 줄이면 냄새도 좀 나아질 줄
알았거든","Ich dachte, es würde weniger stinken, wenn ich
einen Teil wegbringen würde."
10,1714,,Ma è ancora forte come sempre. Mi arrendo. Non sembra che la causa siano i dati corrotti.,"不過這味道怎樣都消不掉，完全沒辦法了，
原因似乎不在垃圾資料上。",,"그런데, 아무리 지나도 냄새가 사라지지 않아서 두 손 들었어.
아무래도 원인은 쓰레기 데이터가 아닌 것 같아","Aber es stinkt immer noch genauso. Ich gebe auf.
Der Datenmüll scheint nicht die Ursache zu sein."
11,1714,,Sono persino arrivato a chiedere aiuto agli umani.,就是這樣所以才找人類幫忙。,,그래서 곤란해서 인간에게 부탁하기로 한 거야,Ich habe sogar Menschen um Hilfe gebeten.
12,1714,,"Per favore, faccia qualcosa. Sarò felice di aiutare se
c'è qualcosa che posso fare.","快想想辦法吧，
有我能幫忙的地方我也會幫忙。",,"얼른 어떻게 좀 해줘.
내가 도울 수 있는 게 있으면 협력할게","Bitte unternimm etwas. Ich helfe gern,
wenn ich kann."
13,1714,,"Ottima idea. Segui solo l'odore più forte.
*sniff* *sniff*","嗯，我知道了。
追蹤味道最強烈的地方是吧，
嗅嗅嗅……",,"흠, 알았어.
가장 냄새가 강한 곳을 찾으면 되는 거지?
킁킁킁……","Gute Idee. Einfach dem stärksten Geruch folgen.
*Schnüffel* *Schnüffel*"
14,1714,,"Uff, che tensione! È vicino!","唔，好濃烈的臭味……！
相當接近了！",,"크윽, 강렬한 냄새가……!
꽤 가까워!","Puh, der ist ziemlich stark! Der Ursprung muss in
der Nähe sein!"
15,1714,,Ecco! Viene da dentro!,……在這裡！從這深處傳來的！,,……여기다! 이 안쪽이야!,Hier! Es kommt von dort drinnen!
16,2020,,!,！,,!,!
