ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,"(Sembra che le finestre non possano essere aperte per
motivi di sicurezza...)","（這座醫院為了安全起見，
　窗戶似乎無法自由開啟……）",,"(이 병원은 안전상 창을 자유롭게 열 수 없게
 되어있는 것 같다……)","(Aus Sicherheitsgründen können die Fenster wohl
nicht geöffnet werden.)"
2,2020,,"Spaccherò una finestra e proverò a chiedere aiuto!
Mi guarderò un po' intorno.","這是緊急情況，打破窗戶引起外面的人注意吧！
再稍微調查一下這層樓吧。",,"긴급사태야, 창문을 깨서 바깥쪽 사람들에게 알리자!
이 층을 조금 더 조사해보자","Ich schlage ein Fenster ein und rufe um Hilfe!
Ich schaue mich noch etwas um."
3,2020,,"(Se rompo la finestra e urlo abbastanza forte,
forse riesco ad attirare l'attenzione di qualcuno.)","（打破窗戶的話，或許外面的人會察覺。
　還可以大聲向外求救）",,"(창문을 깨면 밖에 있는 사람들이 알아채 줄지도 몰라.
 큰 목소리를 내서 도움을 요청할 수도 있을 거야)","(Wenn ich das Fenster einschlage und laut genug
rufe, hört mich vielleicht jemand.)"
4,2020,,(Non posso restare qui. Vale la pena tentare.),"（總不能再這樣被關下去……
　只好試試看了）",,"(이대로 갇혀 있을 수는 없으니까……
 할 수밖에 없겠지)","(Ich kann nicht einfach hierbleiben. Einen Versuch
ist es wert.)"
5,2020,,(Chiederò aiuto al detective Matayoshi se dovessi finire nei guai per questo.),（……如果要賠償的話，就找又吉警官幫忙吧）,,"(……변상해야 한다면, 마타요시 형사에게 도와달라고 하자)","(Wenn ich deswegen Ärger bekomme, bitte ich
Kommissar Matayoshi um Hilfe.)"
6,2020,,"(Dovrei riuscire a romperlo con un vaso di fiori o
una sedia a rotelle dal corridoio. Ne prenderò uno.)","（拿走廊的花盆或輪椅來敲，應該就能打破。
　來試試吧）",,"(복도에 있는 화분이나 휠체어로 치면
 제아무리 단단한 유리라도 깨지겠지. 가져오자)","(Ich sollte es mit einem Pflanzentopf oder einem
Rollstuhl vom Korridor einschlagen können.
Ich werde einen holen.)"
7,2020,,"(Tutti i vasi e le sedie a rotelle sono attaccati al
pavimento. Non si muovono di un millimetro.)","（……輪椅和花盆都釘死在地上，
　一動也不動）",,"(……휠체어도 화분도
 지면에 딱 붙어서 움직일 수 없었다)","(Alle Pflanzentöpfe und Rollstühle kleben am
Boden fest. Sie lassen sich nicht bewegen.)"
8,2020,,"(E non sono riuscito nemmeno a trascinarli. È bizzarro.
È come se fossero stati imbullonati a terra.)","（想要拖也拖不動，真不可思議……
　物體都被固定在原位，所以無法移動嗎？）",,"(끌고 가려고 해도 꿈쩍도 하지 않는 건 이상해……
 물건이 그 자리에 고정되어서 움직일 수 없는 걸까?)","(Und ziehen ließen sie sich auch nicht. Bizarr.
Es ist fast, als ob sie festgeschraubt worden
sind.)"
9,2020,,"(Ho provato a colpire la finestra con la mano, ma non si è rotta. Mi ha solo fatto male la mano.)","（用手試著敲了敲窗戶，當然敲不破。
　只是讓我的手變痛而已……）",,"(손으로 창을 쳐봤지만, 당연히 깨지지도 않고
 그저 내 손이 아플 뿐이었다……)","(Ich habe versucht, das Fenster mit meiner Hand
einzuschlagen, aber es hat nichts gebracht.
Jetzt tut meine Hand weh.)"
10,2020,,(Immagino che debba rinunciare all'idea della finestra e trovare un altro modo.),（沒辦法，放棄窗戶試試其他方法吧）,,"(하는 수 없지, 창문은 포기하고 다른 방법을 찾자)","(Die Idee mit dem Fenster muss ich wohl aufgeben.
Ich muss einen anderen Weg finden.)"
11,2020,,"(Mi guarderò intorno e cercherò un'altra
strada.)",（……在附近調查看看有沒有其他方法）,,"(……다른 방법이 없을지, 조금 더 주변을 조사해보자)","(Ich werde mich umschauen und einen anderen
Weg suchen.)"
