ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,4581,,"Kowloon appartiene agli hacker adesso! I forti,
gli intelligenti, i tosti! E l'unica regola qui
è fare qualsiasi cosa diavolo tu voglia!","聽好了！「Kowloon」區是我們駭客的地盤！
在這裡，強悍的人、聰明的人以及自由的人就是正義！",,"잘 들어!「쿠롱」에어리어는 우리 해커들의 것이다!
이곳에선 강한 녀석! 현명한 녀석! 그리고 자유로운 녀석이 정의다!","Kowloon gehört jetzt den Hackern! Den Starken
und Schlauen und Harten! Und die einzige Regel
hier ist, dass es keine Regeln gibt!"
150,4581,,"Dei mostri potrebbero cadere dal cielo e Digimon
potrebbero correre selvaggi per le strade, ma tutta
Kowloon è nostra ora!","管他怪物從天而降，還是街上充滿了數碼寶貝，
這個「Kowloon」區都是我們駭客的地盤！！",,"하늘에서 괴물이 내려오든 거리가 디지몬으로 넘쳐나든…
이「쿠롱」에어리어는 우리들 해커의 것이다!!","Es fallen zwar Monster vom Himmel und auf den
Straßen wüten Digimon, aber Kowloon gehört
jetzt ganz uns!"
200,4583,,"Ehi, solo un consiglio, velocissimo. Assicurati di
tenere con te un mucchio di tipi diversi di Digimon,
altrimenti potresti finire in una brutta situazione.","要記得事先把各種種族的數碼寶貝加入隊伍裡哦。
如果隊員的種族偏向其中一兩種的話，
遇到棘手種族的強敵時，就會被壓著打哦。",,"파티에는 여러 종족의 디지몬을 넣어 둬
파티 구성이 한쪽으로 치우쳐지면
상성이 나쁜 종족의 강한 적을 만났을 때, 일방적으로 당한다고?","He, nur kurz ein Tipp. Nimm immer ein paar
unterschiedliche Typen von Digimon mit,
sonst steckst du schnell in der Klemme."
250,4583,,"Cerco sempre di mantenere la mia squadra totalmente
diversificata. Poi di nuovo... Immagino che se vuoi colpire una
debolezza specifica o un mostro, potrebbe funzionare.","隊伍裡最好是每種種族的數碼寶貝都有一位。
不過，故意只挑某種種族的數碼寶貝作為隊員，
組成不怕特定種族的隊伍或許也算是一種戰略吧。",,"파티는 여러 종족의 디지몬으로 구성하는 게 제일…
이지만, 일부러 치우치게 해서, 특정 종족에게 강한 파티를
짜는 것도 전략 중 하나일지도 모르겠네","Ich sorge immer für Vielfalt in meiner Gruppe.
Wobei ... wenn du dich an bestimmte Schwächen
oder Monster anpasst, geht das auch."
300,4582,,"La cosa più importante da ricordare in una
battaglia Digimon è la relazione tra tipi e attributi.
Beh, comunque la seconda cosa più importante.","在數碼寶貝對戰裡，「種族」跟「屬性」的契合度是很重要的。
如果能針對契合度調整戰鬥方式的話，你就算是合格的駭客了！",,"디지몬 배틀은「종족」과「속성」의 상성이 중요해
상성을 신경 쓰면서 싸울 수 있다면, 이제 남 못지 않은 해커야!","Das Wichtigste bei Digimon-Kämpfen ist das
Verhältnis zwischen Typen und Attributen.
Na, das Zweitwichtigste zumindest."
350,4582,,"La cosa più importante, ovviamente, è la tua relazione con i
tuoi Digimon. Voglio dire, devi fidarti di loro e loro
devono fidarsi di te. Questo è il segreto.","你都有針對「種族」跟「屬性」的契合度調整戰鬥方式？
那麼，你也算是合格的駭客了呢！",,"「종족」과「속성」의 상성을 신경 쓰면서 배틀을 하고 있어?
…그렇다면, 너도 남 못지 않은 해커야!","Das Allerwichtigste ist natürlich dein Verhältnis
zu deinen Digimon. Du musst ihnen vertrauen
und sie müssen dir vertrauen."
400,4585,,"Lo status Confusione è IL PEGGIORE!
Seriamente! Ti... Ti fa... Oh, cavolo. Cosa fa? Oh,
sì! Il tuo Digimon non prenderà ordini! Credo.","混亂狀態相當棘手對吧？只要中了那個狀態，就會變得無法命令數碼寶貝。
如果有增加混亂抵抗力或使混亂狀態無效的裝備，應該會很方便吧。",,"혼란상태는 꽤 성가셔… 디지몬에게 명령을 내릴 수 없게 되고
혼란내성이나, 혼란무효의 장비품이 있으면 편리할 거야","Verwirrung ist absolut der SCHLIMMSTE Status!
Da wird man so ... Mensch, wie war das noch?
Ach ja! Digimon folgen keinen Befehlen mehr."
450,4585,,"Quindi, dopo la mia piccola scappatella con la... Confusione,
ho preso dell'equipaggiamento che la neutralizza.
Evvai! Devo solo preoccuparmi di... tutti gli altri ora.","只要拿到使混亂狀態無效的裝備，就再也不用害怕混亂狀態了！
……雖然會對其他異常狀態毫無抵抗力就是了！",,"혼란무효의 장비품을 손에 넣었으니까, 혼란대책은 완벽해!
…다른 상태이상에는 통 약하지만!","Nach dem Vorfall mit der ... Verwirrung habe ich
also Ausrüstung dagegen gekriegt. Sauber!
Jetzt bleibt nur noch ... Alles andere."
500,2000,,"Mostra
[i652]. Non mostrare [i652].","拿出[i652]。
不拿出[i652]。",,"[i652]를(을) 보여 준다
[i652]를(을) 보여 주지 않는다","[i652] vorzeigen.
[i652] nicht vorzeigen."
600,4588,,"Woah, ragazzo! Alt. Aspetta. Ferma. E anche
desisti.","喔～！？
喔～喔、喔喔！？",,"어어~라아!?
어라어라, 어라라!?","Heda! Stopp! Halt. Stell sofort alle Handlungen
ein."
