ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3002,"","Like I said!","所以說！","","―그러니까!","Wie ich schon gesagt habe!"
2,3002,"","The day of reckoning has come for hackers who want
to use Digimon for evil purposes!","我沒辦法再放任那些
利用數碼寶貝為非作歹的駭客了！！","","나쁜 일에 디지몬을 이용하는 해커들을
이 이상 내버려 둘 수 없다고!!","Für Hacker, die Digimon für böse Zwecke
missbrauchen, ist der Tag der Abrechnung gekommen!"
3,2000,"","...?","……？","","…?","...?"
4,3002,"","Oh, [p]!
You're late! Why are you always late like this?","啊！　[p]！
慢死了！　你每次都這麼慢！","","아! [p]!
늦어―! 넌 정말, 항―상 늦어!","Ach, [p]!
Du bist spät dran!
Warum kommst du immer zu spät?"
5,3004,"","Back to what we were talking about.
What do you mean by ""day of reckoning"" exactly?","然後呢？
妳沒辦法放任他們不管，那又怎樣？","","…그래서?
내버려 둘 수 없으니까 어쩌겠다는 거야","Zurück zum Thema.
Was genau meinst du mit „Tag der Abrechnung“?"
6,3002,"","Isn't it obvious?! We'll take out the hackers and
save the Digimon!","那還用說嗎？為了拯救那些數碼寶貝，
得去打倒那些駭客才行！","","뻔하잖아! 디지몬들을 구하기 위해서,
해커들을 해치우는 거야!!","Ist das nicht sonnenklar?! Wir erledigen die
Hacker und retten die Digimon!"
7,3004,"","Hey, uh... Isn't that a bit high-handed?","喂喂喂……看妳這麼激動……","","야야… 꽤나 기세가 등등하구만…","Ähm, das hört sich aber arg nach Holzhammermethode
an."
8,3002,"","Losing to Fei earlier made it very apparent that
I don't have the chops to do this on my own!","自從之前我敗給菲之後……
我就很清楚我的能力有多麼不足！","","얼마 전에, 페이에게 졌을 때부터…
내 힘이 부족하다는 건 잘 알고 있어!","Als ich gegen Fei verloren habe, wurde klar, dass
ich alleine nicht das Zeug dazu habe!"
9,3002,"","That's why I'm planning on forming a Tamer group,
to face off against those mean ol' hackers!","所以為了對抗那些壞蛋駭客，
我想要成立「馴獸師集團」。","","그래서 나, 나쁜 해커들에게 대항하기 위해서
「테이머 집단」을 결성하려고 해!","Deshalb will ich eine Zähmer-Gruppe gründen, die es
mit diesen fiesen Hackern aufnimmt!"
10,3004,"","Tamer group?","馴獸師集團？","","…테이머 집단?","Eine Digimon-Zähmer-Gruppe?"
11,3002,"","You've both heard of a hacker team called the
""Judes""?","你們兩個知道「Jude」
這個駭客集團嗎？","","둘 다,「쥬드」라는
해커 팀을 알고 있어?","Habt ihr beide schon mal vom Hacker-Team 
„Gamma“ gehört?"
12,2000,"","I've totally heard of them!
Of course I haven't!
It's like I've heard but not heard of them...","完全不知道！
當然不知道！
好像知道又好像不知道……","","당연히 알고 말고!
당연히 모르고 말고!
아는 것 같기도 하고 모르는 것 같기도 하고…","Natürlich habe ich das!
Natürlich nicht!
Irgendwie schon, aber auch nicht ..."
13,3004,"","The Judes? They were a hacker team that was
active a little while ago, right?","Jude……是前陣子還挺活躍的
駭客集團吧？","","쥬드… 얼마 전에 활약했던
해커 팀이잖아","Gamma? Das war ein Hacker-Team, das vor einer
Weile aktiv war, oder?"
14,3002,"","That's right, Arata! I should've figured you'd
know your stuff.","不愧是新！你果然知道呢！","","역시 아라타! 잘 알고 있네!","Genau, Arata! Wusste doch, dass du dich auskennst."
15,3002,"","Although members of the Judes were hackers, they
never did anything evil that would have bothered
ordinary users or Digimon!","Jude的成員雖然也是駭客，
但絕對不會做出讓普通玩家和數碼寶貝困擾的事！","","쥬드의 멤버는, 해커면서도
일반 유저나 디지몬을 곤란하게 만드는 나쁜 짓은
절대로 하지 않았대!","Einige Gamma-Mitglieder waren zwar Hacker, aber
sie haben nie etwas Böses getan, das normale
Nutzer oder Digimon stören würde!"
16,3004,"","So what are you getting at?","所以呢？","","……그래서?","Worauf willst du also hinaus?"
17,3002,"","We can form a powerful team by gathering hackers
like former Jude members and other like-minded
folks!","所以我想找Jude以前的成員，
或是擁有相同想法的駭客來組成強大的隊伍！","","쥬드의 전 멤버라든가, 같은 생각을 갖고 있는
해커를 모아서, 강력한 팀을 만드는 거야!","Wir können ein mächtiges Team zusammenstellen,
wenn wir Hacker wie die früheren Gamma-Mitglieder
und Gleichgesinnte versammeln!"
18,3002,"","We'll call ourselves the Rebels! And we'll protect
Digimon and EDEN from evil hackers!","隊伍名就叫做「反叛者」！
是要從壞蛋駭客手中保護數碼寶貝和EDEN的隊伍！！","","그 이름은 바로「리벨리온즈」!
나쁜 해커들에게서 디지몬과 EDEN을 지키는 팀이야!!","Dann nennen wir uns „Rebels“! Und beschützen
Digimon und EDEN vor bösen Hackern!"
19,3004,"","...","………","","………","..."
20,3002,"","Whaddya think? It's a totally great idea, right?
Don't you think the name kicks butt?","怎麼樣？這是個好主意吧？
不覺得名字也取得超酷的嗎！？","","어때어때? 엄~청 좋은 아이디어지!
네이밍도 WJ(완전 좋다) 라고 생각하지 않아!?","Was meint ihr? Ist ’ne Superidee, oder?
Und ist der Name nicht spitze?"
21,2000,"","...","……","","……","..."
22,3002,"","And Arata would be our leader, of course!
There's no one else better for the job!","隊長當然就是新囉！
應該說除了新，別無他人！！","","물론 리더는 아라타야!
그보다 아라타밖에 없어!!","Arata wäre dann natürlich unser Anführer!
Er wäre am besten geeignet!"
23,3004,"","What?","什麼？","","…하아?","Wie bitte?"
