ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1030,"","Grrr... How could I lose?","嘎嚕……
居然能擊敗我……","","그르르릉…
이 내가 전투에서 패하다니…","Grrr ... wie kann es sein, dass ich verliere?"
2,4338,"","Where's this girl's sister? Did you eat her?!","這個孩子的姊姊在哪裡？
該、該不會被你吃掉了吧……","","이 애의 언니는 어디냐?
서, 설마 먹어버린 건……","Wo ist die Schwester dieses Mädchens?
Hast du sie gefressen?!"
3,1030,"","Why would I eat a human?","人類哪能吃啊！","","인간 따위를 먹겠냐","Warum sollte ich denn einen Menschen fressen?"
4,1030,"","If you're talking about the intruder, she's asleep
over there. She was so annoying; I had to put her
to sleep.","找那些入侵者的話，都睡在那邊。
實在太吵了，不得已才讓他們睡著。","","침입한 녀석이라면 저쪽에 잠재워뒀다.
시끄러워서 견딜 수가 없으니 잠재워뒀을 뿐이다","Wenn ihr von dem Eindringling redet, der schläft
da drüben. Sie ist mir so auf die Nerven gegangen,
ich musste sie in einen Schlaf versetzen."
5,1030,"","Since you've defeated me, I'll let you take her.
She should wake up when she leaves.","……我會服從贏家，人你就帶走吧。
只要離開這應該就會醒來了。","","…승자에겐 따른다. 마음대로 데리고 나가라.
여기서 나가면 눈을 뜨겠지","Da ihr mich besiegt habt, könnt ihr sie mitnehmen.
Sie sollte aufwachen, wenn sie hier fort ist."
6,4338,"","I see. You seem reasonable enough.","這、這樣啊……
還挺好溝通的嘛！","","그, 그런가…
뭐야, 말이 통하는 녀석이잖아","Verstehe. Mit dir kann man ja ganz vernünftig
reden."
7,4338,"","Let me ask you something else. Did you create this
floor? Why does it look exactly the same as our
fourth floor?","……還想問你一件事。
這層樓是你做出來的嗎？
為什麼要做的跟4樓一模一樣？","","…또 한가지 묻고 싶은 것이 있어.
이 층은 네가 만들어냈나?
어째서 4층하고 똑같지?","Lass mich etwas anderes fragen. Hast du dieses
Stockwerk geschaffen? Warum sieht es denn genauso
aus wie unser vierter Stock?"
8,1030,"","Fourth floor? I don't know what that is. This
place has always looked like this.","似摟？我沒聽過那地方。
這裡從一開始就長“這樣”了。","","4층? 그런 건 몰라.
이 장소는 처음부터 이랬었어","Vierter Stock? Das sagt mir gar nichts. Hier hat
es schon immer so ausgesehen."
9,1030,"","I was originally in EDEN, but suddenly found
myself here one day.","我原本待在EDEN裡。
某天突然發現自己出現在這個地方。","","나는 원래 EDEN에 있었는데
어느 날 깨닫고 보니 어느 틈엔가 이 장소에 있었다","Ursprünglich war ich in EDEN, aber eines Tages
habe ich mich plötzlich hier wiedergefunden."
10,1030,"","But this place isn't like EDEN. I don't like it.","但是這裡跟EDEN不同，待起來很不舒服……","","하지만 여긴 EDEN과 달리 아무래도 불편해…","Aber hier ist es nicht wie in EDEN. Das gefällt
mir nicht."
