ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3002,,Tutti stanno tornando a casa...,大家都要回去嗎……,,"모두, 돌아가는구나…",Alle kehren zurück nach Hause ...
2,3005,,"Questo significa che i Digimon stanno per
lasciare il nostro mondo?","數碼寶貝會從我們的世界
消失嗎？",,"우리들의 세계에서
디지몬이 사라져 버리는 걸까?","Heißt das, dass die Digimon unsere Welt verlassen?"
3,3003,,"Se è così, le cose diventeranno terribilmente solitarie.",那樣的話……會很寂寞呢。,,그렇게 되면… 쓸쓸해지겠네요,Dann werden wir ganz schön einsam sein.
4,3003,,Yuugo?!,哥哥！？,,오빠…!?,Yuugo?!
5,3036,,"Va bene, Yuuko.
La mia forma cybernetica sta ritornando al mio corpo fisico.","沒問題的，悠子。
我的電腦體好像打算回去我的身體。",,"괜찮아, 유코
내 전뇌체가, 육체로 돌아가려는 것 같아","Alles in Ordnung, Yuuko.
Meine digitale Form kehrt in meinen Körper zurück."
6,3003,,Q-Quindi questo significa...!,那、那麼……,,"그, 그럼…!",D-Das heißt ...!
7,3036,,"Sì. Avrò un corpo vero, dopo otto anni...
Sarà molto pesante e limitante.","嗯，睽違八年不見的肉身啊……
會感覺很遲鈍、很狹窄吧。",,"응, 8년만의 살아 있는 신체인가…
무겁고, 답답하겠지","Ja. Ich werde nach acht Jahren endlich
wieder einen echten Körper haben ... Der wird
erst einmal beengend sein."
8,3005,,"Non preoccuparti.
Sarò lì per aiutarti con la tua riabilitazione!","放心吧。
不管要做幾次復健，我都會陪你的。",,"안심하라고
재활 치료, 얼마든지 어울려 줄 테니까","Keine Angst.
Ich helfe dir, während du dich wieder eingewöhnst!"
9,3036,,"Cerca di non essere troppo duro con me. Okay, allora, a presto!",請手下留情呀……那麼，我先走了。,,"살살 부탁할게… 그럼, 먼저 갈게","Lass es nur langsam angehen.
Gut, dann sehen wir uns bald!"
10,3005,,Ce l'abbiamo fatta!,我們完成了呢。,,"…해냈네, 우리들",Wir haben es geschafft!
11,3003,,Torniamo a casa. Il nostro mondo ci aspetta!,回去吧……回到我們的世界！,,돌아가죠… 저희들의 세계로!,Gehen wir nach Hause. Unsere Welt wartet auf uns!
12,3002,,"Sì! Andiamo! Tutti noi, insieme questa volta!",嗯！回去吧！大家一起！,,"응! 돌아가자! …모두, 함께!",Ja! Gehen wir! Dieses Mal alle zusammen!
