ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
15000,4714,"","They don't let you wear your digital avatar in
the real world... But would tweaking your
looks just a little be so wrong?","明明是電腦空間，模樣（化身）卻跟現實世界的一樣，
這點我直到現在還是覺得很抗拒啊……據說那是為了抑止犯罪的規定，
但就算讓我們稍微改變一些地方，也不會少塊肉吧……","","사이버 공간인데 모습은 현실 세계 그대로라니
아직도 저항감이 있는걸… 범죄 억제를 위한 규칙
이라고 하지만 조금쯤 손댈 수 있게 해줘도…좋잖아…","In der echten Welt darf man seinen digitalen
Avatar nicht tragen ... Aber wäre es denn so
schlimm, sein Äußeres ein wenig aufzupolieren?"
15010,4714,"","...Hurry it up. I'm busy, you know.","……你快點問一問吧，我可是很忙的。","","…빨리 끝내줘. 바쁘니까.","... Beeil dich. Ich habe immerhin zu tun."
15020,4714,"","Nile Corporation...?
Mmm, it does sound...kind of...unfamiliar?
...Yeah, yes, I'm sure I've never heard of it.","尼羅河公司……？
嗯……我好像有聽過，又好像沒聽過……
……我應該是沒聽過。","","나일 코프…?
으음, 들어본 것 같기도 하고…없는 것 같기도 하고…
……역시 없네.","Nile Corporation ..?
Klingt schon irgendwie ... ungewohnt?
Ja, ich bin mir sicher, noch nie gehört."
15021,4714,"","Eh, whatever, who cares about that?
More importantly, what do you think about EDEN's
avatar system? Are you really satisfied with it?","算了，那種事根本無所謂！
重要的是，你是怎麼想的？你對EDEN的化身系統
沒有感到不滿嗎？","","뭐, 아무래도 좋잖아 그런건!
그것보다 넌 어떻게 생각해? EDEN의 아바타 시스템에
불만은 없어?","Ach, wen interessiert das überhaupt?
Was hältst du denn von EDENs Avatar-System?
Bist du wirklich zufrieden damit?"
15022,4714,"","...You don't even care, do you.
With that face, of course you don't...
Damn...","……看來你沒有感到不滿呢。
畢竟你長得很不錯嘛……你不可能會感到不滿吧……可惡……可惡……","","…없어보이네, 넌.
그런 외모니까…있을 리가 없지…젠장…젠장…","... Es ist dir egal, stimmt’s.
Mit dem Gesicht wäre es mir auch egal ...
Huch ..."
15030,4714,"","What now? Don't mock me.","怎樣啦，你是瞧不起我嗎！","","뭐냐고. 바보취급하는거냐.","Was ist denn jetzt?
Mach dich nicht über mich lustig."
15040,4714,"","Return to before STEP","回到STEP前。","","STEP 전으로 돌아간다.","Rückkehr zum vorherigen Schritt"
15050,4714,"","Blow it up blow it up blow it up...","爆炸吧你爆炸吧你爆炸吧你……","","폭발해라폭발해라폭발해라…","Hochjagen, hochjagen, hochjagen ..."
100,4714,"","[k100]? Never heard of it.","[k100]？　我不知道耶……","","[k100]? 모르겠는데…","[k100]?
Nie davon gehört."
101,4714,"","[k120]? Never heard of it.","[k120]？　我不知道耶……","","[k120]? 모르겠는데…","[k120]?
Nie davon gehört."
102,4714,"","[k121]? Never heard of it.","[k121]？　我不知道耶……","","[k121]? 모르겠는데…","[k121]?
Nie davon gehört."
103,4714,"","[k130]? Never heard of it.","[k130]？　我不知道耶……","","[k130]? 모르겠는데…","[k130]?
Nie davon gehört."
104,4714,"","[k131]? Never heard of it.","[k131]？　我不知道耶……","","[k131]? 모르겠는데…","[k131]?
Nie davon gehört."
105,4714,"","[k132]? Never heard of it.","[k132]？　我不知道耶……","","[k132]? 모르겠는데…","[k132]?
Nie davon gehört."
106,4714,"","[k133]? Never heard of it.","[k133]？　我不知道耶……","","[k133]? 모르겠는데…","[k133]?
Nie davon gehört."
107,4714,"","[k134]? Never heard of it.","[k134]？　我不知道耶……","","[k134]? 모르겠는데…","[k134]?
Nie davon gehört."
108,4714,"","[k150]? Never heard of it.","[k150]？　我不知道耶……","","[k150]? 모르겠는데…","[k150]?
Nie davon gehört."
109,4714,"","[k160]? Never heard of it.","[k160]？　我不知道耶……","","[k160]? 모르겠는데…","[k160]?
Nie davon gehört."
110,4714,"","[k161]? Never heard of it.","[k161]？　我不知道耶……","","[k161]? 모르겠는데…","[k161]?
Nie davon gehört."
111,4714,"","[k240]? Never heard of it.","[k240]？　我不知道耶……","","[k240]? 모르겠는데…","[k240]?
Nie davon gehört."
112,4714,"","[k300]? Never heard of it.","[k300]？　我不知道耶……","","[k300]? 모르겠는데…","[k300]?
Nie davon gehört."
113,4714,"","[k400]? Never heard of it.","[k400]？　我不知道耶……","","[k400]? 모르겠는데…","[k400]?
Nie davon gehört."
114,4714,"","[k401]? Never heard of it.","[k401]？　我不知道耶……","","[k401]? 모르겠는데…","[k401]?
Nie davon gehört."
115,4714,"","[k500]? Never heard of it.","[k500]？　我不知道耶……","","[k500]? 모르겠는데…","[k500]?
Nie davon gehört."
116,4714,"","[k800]? Never heard of it.","[k800]？　我不知道耶……","","[k800]? 모르겠는데…","[k800]?
Nie davon gehört."
117,4714,"","[k801]? Never heard of it.","[k801]？　我不知道耶……","","[k801]? 모르겠는데…","[k801]?
Nie davon gehört."
118,4714,"","[k802]? Never heard of it.","[k802]？　我不知道耶……","","[k802]? 모르겠는데…","[k802]?
Nie davon gehört."
