ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3045,"","How are things in EDEN, Wormmon?","蟲蟲獸，EDEN的狀況怎麼樣了？","","EDEN의 상태는 어때? 추추몬","Wie sieht es in EDEN aus, Wormmon?"
2,1392,"","Recovering.","目前正在復原喔。","","복구됐어","Es wird langsam besser."
3,1392,"","After the big fight in Under Zero, they did some
emergency maintenance.","在Under Zero的混亂後，
進行了一次緊急維修的樣子。","","언더 제로에서의 소동 이후 한번
긴급 점검에 들어갔던 모양이네","Nach dem großen Kampf in Unter Null haben sie
eine Notwartung durchgeführt."
4,1392,"","They're still making adjustments in the
background. Thanks to Chitose's malware, we've got
quick access to info.","現在也一直在幕後進行調整。
……多虧了千歲的惡性軟體，情報收集得很迅速。","","지금도 백그라운드에서 조사가 이어지고 있어.
…치토세의 악성코드 덕분에 바로 정보 수집이 가능해","Im Hintergrund passen sie immer noch Dinge an.
Dank Chitoses Malware kommen wir schnell an
Infos ran."
5,2020,"","...","…………","","…………","..."
6,3045,"","The security on the Avalon Server might be a bit
slack while they're doing the recovery work.","現在都忙著進行復原工作，那阿瓦隆伺服器
那邊的保全應該也變薄弱了吧。","","복구 작업에 쫓기고 있는 지금이라면 아발론 서버의
보안도 허술해졌을지도","Während sie alles reparieren, ist der
Avalon-Server vielleicht nicht so gut gesichert."
7,3045,"","Let's break in there quick.","立刻去入侵吧。","","바로 침입하자","Lasst uns schnell dort einbrechen."
8,2020,"","?","？？","","??","?"
9,3045,"","What do we do after we break in?
It's obvious, isn't it?","你問為什麼要入侵那邊？
那不是很明顯嗎？","","침입해서 어쩔거냐고?
그거야 정해져 있지","Was wir danach tun?
Na, ist doch logisch, oder?"
10,3045,"","We get proof of Kishibe's connection with the
cops.","我要取得能把岸部移送法辦的決定性證據。","","키시베를 경찰에 찌를 결정적인 증거를 입수할 거야","Wir holen uns Beweise zu Kishibes Beziehungen zur
Polizei."
11,3045,"","The data Ryuji erased on the Cyber Crimes
Investigation Unit Server, about Kamishiro's dirty
dealings.","就是電腦犯罪搜查課伺服器內，
被哥哥刪除的資料……
神代企業不法勾當的那份證據。","","전뇌범죄수사과 서버에서 오빠가 지운 데이터……
카미시로의 부정한 거래의 증거를 말이지","Die Daten, die Ryuji vom Server der
Ermittlungseinheit für Cyberkriminalität gelöscht
hat. Über Kamishiros schmutzige Geschäfte."
12,1392,"","But you just said Ryuji erased it...?","但是，那不是被龍司刪掉了嗎……？","","하지만 그건 류지가 지워버렸던 게…?","Aber wenn Ryuji sie doch gelöscht hat ...?"
13,3045,"","Knowing Kishibe and how she loves to blackmail,
I'm sure she's got a copy of the data stashed away
somewhere.","岸部那種角色，絕對不會輕易放棄
能當成把柄的資料。
她一定在某處偷偷藏著備份。","","키시베 같은 무리는 남을 위협할 데이터를 절대 손에서 놓지 않아.
분명 어딘가로 복사해서 숨겨두고 있을 거야","So gern, wie unsere liebe Kishibe Leute erpresst,
hat sie doch ganz bestimmt irgendwo eine Kopie."
