ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3047,,"Riunire tutti noi per un lavoro... È
piuttosto stravagante. Chi è il cliente?","居然是全員一起的工作啊，還真豪華呢──
龍司，委託人是誰啊？",,"전원이 모여 작업한다니 호화롭네―
의뢰인은 누구야, 류지?","Alle von uns für einen Auftrag ... Schweres
Geschütz. Wer ist denn der Klient?"
2,3047,,L'acquario a Ikebukuro!,……喔，是從池袋的水族館來的啊！,,"…오, 이케부쿠로의 수족관에서 온 거잖아!",Das Aquarium in Ikebukuro!
3,3045,,Quindi il cliente è un pesce?,……這麼說，委託人是魚囉？,,…그러면 의뢰인은 물고기야?,Der Klient ist also ein Fisch?
4,3046,,"Certo che no. È il direttore dell'acquario. È un
caso di furto. Sembra che alcuni ladri si siano
introdotti.","……怎麼可能啊。委託人是水族館館長。
這是竊盜事件，池袋的水族館好像出現小偷了。",,"…그럴 리가 있겠냐. 의뢰인은 수족관 관장이다.
도난사건이로군. 이케부쿠로 수족관에 도둑이 들었다고 한다","Natürlich nicht. Der Direktor des Aquariums. Es
geht um Diebstahl. Dort wurde wohl mehrfach
eingebrochen."
5,3047,,Peccato. Sembra solo un caso ordinario.,小姐，真是可惜啊，感覺只是普通的事件。,,유감이야 아가씨. 평범해보이는 사건이었네,Schade. Klingt nach einem stinknormalen Fall.
6,3047,,Ma furto? Sicuramente è più una questione per la polizia?,"……但是，你說偷竊？
那種普通小事拜託警察就好啦。",,"…그런데 도난?
그런 흔해빠진 사건이라면 경찰에게 부탁하면 될 텐데","Aber ist Diebstahl nicht eher ein Fall für die
Polizei?"
7,3046,,La polizia ci ha passato il caso.,就是警察那邊，把這件事交給了我們。,,그 경찰 측에서 이쪽으로 패스한 거다,Die Polizei hat den Fall weitergereicht.
8,3045,,Quindi non è solo un caso ordinario?,……那麼，果然不是普通的事件吧？,,…그렇다면 역시 평범하지 않은 사건이라는 뜻?,Also doch kein gewöhnlicher Fall?
9,3007,,"Vedo che siete tutti qui. Grazie per aver accettato
questo.","喔，全員都在啊。
又要拜託你們啦。",,"좋아, 전원이 모였군.
또 신세를 지겠다","Ihr seid also alle da. Danke, dass ihr euch
bereit erklärt habt."
10,3007,,"Permettimi di presentarti il cliente.
Questo è il signor Mizushita, direttore dell'Acquario di Ikebukuro.","馬上就介紹一下委託人吧。
這是池袋水族館的館長水下先生。",,"바로 의뢰인을 소개해 두마.
이케부쿠로 수족관의 관장인 미즈시타 씨다","Darf ich euch den Klienten vorstellen? Das ist
Herr Mizushita, Direktor des Aquariums von
Ikebukuro."
11,3007,,"Ricorda che tutto ciò di cui discutiamo deve essere
mantenuto assolutamente confidenziale.","之前雖然也說過，但依照慣例，
這次商量也要保密啊。",,"미리 말해두겠지만 여느 때처럼 이 의뢰는
비밀로 해두길 바란다","Vergiss nicht, alles, was wir hier besprechen,
ist streng vertraulich."
12,7364,,Allora spiegherò la situazione.,那麼，我來說明一下狀況吧。,,그럼 제가 상황을 설명하겠습니다,"Ich erkläre dann mal, wie die Lage aussieht."
13,7364,,"Da qualche tempo, ogni notte, i pesci spariscono dalle nostre vasche.","……其實最近開始，每天晚上
水族館的水槽內都不斷有魚被偷走。",,"…실은 한동안 수족관 수조에서
매일 밤 물고기 도난이 이어지고 있었습니다","Seit einer ganzen Weile verschwinden jede Nacht
Fische aus unseren Becken."
14,7364,,"A causa dei metodi astuti impiegati dai ladri, ci è voluto più di un
mese per accorgerci che qualcosa non andava.","而偷竊的手法實在是太巧妙了……
我們被偷竊了超過一個月，
都沒有發現魚被人偷走了。",,"그 수법이 너무나도 깔끔해서…
저희가 1개월 이상이나 물고기를 도난당했다는 걸
눈치채지 못했을 정도입니다","Die Diebe sind so listig, dass wir über einen
Monat gebraucht haben, um zu merken, dass etwas
nicht stimmt."
15,3046,,Aspetta un secondo. Posso chiedere una cosa prima?,"……請等一下，館長先生。
我有些事情要先確認。",,"…기다려, 관장님.
일단 확인하고 싶은 것이 있는데",Einen Moment. Dürfte ich etwas fragen?
16,7364,,"Sì, cosa?",是什麼事呢？,,뭔가요?,"Ja, was denn?"
17,3046,,Che pesci sono stati rubati?,什麼魚被偷走了？,,무슨 물고기가 도난당했지?,Was wurden denn für Fische gestohlen?
18,7364,,"Per cominciare, orate, passere di mare e cavallucci marini.","一開始是鯛魚，接下來是比目魚，
海馬也被偷走了。",,"처음에는 도미, 그 다음엔 넙치
해마도 도난당했습니다","Zum Beispiel Seebrassen, Flundern und
Seepferdchen."
19,3047,,"Wow. Forse i ladri vogliono aprire un loro acquario.",什麼？　犯人是想打造龍宮城喔。,,하앙? 범인은 용궁이라도 만들려는 생각인가,"Oha. Wollen die Diebe vielleicht ein eigenes
Aquarium aufmachen?"
