ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3013,"","Hello. I thought you'd be back soon.","辛苦了。
我想你也差不多該來了。","","수고했어.
슬슬 올 거라고 생각했어","Hallo. Ich dachte mir schon, dass du bald
zurückkommst."
2,3013,"","You defeated a VenomMyotismon on the Abyss Server?","……是嗎，你打倒了在深淵伺服器裡的
究極吸血魔獸了啊。","","…그래, 어비스 서버 안에 있던
베놈묘티스몬을 쓰러트렸구나","Du hast ein VenomMyotismon auf dem Abyss-Server
besiegt?"
3,3013,"","The waves of evil have weakened since you started
your investigation of the server.","自從你開始調查深淵伺服器後，
伺服器內的邪惡波動就減弱了。","","당신이 어비스 서버 조사를 시작한 후에
서버 내의 사악한 파동이 약해졌어","Seit du mit der Untersuchung des Servers begonnen
hast, sind die Wellen des Bösen schwächer
geworden."
4,3013,"","Looks like that VenomMyotismon was the source.","看樣子邪惡波動的真面目，就是究極吸血魔獸。","","사악한 파동의 정체는
베놈묘티스몬이었구나","VenomMyotismon scheint die Ursache gewesen zu
sein."
5,3013,"","Everything should be okay now. Thank you.","這樣我就安心了，謝謝你。","","이걸로 안심했어, 고마워","Jetzt sollte alles in Ordnung sein. Danke."
6,3013,"","But the waves of evil haven't completely
disappeared.","……只不過，
深淵伺服器中的邪惡波動似乎沒有完全消滅。","","…다만, 어비스 서버의 사악한 파동은
완전히 소멸한 게 아닌 것 같아","Aber die Wellen des Bösen sind noch nicht ganz
verschwunden."
7,3013,"","I can't be sure, but it seems that something is
still lurking on the Abyss Server.","雖然我也不太清楚詳情，
但似乎還是有來路不明的東西
潛藏在深淵伺服器中。","","자세한 건 모르겠지만
정체를 알 수 없는 무언가가
어비스 서버 내에 아직 숨어있는 것 같아","Ich kann es nicht mit Sicherheit sagen, aber etwas
scheint noch auf dem Abyss-Server zu lauern."
8,3013,"","Hehehe, are you intrigued? If you think you have
what it takes, you can go back in and take another
look.","呵呵，你很在意嗎？
如果你有信心的話，
可以去調查深淵伺服器的內部。","","후후, 신경 쓰이니?
실력에 자신이 있다면
어비스 서버를 조사해 보렴","Hehehe, bist du neugierig? Wenn du glaubst, dass
du das schaffst, kannst du noch mal hingehen
und einen zweiten Blick darauf werfen."
9,3013,"","If you follow the distortion, you should encounter
whatever that something is. How about it?","只要往那個扭曲的中心前進，
一定會遇到那個來路不明的東西。
如何？　要試試看嗎？","","그 뒤틀림 속을 나아가다 보면
정체를 알 수 없는 무언가와 만나게 될 거야.
어때? 해볼래?","Wenn du der Verzerrung folgst, solltest du die
Ursache finden, was auch immer es sein mag.
Was meinst du?"
10,3013,"","I'll get to the bottom of this Abyss Server thing.
I'll leave it alone.","目標巡遍深淵伺服器。
放棄巡遍深淵伺服器。","","어비스 서버 답파를 목표로 한다
어비스 서버 답파를 포기한다","Ich kläre die Sache mit dem Abyss-Server.
Ich lasse es sein."
11,3013,"","Hehehe, that's the spirit.","呵呵，真是不錯的答覆。
我很期待喔。","","후후, 좋은 대답이네.
기대할게","Hehehe, das ist die richtige Einstellung."
12,3013,"","What? Aren't you even a little interested? Give it
a try if the mood takes you.","哎呀？　你沒興趣嗎？
等你有那個意思時，再來挑戰吧。","","어머, 관심 없니?
만약 끌리면 도전해줘","Was? Interessiert dich das denn gar nicht?
Probier es aus, wenn du Lust hast."
13,3013,"","If you find what's causing the waves, please tell
me what it is. I'll be waiting with bated breath.","如果遇到了來路不明的東西，
請務必要告訴我他的真面目。
我會期待地等著你的。","","정체를 알 수 없는 무언가를 만나면
그 녀석의 정체를 꼭 알려주렴.
기대하면서 기다릴게","Wenn du herausfindest, was die Wellen verursacht,
sag mir bitte Bescheid. Ich bin schon gespannt."
14,2020,"","(Infiltrating the Abyss Server... That could be
tricky.)","（攻略深淵伺服器啊……
　看來不能掉以輕心）","","","(Den Abyss-Server infiltrieren ... Das könnte
schwierig werden.)"
15,2020,"","(Next time I try, I'll ask my friends for help.)","（下次挑戰的時候，把夥伴們叫來，
　大家合力來攻略吧）","","","(Wenn ich es das nächste Mal versuche, bitte
ich meine Freunde um Hilfe.)"
