ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1701,"","I see... Renamon's always been like that.","竟然發生了這樣的事……
妖狐獸真是一點都沒變。","","그런 일이 있었구나~……
레나몬은 늘 그런다니까","Ich verstehe ... Renamon war schon immer so."
2,1701,"","Thanks for helping her. I'll send payment later!","謝謝你救了妖狐獸！
我會好好地把報酬送過去的！","","레나몬을 구해줘서 고마워!
보수는 제대로 보내줄게!","Danke, dass du ihm geholfen hast. Ich schicke
dir später dein Honorar!"
3,1701,"","Huh? What was she doing there in the first place?","咦？　到最後還是不知道為何妖狐獸會在那個地方？","","응? 결국 레나몬이 왜
그곳에 있었는지 몰랐다고?","Was? Was es hier überhaupt gemacht hat?"
4,1701,"","That's easy!","這還不簡單！","","그런 거 간단해!","Das lässt sich schnell erzählen!"
5,1701,"","The thing about Renamon is, she's really kind and
can't possibly ignore a child in trouble.","妖狐獸他啊，　
是個看到小孩子身處危險時，
無法置之不理的善良數碼寶貝。","","레나몬은 말이지,
아이가 위험한 일을 당하는 걸 내버려 둘 수 없는
착한 디지몬이야","Renamon ist so hilfsbereit, dass es kein Kind
ignorieren kann, das in der Patsche steckt."
6,1701,"","As soon as she heard that a girl went missing in
Asakusa, she rushed to the scene.","所以當他聽說有女孩在淺草失蹤時，
他就感到坐立難安。","","그래서, 아사쿠사에서 여자애가 행방불명됐다고 듣고서
가만히 있을 수 없었던 거야","Sobald es hörte, dass in Asakusa ein Mädchen
verschwunden war, kam es herbeigeeilt."
7,1701,"","She doesn't even consider her own safety. That's
why I was so worried about her.","正因為他是如此善良的數碼寶貝，
我才會擔心他，而委託了你。","","그런 착한 디지몬이니까
걱정이 되어서 내가 의뢰했던 거야","Dabei ist ihm seine eigene Sicherheit völlig egal.
Darum habe ich mir solche Sorgen um es gemacht."
8,1701,"","I can't believe she actually offered to help you,
though...","話說回來，沒想到那個妖狐獸
竟然自己說想助你一臂之力……","","그건 그렇고 그 레나몬이
나서서 힘을 빌려주고 싶다고 말하다니~……","Aber ich kann nicht glauben, dass es angeboten
hat, dir zu helfen."
9,1701,"","She doesn't trust hackers. I'm amazed.","妖狐獸很不信任駭客的。
所以他可是很難得會說出這種話的喔？","","레나몬은 해커를 신용하지 않으니까
그런 말을 하는 건 참 드문 일이야","Es vertraut keinen Hackern. Ich bin erstaunt."
10,1701,"","She must have really taken a liking to you.","看樣子他似乎很喜歡你。","","정말로 네가 마음에 들었나 보네","Es scheint dich wirklich zu mögen."
11,1701,"","Let her know if you ever need her.","如果有什麼困擾的話，
務必去拜託妖狐獸喔。","","뭔가 곤란한 일이 생기면
꼭 레나몬에게 부탁해줘","Sag ihm Bescheid, wenn du je seine Hilfe brauchst."
12,1701,"","I'm sure she'll be happy to help!","這樣的話妖狐獸也會很開心的！","","그러면 레나몬도 기뻐할 거야!","Ich bin sicher, dass es dir gern helfen wird!"
13,1701,"","Anyway, thanks again!","那麼，這次真的謝謝你了！","","그럼 이번에는 정말 고마워!","Danke noch mal!"
14,1701,"","Bye!","再見！","","바이바이!","Tschüs!"
