ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,4122,"","Hi there! Thanks for taking my case! I want to do
something about that girl as soon as possible.","嗨～！　謝謝你接受委託♪
你也想早點替那孩子做點處置對吧？","","얏호~ 의뢰를 받아줘서 고마워♪
그 애를 빨리 어떻게든 하고 싶거든","Hallo! Danke, dass du meinen Fall angenommen hast!
Ich will so bald wie möglich etwas wegen dem
Mädchen unternehmen."
2,4122,"","But she's quite dangerous...","但那孩子～情況不太妙啊……","","하지만 좀 위험해~ 그 애…","Aber sie ist ziemlich gefährlich ..."
3,4122,"","She's a spirit, and it seems she has an affinity
for digital things.","“妖魔”好像都和數位的東西非常合拍呢～","","어째서인지 ""요마""는
디지털적인 것과 상성이 좋은가봐~","Sie ist ein Geist und scheint von Digitalem
angezogen zu werden."
4,4122,"","There are lots of strange things going on in Tokyo
right now. We can't just ignore her.","現在東京也正發生奇怪的事情，
放著不管的話，說不定會發展成
很嚴重的事情喔～？","","지금 도쿄도 이상해지고 말았으니
내버려두면 큰일이 일어나버릴지도~?","In Tokio geht gerade viel Seltsames vor sich. Wir
können sie nicht einfach ignorieren."
5,4122,"","So let's do it together!","所．以．說♪　一起來做那．個吧♪","","그 러 니 까♪ 같이 그 걸 하자♪","Also erledigen wir das zusammen!"
6,4122,"","Ah, I bet you're wondering what a spirit is?","……啊，你剛剛是不是在想
「妖魔是什麼！？」對吧？","","……아, 방금「요마라니 그게 뭐야!?」라고
생각하지 않았어?","Ah, du fragst dich bestimmt, was ein Geist sein
soll?"
7,4122,"","Oh yes, I can read your mind. Okay, I'll see you
in Shibuya!","一切都如驅魔師莉莉所料♪
那就，涉谷見啦～☆","","퇴마사인 릴리는 전부 알고 있다구♪
그럼 시부야에서 봐~☆","Oh ja, ich kann deine Gedanken lesen. Gut, wir
sehen uns in Shibuya!"
8,2020,"","(A spirit?! Did she say that girl's a spirit?)","（妖魔……！？
　剛剛她是說那孩子是“妖魔”嗎！？）","","(요마……!?
 방금 걔 ""요마""라고 말한 건가!?)","(Ein Geist?! Hat sie gerade gesagt, das Mädchen
ist ein Geist?)"
9,2020,"","(I'll go to Shibuya and find out some more.)","（……總之先去涉谷看看）","","(……어쨌든 시부야로 가 볼까)","(Ich gehe nach Shibuya und finde mehr darüber
heraus.)"
10,4121,"","Ah, [p].","啊，[p]……","","아, [p] 씨……","Ah, [p]."
