ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7267,,Cosa? Li hai assoldati per ottenere un biglietto?!,"咦……！？
哥哥跟便利店一起找到了入場票！？",,"응…?!
오빠가 해결사 씨랑 같이 티켓을 찾아준 거야!?","Was? Hast du sie angeheuert, eine
Eintrittskarte zu besorgen?"
2,7270,,"Sì, ho preso due biglietti. Quindi non voglio più
vedere lacrime da parte tua!","對，而且拿到兩張。
所以不要再鬧脾氣了喔！",,"그래, 제대로 2장을 입수했지.
그러니까 더 이상 울상짓지 말라고!","Ja, ich habe jetzt zwei Eintrittskarten. Also
will ich keine Tränen mehr von dir sehen!"
3,7267,,Okay! Grazie! Sei il migliore!,"……嗯！　謝謝你！
我最喜歡哥哥了！",,"…응! 고마워!
오빠 너무 좋아!",Geht klar! Danke! Du bist der Beste!
4,7267,,In realtà volevo andare all'anteprima con te fin dall'inizio!,"其實啊，我想跟哥哥
一起去體驗會喔！",,"사실은 미나도 오빠랑 같이
체험회에 가고 싶었어!","Ich wollte eigentlich von Anfang an mit dir
zusammen zum Schnupper-Event gehen!"
5,7267,,"E grazie, voi due! Ora possiamo andare all'anteprima!
Evvai!","也要謝謝便利店的人！
哇～可以去體驗會了！　太好了！",,"해결사 씨도 고마워!
와아~ 체험회에 갈 수 있어~! 야호~!","Und danke auch euch beiden! Jetzt können wir zur
Vorschau gehen! Juchhu!"
6,7267,,"Andiamo! Devo tornare a casa e decidere cosa
indossare!","哥哥，我們快點走啦！
米娜要回去選洋裝！",,"빨리 가자, 오빠!
미나, 돌아가서 옷을 골라야지!","Gehen wir! Ich muss nach Hause und mir überlegen,
was ich anziehe!"
7,7270,,"Ehi, aspetta! Calmati!",喂，等一下！　不要那麼興奮！,,"야, 기다려! 촐랑대지 말라고!","He, warte doch! Nicht so schnell!"
8,3046,,Caso risolto.,……這樣委託就完成了。,,……이걸로 의뢰는 완료했군,Fall abgeschlossen.
9,3046,,"Huh? Qual era il mio pagamento? Non ridere, ma era una
medaglia Digimon e un modello di plastica.","嗯？　我的委託報酬是什麼？
不要笑喔……是數碼寶貝獎牌，還有模型。",,"응? 내 쪽 보수는 뭐였냐고?
웃지 마……디지몬 메달하고 프라모델이야","Wie? Was ich als Bezahlung bekommen habe? Lach
nicht, aber es waren eine Digimon-Medaille und ein
Plastikmodell."
10,3046,,"Anche tu? Haha, quei due sono proprio uguali.","你也是啊。
真是相像的兄妹呢。",,"그쪽도 마찬가지인가.
닮은꼴 남매란 거로군","Du auch? Haha, die beiden sind sich so ähnlich."
11,3046,,"So che il pagamento non era affatto sufficiente per
tutto il nostro duro lavoro...",雖然報酬很寒酸，一點都不符合這辛勞──,,들인 노력에 비해 보수도 하찮은 의뢰였지만――,"Ich weiß, dass die Bezahlung nicht einmal
annähernd für unsere harte Arbeit reicht ..."
12,3046,,Ma è bello fare cose del genere a volte.,但偶爾這樣……也不錯呢。,,…가끔은 이런 것도 나쁘지 않지,"Aber manchmal ist es gut, solche Dinge zu tun."
