ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,1405,"","You just get here? I've been waiting.","你來啦，等你很久了。","","왔나, 기다리고 있었다","Bist du gerade angekommen? Ich warte schon länger."
101,1405,"","Huh...?","嗯……？","","음…?","Was ...?"
102,1405,"","Ah, sorry. I can still feel someone watching me
from somewhere.","喔，不好意思，
因為我又感覺到有一道視線從某處盯著我看了。","","아, 미안하다
또 어디선가 나를 보는 시선을 느껴서 말이지","Ach, ich kann immer noch spüren, wie mich jemand
von irgendwoher beobachtet."
103,1405,"","It's been like this for a while now. It seems
there's someone following me, keeping a consistent
distance and never letting me see them.","最近一直都是這個樣子。
對方好像跟我保持一定的距離，
絕對不會露出他的身影。","","최근엔 줄곧 이런 상황이다
나와는 일정한 거리를 유지하는 듯하고
상대는 결코 모습을 나타내지 않는다","Das geht mir schon eine Weile so. Jemand scheint
mir zu folgen, immer auf Distanz zu bleiben.
Ich bekomme die Person nie zu Gesicht."
104,1405,"","Please, could you find whoever is doing this and
tell them to stop?","拜託你，可以幫我找出那道神秘視線的主人，
叫他不要再盯著我看了嗎？","","부탁한다, 어딘가에 있을 이 시선의 주인을 찾아
그만두라고 말해주지 않겠는가?","Kannst du bitte herausfinden, wer es ist und dafür
sorgen, dass es aufhört?"
105,1405,"","I'd like you to find whoever's been shadowing me.
Even now I feel someone watching me. They must be
near by...","希望你能找出那個跟蹤我的人。
我現在也有感覺到視線，他一定就在附近……","","내 뒤를 쫓는 누군가를 찾아줬으면 한다
지금도 시선이 느껴지니까 분명 가까이에 있을 거라고는 생각한다만…","Ich möchte, dass du die Person findest, die mir
nachstellt. Auch jetzt spüre ich, wie jemand mich
beobachtet. Die Person muss in der Nähe sein ..."
110,1027,"","...","…………","","…………","..."
111,2001,"","WarGreymon is looking at Taomon...","戰鬥暴龍獸的視線前方正是祭師獸……","","워그레이몬의 시선 끝에 도사몬이 있다…","WarGreymon sieht Taomon an ..."
112,1027,"","Ah! What the..!?
You! How long have you been there!?","嗚哇啊啊啊啊！
你什麼時候出現在這裡的……！","","우와아아앗!
너 이자식, 언제부터 거기에……!","Ach! Was zur ...?!
Du! Wie lange bist du schon da?!"
113,1027,"","Huh, you little...
How did you learn how to hide your presence?","不對，你……什麼時候用了消除氣息的招數？","","아니, 네놈… 언제부터 기척을 지우는 술법을 사용한 거냐?","Ach, du klein–
Wie hast du gelernt, dich so zu verstecken?"
114,1027,"","Could it be... Are you...human?","居然會使用這種驚人絕技……
莫非你不是人類！？","","이런 걸 할 수 있을 줄이야…
설마 인간이 아닌 건가!?","Könnte es sein ... Bist du ... ein Mensch?"
115,2000,"","I'm human.
Kinda.","我是人類。
以某方面來看你說對了。","","인간이야
어떤 의미로는 맞아","Ich bin ein Mensch.
So in der Richtung."
116,1027,"","Wh...wha'!?","你說……什麼！？","","뭐… 라고!?","W-Was?!"
117,1027,"","Are you telling me that in the short time that I
took my eyes off you you managed to sneak up
on me? You're definitely not normal!","你是趁我一時不注意的短暫空檔中接近我的嗎？
你果然不是普通人！","","내 경계가 느슨해진 짧은 틈에 다가왔다는 건가?
역시 네놈, 보통내기가 아니구나!","In der kurzen Zeit, wo ich weggeschaut habe, hast
du dich an mich herangeschlichen?
Du bist definitiv nicht normal!"
118,1027,"","Wh...wha'!?","你說……什麼！？","","뭐… 라고!?","W-Was?!"
119,1027,"","If that's a disguise, then who the hell are you!?
You're definitely not normal!","如果你這身形體是幻影，那你到底是何方神聖！？
你果然不是普通人！","","그 모습이 속임수라 한다면, 대체 누구라는 것이냐!?
역시 네놈, 보통내기가 아니구나!","Wenn es eine Tarnung ist, wer zur Hölle bist du?!
Du bist definitiv nicht normal!"
120,1027,"","I am the personification of darkness, WarGreymon!
I am as capable as Taomon of deftly using strange
techniques!","我乃闇之化身——戰鬥暴龍獸！
像祭師獸那樣的奇妙招數我也能精湛地施展。","","나는 어둠의 화신, 워그레이몬이다!!
도사몬처럼 기묘한 술법도 화려하게 다룰 수 있다","Ich bin die Personifikation der Dunkelheit,
WarGreymon! Genau wie Taomon bin ich versiert im
Umgang mit sonderbaren Techniken!"
121,1027,"","That's right, human, fear me!
You shall fall to my black magic!","畏懼吧，人類！
在我的妖術前無力地潰散吧！！","","두려워하거라, 인간놈!
나의 술법 앞에 덧없이 쓰러져라!!","Genau, Mensch! Fürchte mich!
Meine schwarze Magie wird dein Untergang sein!"
130,1027,"","I...I really lost the battle!","唔……沒想到我拿出真本事竟然還是輸了！","","큭… 설마 진심으로 싸워서 질 줄이야!","Ich ... Ich habe den Kampf tatsächlich verloren!"
131,2000,"","Huh, black magic?
Oh, that wasn't so bad.
...Are you crying?","奇怪，你的妖術呢？
沒什麼大不了的嘛。
你在哭嗎？","","어라, 술법은?
별 것 아니었네
…울어?","Was, schwarze Magie?
Ach, das war gar nicht so schlimm.
... Weinst du?"
132,1027,"","Awww, today's just going awfully!","嗚……我、我今天狀況不理想！","","으으… 오, 오늘은 컨디션이 좋지 않다!","Och, der Tag heute läuft schrecklich!"
133,1027,"","...Ack!","啊！","","……핫!","... Argh!"
134,1027,"","Today just happens to be the one day of the year
when my magic power is weakest! That's why you
came today, isn't it!? You...you coward!","今、今天是我一年一度妖力補給率不良的日子。
你是故意挑這天找上門的吧！？
可惡的卑鄙小人！！","","오, 오늘은 일년에 한 번 도래하는 요력의 보급율이 나쁜 날이다
네놈, 일부러 이 날을 노리고 찾아온 거군!?
이 비겁한 놈!!","Zufällig ist heute der eine Tag des Jahres, an
dem meine Magie am schwächsten ist. Darum kamst
du heute, oder? Du ... Feigling!"
135,1027,"","Jerk! Don't make fun of me!","混蛋！居然瞧不起我……！","","이자식! 바보취급이나 하고…!","Knallkopf! Mach dich nicht lustig über mich!"
136,1027,"","...Ack!","啊！","","……핫!","... Argh!"
137,1027,"","Don't push your luck, human! I will make you
regret mocking me! Be afraid, for before long I
shall send you a cursed talisman!","這、這點程度少得意忘形，人類。
我會讓你後悔嘲笑我！
恐懼吧，在不久的將來我會把詛咒送給你！！","","이, 이 정도로 우쭐대지 마라, 인간놈
나를 비웃은 걸 후회하게 해 주겠다!
공포에 떨어라, 가까운 시일 내에 네놈에게 저주를 걸어주겠다!!","Fordere dein Glück nicht heraus, Mensch! Du wirst
deine Späße noch bereuen! Du solltest Angst haben!
Ich schicke dir einen verfluchten Talisman!"
138,1027,"","I...I'm not crying!","我……我才沒有哭！","","우… 울고 있지 않앗!","Ich ... Ich weine nicht!"
139,1027,"","...Ack!","啊！","","……핫!","... Argh!"
140,1027,"","These...these are just the tears of the planet,
it's using my eyes as a conduit for it's own
tears, that's all! I never cry from the heart!","這、這是星星的眼淚。
是星星透過我的眼睛在哭而已！
絕對不是我發自內心在哭泣！！","","이, 이건 별의 눈물이다
별이 내 눈을 통해 울고 있는 것 뿐이다!
결코 내가 울고 있는 것이 아니닷!!","Das ... Das sind nur die Tränen des Planeten. Er
nutzt meine Augen als Kanal für seine Tränen.
Das ist alles! Ich weine nie wirklich!"
141,1027,"","For the time being...I will be leaving!
Magic Disappearing Trick!","總之……先逃再說！
退散之術！","","일단… 지금은 물러나주겠닷!
퇴각의 술!","Vorerst ... gehe ich!
Der magische Trick des Verschwindens!"
