ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1739,"","That I might be defeated...
That unrivalled justice could falter here...","我居然會被打敗……
獨一無二的正義，居然潰敗了……","","내가 지다니…
유일무이의 정의가, 여기서 무너지다니…","Dass ich verlieren kann ...
Und unvergleichliche Gerechtigkeit scheitert ..."
2,1739,"","That's it! Destruction must be King Drasil's will!
Now that my end is here, I finally see the light!","對了……！滅亡才是世界樹的意志……！
在這一瞬間，我領悟到了真正的意志……！","","그래…!  멸망이야말로, 위그드라실의 의지…!
이 찰나, 진정한 의지를 난 깨달았다…!","Das ist es! König Drasils Wille umfasst Zerstörung!
Jetzt, da es mit mir zu Ende geht, wird mir
alles klar!"
3,1739,"","May the will of King Drasil utterly destroy the
human and Digital World alike!","世界樹的意志，不只希望現實世界毀滅，
也希望數碼世界毀滅！","","위그드라실의 의지란, 현실 세계뿐만 아니라
디지털 월드의 멸망까지 바라는 것!","Möge König Drasils Wille die Menschenwelt und die
Digitale Welt gleichermaßen vernichten!"
4,1739,"","There is no greater proof than my perishing here!","我在這裡滅亡，就是最好的證據！","","내가 여기서 사라지는 것이, 무엇보다 확실한 증거!","Mein Untergang hier ist der beste Beweis!"
5,1739,"","Bwahaha! Worlds far and wide, be destroyed!
Vanish, like me, leaving no trace behind!","哈哈哈！全世界啊，通通滅亡吧！
像我一樣，一塵不留地消失！","","크하핫! 모든 세계여, 멸망하라!
나처럼, 먼지 하나 남김없이 사라지는 거다!","Muahaha! Überall werden Welten zugrunde gehen!
Und wie ich spurlos verschwinden!"
6,1739,"","Ahahahahaha! Ahahahahahaha!","哈哈哈哈哈哈……哈哈哈哈哈哈——！！","","크하하하하하… 크핫핫핫핫핫――!!","Garhahahaha! Garhahahahahaha!"
7,1416,"","There are no more Royal Knights to oppose you.","這下子……就再也沒有皇家騎士與我們為敵了。","","…이것으로, 적대하는 로얄 나이츠는 모두 사라졌군","Es gibt keine Royal Knights mehr, die gegen euch
sind."
8,1088,"","Now, we just need to find a way to handle the
mass of Eaters who've come from the Digital World.","接下來，只要想想辦法，
對付從數碼世界流入的大量侵食者……","","남은 건, 디지털 월드에서 흘러 들어온
대량의 이터를 어떻게든 하면…","Jetzt müssen wir nur noch etwas gegen diese Horde
an Verschlingern, die aus der Digitalen Welt gekommen
sind, unternehmen."
9,3002,"","Well, we could take them down one by one?","那麼……我們要把它們一個接一個收拾掉？","","그럼… 닥치는 대로 해치워 버릴까?","Könnten wir sie nicht einen nach dem anderen
erledigen?"
10,3002,"","But hey, there's a legendary Royal Knight here!
He can use legendary power and do legendary stuff!","不管怎麼說，我們這裡有傳說中的皇家騎士嘛！
藉著傳說的力量，或許會想出一些傳說的辦法！","","무려, 여기에 전설의 로얄 나이츠가 있는걸!
전설적인 힘으로, 전설적으로 어떻게든 될지도!","Aber hey, wir haben doch einen legendären Royal
Knight! Der kann legendäre Kräfte nutzen und
legendäre Sachen machen!"
11,1416,"","No, that would take too much time.","不，那樣太花時間。","","아니, 그래서는 시간이 너무 걸려 버려","Nein, das würde zu lange dauern."
12,3005,"","In that case, our only option is to ask you-know-
who for help.","那麼……或許只能借助那傢伙的力量了啊。","","그럼… 그 녀석의 손을 빌릴 수밖에 없겠네","Dann können wir nur noch du-weißt-schon-wen um
Hilfe bitten."
13,4831,"","That's right.","正是那樣。","","그런 겁니다","So ist es."
14,3003,"","S-Suedou!","末、末堂……！","","스, 스에도…!","S-Suedou!"
15,2000,"","...!","！！！","","…!!!","...!"
16,3009,"","My, my... I see everyone's here.","哎呀呀……看來各位都到齊了呢。","","이거이거… 여러분, 모여 계신 것 같군요","Oho ... Wie ich sehe, sind alle da."
17,3009,"","Arata? You've given up on evolution?","哎呀，新？你放棄進化了嗎？","","…이런, 아라타 군? 진화를 포기해 버리신 겁니까?","Arata? Du hast die Weiterentwicklung aufgegeben?"
18,3005,"","I trust these people.
I ain't buying your crap anymore.","我相信這些傢伙。
我不會再上你的當了。","","난 이 녀석들을 믿겠어
더 이상, 당신의 감언이설에는 넘어가지 않아","Ich vertraue meinen Freunden.
Deinen Mist kannst du jetzt alleine machen."
19,3009,"","I see.
Well, that's fine, I suppose.","是這樣啊……
唉，那樣也好。","","…그런가요
뭐, 그것도 괜찮겠지요","Verstehe.
Nun, das soll mir recht sein."
20,3005,"","Since you're here...
I'm assuming that means you have a way, right?","你會出現在這裡……
就代表有什麼解決辦法吧？","","당신이 여기에 나타났다는 건…
뭔가 방도가 있다는 거겠지?","Da du schon hier bist ...
Dann hast du vermutlich auch einen Plan, ja?"
21,3009,"","Excellent, Arata. A brilliant deduction.
Let me get right down to the explanation.","不愧是新，理解很快呢……
那麼，我馬上來說明吧。","","역시 아라타 군, 이해가 빠르시군요…
그럼 바로, 설명해 드리도록 하지요","Ausgezeichnet, Arata. Eine geniale
Schlussfolgerung. Ich erkläre ihn auch gleich."
22,3009,"","To end this disastrous situation, all we can do is
send the Eaters infesting Tokyo back to the 
Digital World.","要打破這毀滅性的狀況，
只能把蔓延在整個東京的侵食者全部送返回數碼世界。","","이 파멸적인 상황을 타파하기 위해서는, 도쿄에 만연해 있는 이터를
전부 디지털 월드로 돌려보낼 수밖에 없습니다","Wir können diese Katastrophe nur beheben,
indem wir die Verschlinger aus Tokio zurück
in die Digitale Welt schicken."
23,1088,"","What?!","什麼……！？","","무슨…!?","Was?!"
24,3009,"","If we release the Digital Wave that is pooled in
the Digital Line, the Dimensional Door will open.","把儲存在數碼線的數碼波再次排出，
開啟次元之門。","","다시 한 번, 디지털 라인에 축적된
디지털 웨이브를 방출해서 차원의 문을 엽니다","Wenn wir die in der digitalen Leitung gespeicherte
digitale Welle freigeben, wird sich das
Dimensionstor öffnen."
25,3009,"","That will attract the Eaters, then in they go!","到時，就召集四周所有的侵食者，將它們誘導到門裡。","","그 사이에 주변에 있는 이터를 전부 불러 모아서, 문 안쪽으로 유도하는 겁니다","Das lockt die Verschlinger an, und schwupp,
sind sie drin."
