ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
100,9101,,"Cosa sta succedendo? Una specie di promozione per un film
di effetti speciali?","這、這是什麼……？
是特攝電影的宣傳之類的東西嗎……？",,"뭐, 뭐야, 이거…? 특수 촬영 영화의 선전 같은 거겠지…?","Was ist los? Ist das Werbung für einen Film mit
Spezialeffekten?"
101,9102,,"Wow, mostri nel mondo reale! Questa sì
che è impressionante 3D!","怪物竟然出現在現實世界裡了……！
這才是真正的3D啊……！",,"괴물이 현실 세계에 있다니…!
이거야말로 진정한 3D야……!","Wow, Monster in der echten Welt! Der 3D-Effekt
ist echt beeindruckend!"
102,9103,,"Non riesco a credere a cosa sta succedendo a
Ikebukuro. Non è proprio il momento per me di
lanciare nuovi giochi, vero?","感覺，池袋變得有點不太妙了啊……
我……現在不應該在這裡賣什麼
新商品才對吧……？",,"뭔가, 이케부쿠로가 굉장한 상황이 되어버렸는데…
나…신상품 따위나 팔고 있을 상황이 아니지 않나…?","Ich kann nicht fassen, was in Ikebukuro geschieht.
Kein guter Zeitpunkt, um zu versuchen, neue
Spiele zu verkaufen, oder?"
103,9104,,"Che la Sindrome di EDEN e tutte le altre strane
cose che sono successe finora abbiano portato a
questo grande fenomeno?!","該不會，至今所發生的奇怪的事情或是
EDEN症候群都是這個大規模怪奇現象的
前兆吧……哈、哈哈……怎麼會嘛！",,"어쩌면 지금까지 일어났던 이상한 일이나 EDEN 증후군은
이 대규모 괴현상의 전조였던 게……
하, 하하…설마!","Kann es sein, dass das EDEN-Syndrom und alle
anderen seltsamen Dinge nur die Vorboten dieses
Phänomens waren?"
104,9105,,"Acquista i tuoi prodotti di uso quotidiano al Tokyo Handy
down sulla destra! Per l'acquario, prendi la scala
mobile! Ma fai attenzione ai mostri! È meglio che torni a casa...","想、想買生活用品就去左後方的東京手創館……
想去水族館，就搭裡面的手扶梯下去……但是
要注意怪物喔……我也差不多該回去了吧……",,"새, 생활용품을 사려면 왼쪽 안에 있는 도쿄 핸디…
수족관에 가고 싶다면 그 안쪽의 에스컬레이터를 내려가면 돼….
하지만 괴물은 조심해…나는 이제 돌아가볼까…덜덜덜","Alles für den täglichen Bedarf bei „Tokyo Handy“
rechts unten kaufen! Zum Aquarium die Treppe
nehmen! Vorsicht vor Monstern! Ich sollte heim ..."
105,9106,,Non riesco a credere a cosa è successo in questo posto.,沒想到一直居住的地方會變成這樣……,,"설마 지금껏 살아온 도시가 이런 꼴이
돼버릴 줄이야……","Ich kann nicht glauben, was hier passiert ist."
106,9107,,"Mi chiedo cosa succederà. Sono
preoccupato per i miei nipoti.","接下來會變成什麼樣……
很擔心即將出生的孫子啊……",,"앞으로 어떻게 되는 걸까…
태어날 손자가 걱정이야…","Ich frage mich, was passieren wird. Ich mache mir
Sorgen um meine Enkel."
107,9109,,"Capo! Ho lavorato di nuovo in EDEN
oggi. È disponibile una nuova patch di
sicurezza. Penso che dovremmo aggiornare.","部長！　今天也是在EDEN做生意啊！
已經到手最新的防範措施了，
趕快更新一下比較好喔！",,"부장님! 오늘도 EDEN에서 영업이셨군요!
최신 보안을 갖췄으니까
업데이트해두시는 편이 좋을 겁니다!","Chef! Ich habe heute wieder in EDEN gearbeitet.
Ein neuer Sicherheits-Patch ist verfügbar.
Ich glaube, wir sollten das Update installieren."
108,9108,,"I giovani si adattano così velocemente. Sembra
che tu sappia il fatto tuo. Sei sicuro di non
essere un hacker?","不虧是年輕人啊，很快就能適應環境了……
你竟然會這麼了解，該不會你是駭客吧？",,"역시 젊은 녀석은 환경에 적응하는 것도 빠르네…
묘하게 자세한데, 설마 해커는 아니겠지?","Junge Leute passen sich so schnell an. Du scheinst
dich auszukennen. Bist du sicher, dass du kein
Hacker bist?"
109,9109,,Cosa? Ma dai! Come se! Haha...ha...,"咦？　討厭啦！　怎麼可能嘛──！
啊哈哈……哈……",,"에? 설마요! 그럴 리가 없잖습니까~!
아하하…하…",Was? Auf keinen Fall! Als ob! Haha ... ha ...
