ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,,"(Il cliente è Digitamamon. Lo contatterò e
gli chiederò dettagli sul caso.)","（委託人是蛋蛋獸嗎……
　總之先連絡他，了解詳細的委託內容吧）",,"(의뢰인은 디지타몬…인가.
 일단 연락해서 상세한 의뢰 내용을 들어보자)","(Der Klient ist Digitamamon. Ich werde es
kontaktieren und um genauere Informationen zu
dem Fall bitten.)"
2,1374,,Cosa ti ci è voluto tanto?!,太慢太慢啦！！,,늦어 늦어~!!,Wo warst du denn so lange?!
3,1374,,Ti stavo aspettando! Questo è un caso urgente!,"等好久了！
這是很緊急的委託啊！",,"기다렸어!
무지 급한 의뢰야",Ich habe gewartet! Dieser Fall ist dringend!
4,1374,,"Gestisco un sito di consegne di cibo in EDEN, ma nessuno del mio
staff di consegna è tornato!","我在EDEN經營美食的點餐外送網站，
但是去外送的店員們全都沒有回來！",,"나는 EDEN에서 배달 맛집 주문 사이트를
하고 있는데, 배달하러 간 직원들이
아무도 돌아오지 않아!","Ich habe in EDEN eine Essenlieferungsseite, aber
meine Angestellten sind nicht zurückgekommen!"
5,1374,,"L'ho scoperto solo quando un cliente si è lamentato che
il suo ordine non era arrivato. Non ci posso credere!","接到客人們的通知：
「商品沒有送來耶？」
我都快嚇死了！",,"발각된 게 고객의 주문이라
「상품이 안 오는데요?」라고
듣고서, 정말 깜짝 놀랐어!","Ich habe es erst erfahren, als sich ein Kunde
beschwerte, dass seine Bestellung nicht angekommen
war. Ich kann es nicht fassen!"
6,1374,,Non riesco a mettermi in contatto con nessuno di loro. Non so cos'altro fare.,"完全連絡不上店員，
我已經沒有辦法了。",,"직원이랑 연락이 안 돼서
두 손 다 든 상태야","Ich erreiche keinen von ihnen. Ich weiß nicht,
was ich sonst noch tun soll."
7,1374,,E il sito aveva appena iniziato ad andare bene...,網站好不容易才剛上軌道。,,이제 겨우 사이트가 궤도에 오르기 시작했는데,Und die Seite hatte sich gerade erst etabliert.
8,1374,,"E ora cosa succederà alle mie valutazioni?! Per non
parlare delle mie vendite!","現在網路上的評價……
網站的收入啊啊～～！！",,"인터넷 평판이……
사이트 매상이이이~~~~!!","Wie soll ich jetzt meine guten Bewertungen
beibehalten?! Von meinem Umsatz gar nicht erst zu
reden! "
9,2020,,"Non sei preoccupato per la sicurezza del tuo staff?
Cerca di calmarti!","你不擔心店員安危嗎？
先冷靜下來！",,"직원의 안부는 걱정이 안 돼?
우선 진정해!","Machst du dir keine Sorgen um deine Mitarbeiter?
Versuch, dich zu beruhigen!"
10,1374,,"Come proprietario, sono preoccupato per le valutazioni del mio sito
e per la sicurezza del mio staff! Certo, sono più preoccupato
per le valutazioni!","身為站長，
網站評價和店員安危當然都很在乎！
我還比較擔心網站的評價！",,"경영자로서는
사이트의 평판도 직원의 안부도 둘 다 걱정된다고!
오히려 평판이 더 걱정돼!","Als Besitzer mache ich mir Sorgen um die Bewertung
meiner Seite und meine Mitarbeiter! Natürlich
mache ich mir mehr Sorgen über die Bewertung!"
