ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,2020,"","...!","……！","","……!","...!"
2,3045,"","Is that a person?!","那是……人類！？","","저건…… 사람!?","Ist das ein Mensch?!"
3,7036,"","I can't believe it. I never thought I'd see any
normal mental data in this place.","真是驚人……
居然能在這見到正常的精神檔案。","","놀랐어……
여기에서 정상적인 정신 데이터를 만나다니","Ich kann es nicht fassen. Ich hätte nie gedacht,
hier auf normale Mentaldaten zu stoßen."
4,2020,"","!","！！","","!!","!"
5,3045,"","Yuugo from Zaxon?!","Zaxon的……YUGO！？","","잭슨의…… 유고!?","Yuugo von Zaxon?!"
6,7036,"","Hehehe... Nope, I'm not him.
I don't have anything to do with him.","呵呵……不對喔，那並不是我。
但是，也不算是毫無關係。","","후후…… 아니, 그건 내가 아니야.
완전히 무관계하진 않지만","Hehehe ... Nö, der bin ich nicht.
Ich habe nichts mit ihm zu tun."
7,3045,"","What do you mean?","……那是什麼意思？","","……무슨 의미?","Wie meinst du das?"
8,7036,"","It's a little difficult to explain.","要說明有點困難啊……","","설명하기는 좀 어렵지만……","Es ist ein bisschen schwierig zu erklären."
9,7036,"","And how exactly did you get here?","比起那個，你們是怎麼進到這裡來的呢？","","그보다 너희들은 어떻게 여기에 들어왔지?","Und wie genau bist du hierhergekommen?"
10,3045,"","Well...","……那個。","","……아 그건","Tja ..."
11,7036,"","Ah, I see.
You hacked an Eater.","……喔，原來如此，
你們入侵了侵食者啊。","","……헤에, 과연.
이터를 해킹한 건가","Ah, verstehe. Du hast einen Verschlinger gehackt."
12,7036,"","You disguised yourself as Eater information and
infiltrated their network.","居然讓侵食者把你們誤認為資訊……","","자기들을 이터가 보낸 정보라고 오인식하게 해서
침입하다니……","Du hast dich als Verschlingerdaten getarnt und
ihr Netzwerk infiltriert."
13,7036,"","I've never seen anyone gain access like that.","這還是第一次有人用這種方法登入這裡呢。","","그런 식으로 액세스한 사람은 처음이야","Ich habe noch nie gesehen, dass sich jemand auf
diese Weise Zugriff verschafft hätte."
