ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3012,"","Nooo...!","怎、怎麼會這樣？","","이, 이럴 수가…","Neeein ...!"
2,3001,"","Fei...?! What the hell is that Digimon?","菲……！？
那個數碼寶貝到底是……","","페이…!?
저 디지몬은 대체…","Fei ...?! Was zur Hölle ist das für ein Digimon?"
3,3047,"","That...
Is that Nokia's Digimon?!","那是……！？
諾奇雅的數碼寶貝嗎……！？","","저건…!?
노키아의 디지몬……인가!?","Das ... Ist das Nokias Digimon?!"
4,3047,"","Nokia beat Fei?!","諾奇雅打贏菲了！？","","노키아가 페이에게 이긴 건가!?","Nokia hat Fei geschlagen?!"
5,3008,"","Wonderful! Good work!","好了好了～～辛苦你們了～～☆","","네네네~~~, 수고하셨습니다~♥","Wunderbar! Gute Arbeit!"
6,3046,"","...Kishibe?!","……岸部！？","","……키시베!?","... Kishibe?!"
7,3008,"","Great job!
I'm really impressed!","做得非常好，
姊姊我好感動唷～～♪","","열심히 해 줬네~
누나, 정~말 감탄했어~~♪","Gut gemacht! Ich bin wirklich beeindruckt."
8,3001,"","...Rie?!","里繪姊！？","","……리에 씨!?","... Rie?!"
9,3008,"","You can rest now.
Your part in this is over, my dear!","你可以去休息了，
你的任務已經結束了喔☆","","이젠 쉬어도 괜찮아
네 역할은, 이걸로 끝났으니까♥","Ruh dich jetzt aus.
Du hast deine Rolle erfüllt, mein Lieber."
10,3008,"","Your job, Yuugo, was just to lead everyone here!","把大家帶來這裡，
就是你YUGO的任務喔♪","","이곳에 모두를 데려오는 게 너의…
유고 군의 역할이었어♪","Deine Aufgabe, Yuugo, war es nur,
alle hierherzuführen."
11,3008,"","And according to our scenario, once everyone is
here what comes next?","按照計畫，你把大家聚集到這裡，
接下來呢——","","각본대로, 이곳에 모두를 모아 주면―?
그러면―?","Und was haben wir gesagt, dass als Nächstes kommt,
jetzt, wo alle hier sind?"
12,3008,"","Wa ha ha ha ha!
Oh, you hackers are such gullible fools!","啊哈哈哈哈！
駭客們真是小呆瓜耶！","","아―하하하하―!
해커들은, 정말 바보라니깐―!","Gahahahaha!
Oh, ihr Hacker seid so gutgläubige Narren!"
13,3008,"","You just blithely came along for the ride!
No idea you were being played this whole time!","被人玩弄於手掌心還渾然不自覺，
謝謝你們大搖大擺地聚集到這種地方♪","","손바닥 위에서 놀아나고 있는 것도 모르고
이런 곳까지, 태연하게 모여줘서 고마워♪","Ihr seid ahnungslos hineingetappt!
Ohne euch darüber im Klaren zu sein, dass ihr
benutzt werdet."
14,3008,"","I'm going to take your unripe mental energy...and
squeeze and squeeze every last drop,
all...for...me!","你們那種不成熟又青澀的精神能源……
就由大姊姊我來幫你們擠擠擠，通通擠．光．光☆","","너희들의 미성숙하고 풋내나~는 정신 에너지…
누나가, 쥐어짜고 쥐어짜서 전부 쥐어짜, 줄 게♥","Ich nehme mir eure unreife Mentalenergie ...
und presse noch das letzte bisschen davon aus,
damit ich alles für mich habe!"
15,3046,"","...Is that the monster from Kowloon?!","那是……出現在Kowloon的怪物嗎……！？","","저건… 쿠롱에서 나왔던 괴물인가…!?","... Ist das das Monster von Kowloon?!"
16,3047,"","Hey hey! This is bad! What do we do, Ryuji?!","喂喂喂，這可不妙了啊……怎麼辦啊！　龍司！","","어이어이, 이건 위험하다고……어쩌지! 류지!","Oh Mann! Das ist übel! Was tun wir jetzt, Ryuji?"
17,3046,"","...","…………","","…………","..."
18,3047,"","...Ryuji?!","……龍司！？","","……류지!?","... Ryuji?!"
19,3046,"","What is this...?","這是……什麼……？","","뭐냐……이건……?","Was ist das ...?"
20,3046,"","...Did that woman do this?","這就是……那女人做的嗎……？","","이걸……그 여자가 한 건가……?","... Hat diese Frau das getan?"
21,3046,"","I was set up...?
So then Erika is--","我也……有參與其中嗎……？
這樣的話，艾莉卡就──","","나는……속은 건가……?
그러면 에리카는――","Ich wurde in eine Falle gelockt ...?
Dann ist Erika ..."
23,3046,"","...They're gone.","……消失了。","","……사라졌다","... Sie sind fort."
24,3046,"","Chitose, Jude, all my friends... They're all gone.","千歲消失了。
Jude也是，我的夥伴們也是，大家都消失了。","","치토세가 사라졌다
쥬드도, 동료도, 모두 사라졌다","Chitose, Gamma, all meine Freunde ... sind fort."
25,3046,"","My parents are gone.
And soon Erika will be gone, too.","父母也都消失了。
艾莉卡也要消失了。","","부모님도 사라졌다
에리카도 사라진다","Meine Eltern sind fort.
Und bald wird auch Erika fort sein."
26,3046,"","Everyone disappears.
Poof...goodbye...forever...","大家都要消失了。
消失了……消失、消失──","","모두 사라진다
사라져……사라져. 사라져――","Alle verschwinden.
Puff ... Leb wohl ... für immer ..."
27,2020,"","...!","……！！","","……!!","...!"
28,3046,"","...Nngh!","…………嗚！","","…………큭!","Urgh ...!"
