ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
0,9101,"","The dude in this movie is such a stud! I can't
wait for it to come out...","這部電影的主演，超帥的呀～！
等不及電影趕快上映了啊！","","이 영화의 주연배우, 엄청 미남이지-!
개봉할 때까지 기다리기 힘들어!","Der Typ in diesem Film ist echt heiß! Ich kann es
gar nicht erwarten, dass er anläuft ..."
1,9102,"","I can't believe you get to see his face in 3D!
I think I'll lose it in the theater!","一想到這張臉會出現在3D上……！
我，搞不好會昏倒在電影院…！","","이 얼굴이 3D로 다가오다니……!
나, 극장에서 쓰러질지도…!","Ich kann nicht glauben, dass man sein Gesicht in
3D sieht! Ich glaube, im Kino fang ich an zu
sabbern!"
2,9103,"","We're getting one new machine after another here.
Even the latest capsule toy machines!","新商品陸續到貨中～
也進了不少轉蛋喔～","","신상품, 계속해서 입하하고 있습니다~
뽑기도 잔뜩 취급하고 있습니다~","Wir kriegen hier eine neue Maschine nach der
anderen. Sogar die neuesten Maschinen mit
Spielzeugen in Kapseln!"
3,9104,"","You know EDEN Syndrome? Where people log in to
EDEN and don't wake up? No one knows what causes
it, but it's really starting to get serious.","你知道EDEN症候群嗎？
是指登入EDEN時，人突然會再也醒不過來的怪病。
原因不明，似乎還蠻多人遭受其害喔。","","EDEN 증후군이라고 알아? EDEN에 접속한 사이에
일어나지 못하게 되는 기이한 병이래.
원인불명으로, 꽤 피해가 나온 듯해","Hast du vom EDEN-Syndrom gehört? Dass Leute sich
in EDEN einloggen und nicht aufwachen? Die Gründe
sind unbekannt, aber es wird langsam ernst."
4,9105,"","Buy your daily use products at Tokyo Handy down on
the right! For the aquarium, take the escalator!
And for a friendly Ikebukuro guy, look no further!","想買生活用品的話，就去左後方的東京手創館！
想去水族館的話，就搭裡面的手扶梯下去。
至於我，我是喜歡池袋的親切叔叔喔！","","일용잡화를 사고 싶다면, 왼쪽 안에 있는 도쿄 핸디!
수족관에 가고 싶다면, 그 안쪽의 에스컬레이터를 내려가면 돼!
그리고 나는 이케부쿠로를 좋아하는 친절한 아저씨야!","Alles für den täglichen Bedarf bei „Tokyo Handy“
rechts unten kaufen! Zum Aquarium die Treppe
nehmen! Und der nette Kerl aus Ikebukuro ist hier!"
5,9106,"","We used to go to the aquarium a lot with the whole
family, but lately it's just the two of us.","以前全家人會一起來水族館啊，
最近都只有我們兩個人了。","","옛날에는 자주 가족끼리 수족관에 갔었지만
최근에는 계속 둘뿐이야","Früher sind wir mit der ganzen Familie ins
Aquarium gegangen, aber in letzter Zeit sind
es nur wir beide."
6,9107,"","Our grandchild will be born soon, so we'll come
back as a family again, just like before.","孫子馬上就快出生了，
之後大家再一起來吧。","","곧 있으면 손자도 태어나니까
또 다 같이 올 수 있겠지","Bald wird unser Enkelkind geboren, dann kommen
wir wieder als Familie her, genau wie früher."
7,9108,"","Today's job is in EDEN, is it? Be careful, they
say that hackers have been getting crazy with the
account raiding lately.","今天的業務是在EDEN啊。
小心一點喔，
最近駭客的帳號狩獵相當嚴重呢。","","오늘 영업은 EDEN에서다.
조심해라. 최근 해커의 계정 사냥이
과격하다고 하니까","Der Job heute ist in EDEN, nicht wahr? Nimm dich
in Acht, dort sind die Kontendiebstähle der
Hacker wohl außer Kontrolle."
8,9109,"","It's a real pain to get your account back once
it's been raided. B...B...better double-check
that security.","一旦帳號被狩獵後，要恢復的話很麻煩吧……
好可怕……我去檢查一下防範措施。","","계정을 사냥당하면, 복구할 때까지가 큰일이죠…
으으으으…보안을 확인해둘게요","Wenn dein Account mal gestohlen ist, ist es
wirklich schwierig, ihn wiederzubekommen. L... L...
Lieber mal die Sicherheitsvorkehrungen überprüfen."
9,9212,"","Have you heard the rumor about the Stealth Hide
hacking skill? They say it lets you move around
Kowloon without being seen by hackers.","你知道叫Stealth Hide的駭客技能嗎？
據說只要用那技能，就能不被駭客發現，
自由探索Kowloon耶。","","스텔스 하이드란 해킹 스킬에 대한 소문은 들었어?
이걸 쓰면 해커들에게 발견되지 않고
쿠롱을 탐색할 수 있다고 하더라","Hast du das Gerücht über die Hacking-Fertigkeit
„Tarnkappe“ gehört? Man kann sich damit in Kowloon
bewegen, ohne von Hackern gesehen zu werden."
10,9212,"","But they will be able to see you if they're on
high alert, like during a Territory Capture.","不過在領域爭奪戰、敵方駭客戒心很重時，
好像還是會被發現喔。","","엠블럼 쟁탈전같이 적 해커의 경계심이 강한 경우엔
탐지되고 마는 것 같지만","Aber sie können dich sehen, wenn sie gerade in
Alarmbereitschaft sind, wie zum Beispiel während
einer Revierübernahme."
300,9204,"","Hey, did you buy that ""Digimon"" thing that came
out recently?","你買了之前發售的“數位怪獸”嗎？","","요전에 발매된 ""디지몬"" 샀어?","He, hast du dieses „Digimon“ gekauft, was neulich
rauskam?"
301,9205,"","Yeah, I did! It's awesome! The monsters are the
CUTEST!","買了買了！　那超好玩的，
怪獸也很可愛呢！","","샀어 샀어! 그거 완전 재밌지
몬스터도 귀엽고!","Ja, hab ich! Es ist toll! Die Monster sind einfach
so niedlich!"
302,9103,"","Come one, come all! We've got the latest and
greatest arcade games! Take a free play, one time
only!","店裡有最新型的大型機台。
現在能免費試玩一次喔。","","최첨단 아케이드 기기를 갖추고 있습니다~
지금부터 1회 서비스입니다~","Hereinspaziert! Hier gibt es die neusten und
besten Arcade-Spiele! Holt euch euer einmaliges
Gratisspiel!"
303,9203,"","Such a marvelous time to be alive, isn't it? Just
a glance at the net, and all this information is
there for you.","真是個好時代呢。
只要打開網路，就能取得各種情報。","","참 시대가 좋아졌어.
인터넷을 켜면 뭐든지 정보가 굴러다니니까","Es ist eine herrliche Zeit, am Leben zu sein,
nicht wahr? Mit einem Blick ins Netz hat man so
viele Informationen zur Verfügung."
304,9105,"","Did you see the news? Kamishiro's President Satoru
Kamishiro was speaking again. I bet he'll grow the
company even bigger before long.","你有看之前的新聞嗎？
神代企業的社長，神代悟瑠又出現在電視上了。
他還在的話，能讓神代企業更加成長吧。","","요전에 나온 뉴스 봤어?
카미시로의 사장 카미시로 사토루가 또 TV에 나왔어.
그 사람이라면 당장에라도 카미시로를 더 크게 만들겠지","Hast du die Nachrichten gesehen? Der Firmenchef
von Kamishiro, Satoru Kamishiro, hat gesprochen.
Bestimmt expandiert er bald noch mehr."
305,9106,"","I love this aquarium. It's so pleasant and calm.
Why don't we bring the kid next time?","這裡的水族館安靜又能放鬆。
下次帶女兒，一家三口一起來吧。","","이 수족관은 조용해서 마음이 차분해져.
다음에 딸도 데리고 가족 셋이서 올까","In diesem Aquarium gefällt es mir. Es ist so
angenehm ruhig. Warum bringen wir nächstes Mal
nicht die Kleine mit?"
306,9107,"","That sounds good! Though I sure hope she can bring
a date of her own here before long.","好啊，要是那孩子能早點找到
約會的對象就好了。","","그렇네, 그 아이에게도 빨리 데이트 상대가
생기면 좋겠네","Gute Idee! Wobei ich schwer hoffe, dass sie sich
bald selbst hier verabreden wird."
307,9108,"","Did you see the news about all those unconscious
people suddenly waking up at the same time?","你看到新聞了嗎？
幾年前因意外而失去意識的人，
全都一起甦醒了耶。","","뉴스 봤어?
수년 전 사고로 의식불명이 된 사람들이
일제히 눈을 떴다더라","Hast du in den Nachrichten gesehen, dass all die
ohnmächtigen Leute gleichzeitig aufgewacht sind?"
308,9109,"","Whoa, sounds like a genuine miracle!","喔～這真是奇蹟啊。","","헤~, 그야말로 기적이란 거네요","Wow, das klingt nach einem echten Wunder!"
