ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,1428,"","Ouch... Would it have killed you to go a little
easier on me?","痛痛痛……
真是的，大哥哥你都不知道要放點水啊～？","","아야야야……
정말, 형은 힘조절이라는 말을 모르는 거지~?","Autsch ... Hättest du nicht etwas zarter
mit mir umgehen können?"
2,1428,"","Hehehe! But my ghost prank was hilarious, don't
you think?","呵呵，不過不過！
像鬼一樣很有趣對吧？","","후후후, 하지만 하지만!
유령 같아서 재밌었지?","Hehehe! Aber mein Geisterstreich war total lustig,
nicht wahr?"
3,1428,"","If I didn't control that avatar, it wouldn't do
anything. It's just like a puppet.","這化身，我一沒操作就完全不會動。
你不覺得就像人偶一樣嗎？","","이 아바타, 내가 조종하지 않으면
까딱도 하지 않아. 인형 같지 않아?","Wenn ich den Avatar nicht steuere, macht er
nichts. Wie eine Marionette."
4,1428,"","There's a storage server with loads of avatars
just like this one. That's where this avatar was
being transported to.","有個像保存庫一樣的伺服器專門收集這樣的化身，
這個化身本來也要被搬到那邊去的。","","이런 아바타가 잔뜩 모여있는
보관 창고 같은 서버가 있어서
이 아바타도 거기로 옮겨지고 있었어","Es gibt einen Speicherserver mit vielen Avataren
genau wie diesem. Dieser Avatar war gerade
auf dem Weg dorthin."
5,1428,"","But access to the server is restricted, so I had
to pilfer it before it got there.","不過保存庫伺服器戒備很嚴密，不太可能進去。
所以我在搬送進去前偷了一個出來。","","근데 보관 창고 서버는 엄중해서 들어갈 수 없을 것 같아서
옮겨지기 직전인 아바타를 하나 슬쩍한 거야","Aber der Zugriff auf den Server ist eingeschränkt.
Also musste ich ihn klauen, bevor er ankam."
6,1428,"","Did you think it was a real ghost? Pretty funny,
right?","大哥哥大哥哥，你以為是真的鬼嗎？
一下出現一下消失，很有趣吧？","","있지 있지, 형은 진짜 유령이라고 생각했어?
나타났다 사라졌다, 재미있지?","Dachtest du, es wäre ein echter Geist? Ziemlich
lustig, was?"
7,2020,"","Yeah, it was pretty funny.
It wasn't funny. Don't do it anymore.","嗯，很有趣喔
一點也不有趣，快停手","","그래 재미있었어
재미없어, 그만둬","Ja, es war ziemlich lustig.
Es war nicht lustig. Hör auf damit."
8,1428,"","I know! Hilarious! Hahahaha!","是吧，很有趣吧！？
啊哈哈哈哈！","","그치, 재밌었지!?
아하하하하하!","Ich weiß! Urkomisch! Hahahaha!"
9,1428,"","But the price you'll make me pay for my prank will
be twice as scary and five times as funny?","……你說這個惡作劇的代價，
說不定會更恐怖更有趣嗎？","","……단 이 장난의 대가는
더 무섭고 재미있을 거라고?","Aber der Preis, den ich für meinen Streich zahlen
muss, wird doppelt so beängstigend und fünfmal
so lustig?"
10,1428,"","Huh? What do you mean?! I like scaring other
people. I don't like being scared myself!","什麼？這話是什麼意思！？
我可不喜歡自己被嚇啊！？","","뭐어? 무슨 소리야!?
나, 내가 무서워지는 건 싫어!!","Was? Was meinst du damit? Ich mache gern anderen
Angst. Ich selbst mag es nicht, Angst zu haben!"
11,1428,"","If I stop now, you'll let me off with a warning?
Tsk, fine...","如果我不再玩這樣的遊戲就放過我？
嘖，我知道了啦……","","다시는 이런 장난을 하지 않으면 못 본 척해주겠다고?
쳇, 알았어~……","Wenn ich jetzt aufhöre, lässt du mir die Sache
durchgehen? Pfff, na schön ..."
12,1428,"","Huh? Not even a little?","什麼？一點也不有趣嗎？","","어? 전혀 재미없었어?","Was? Nicht mal ein bisschen?"
13,1428,"","Hmph, you're boring. Fine, I'll stop! I'll find
something else to amuse me!","嘖，真無聊啊……
那就算了！我再去找別的遊戲！","","쳇~, 재미없었구나……
그럼 이제 그만둘래! 다른 놀이를 찾을 거야!","Hmpf, du bist langweilig. Na gut, ich höre auf!
Ich werde etwas anderes finden, um mich
zu amüsieren!"
14,1428,"","Can you take this puppet back where it belongs?
Thanks. Bye!","大哥哥，這個人偶能幫我還回原地點嗎？
那就這樣說好了喔♪","","형, 이 인형
원래 있던 데에 돌려줄래? 그럼 안녕~♪","Bringst du diese Marionette zurück, wo sie
hingehört? Danke. Tschüs!"
