ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3010,,Heh... Hehe... Non sei male.,"呃……啊！
你……果然……很厲害……啊。",,"구…학…!
너… 역시… 꽤 하는…구만",Hihi ... Hihi ... Du bist gar nicht übel.
2,4060,,"Um, Jimmy? Stai bene?",喂，Jimmy先生，你不要緊吧？,,"잠깐, 지미 씨, 괜찮으세요?","Äh, Jimmy? Alles in Ordnung?"
3,2001,,!!,！！？？,,!!,!!!
4,1312,,"Reiko, cosa sta succedendo!",玲子……這到底是怎麼一回事！？,,레이코… 이게 대체 어떻게 된 거야!?,"Reiko, was ist denn los!"
5,4060,,"*sob* Etemon? Sei tu?! Oh, guarda,
c'è anche {player_name}! Ciaooo~!","你是……悟空獸！
而且[p]也在！",,"당신은… 에테몬 씨!
그리고 [p] 씨도!","*Schluck* Etemon? Bist du das?! Ach und schau,
[p] ist auch da! Hallooo!"
6,1312,,"No... La mia povera, preziosa Reiko...! Il tuo cuore luminoso è stato avvelenato a tal punto da questo incapace buono a nulla?!","妳該不會……
身心都被這種爛男人給荼毒了……",,"너 혹시…
몸도 마음도 이런 몹쓸 남자에게 오염되어서…","Nein ... Meine arme, liebe Reiko ... Hat dieser
untalentierte Nichtskönner dich so in seinen Bann
gezogen?!"
7,4060,,"Cosa vuoi dire? Non sei venuto qui per vedermi
esibirmi? È il mio grande concerto di debutto!","你在說什麼？
我還以為悟空獸你
也是來聽我的演唱會的！",,"…무슨 말씀이세요?
에테몬 씨도 제 라이브를
보러 와 주신 거라고 생각했는데!","Was meinst du? Du bist nicht wegen mir hier?
Das ist mein allererstes großes Konzert!"
8,4060,,"Aspetta, cosa? Pensi che lui... mi abbia rapito? Jimmy?
Come una specie di sacrificio umano?","咦？
我被拐走了？被Jimmy先生？活祭品？",,"…에?
제가 납치당했다고요? 지미 씨에게? …인신 공양?","Moment, wie? Ihr denkt, dass er mich ... entführt
hat? Als eine Art Menschenopfer?"
9,4060,,Ma è assurdo!,才不是那樣！,,말도 안 돼요!,Das ist einfach nur absurd!
10,4060,,"Impossibile! Sono stato invitato a esibirmi!
Tanaka è venuto al negozio e--","我只是被他邀請，
就是那個常常來我們店裡的田中——",,"초대받았어요
언제나 매장에 와 주셨던 타나카 씨―","Unmöglich! Mir wurde ein Auftritt angeboten!
Tanaka kam in den Laden und ..."
11,3010,,Ehi! Olà! Questo non spacca!,咳！？咳、咳、嗯！？！,,"우학!? 으흠, 으흠, 으흐으으으으음!?!",Wow! He! Das rockt mal überhaupt gar nicht!
12,4060,,Oops! Intendo Jimmy. Non Tanaka. Jimmy.,啊，糟糕，記得你的本名好像不能透露！？,,"아, 맞다, 본명은 NG였죠!?",Huch! Ich meinte Jimmy. Nicht Tanaka. Jimmy.
13,4060,,"Comunque, Jimmy è venuto al negozio e mi ha raccontato
del suo sogno di creare musica che tutto il
mondo potesse amare!","我和來到店裡的Jimmy先生聊著
想用對音樂的LOVE讓全世界充滿幸福，聊得好起勁……",,"매장에 와 주신 지미 씨와, 음악을 향한 LOVE로
세상을 행복하게 만들고 싶어! 같은 얘기로 불타올라서…","Jimmy kam jedenfalls in den Laden und meinte,
dass er schon immer von Musik geträumt hat,
die der ganzen Welt gefällt!"
14,4060,,"Ha detto che poteva percepire il mio talento innato, quindi
mi ha invitato a salire e cantare!",然後，他就問我要不要以來賓的身分參加演唱會……,,"그랬더니, 라이브에 게스트로 참가해 보지 않겠냐고 말씀해 주셔서","Er meinte, er könnte mein Talent spüren, also hat
er mich eingeladen, hier zu singen!"
15,4060,,"Voglio dire... esibirsi così, di fronte a un
pubblico gremito. È sempre stato il mio sogno.
Come potevo lasciarmi sfuggire questa occasione?","其實我對唱歌方面也有點興趣……
所以就鼓起勇氣，試著接受他的邀請了！",,"실은 저, 노래하는 것에도 조금 흥미가 있었다 보니…
눈 딱 감고, 초대에 응해 본 거예요!","So ein Auftritt vor einem vollen Haus.
Davon habe ich schon immer geträumt.
Wie konnte ich da nein sagen?"
16,1312,,Reiko... Sei senza paura.,玲子這個人就是天不怕地不怕……,,레이코도 참 무서운 걸 모른다니깐…,Reiko ... Du kennst keine Angst.
17,1312,,"Beh, almeno non devo più ascoltare le sue
terribili canzoni.","不過真是太好了。
看來妳並不是沈溺在這種爛音樂之中。",,"그래도 다행이야
이런 몹쓸 음악에 심취한 건 아닌 것 같아서","Wenigstens muss ich mir seine schlimmen Songs
nicht mehr antun."
18,3010,,"Ehi, cosa?! La mia musica spacca!",什麼！？爛音樂是什麼意思啊！,,왓!? 몹쓸 음악이라니 무슨 소리YA!,"He, was hast du gesagt?! Meine Musik rockt!"
19,1312,,Lo pensi davvero? Sei... sordo/a?,咦？你沒聽到嗎？,,어머 못 들었어?,Meinst du das ernst? Bist du ... vielleicht taub?
20,1312,,"Questa musica non spacca. Infanga il nome
del rock! È solo una povera parodia del rock!","我是在說這種利用搖滾之名的
假音樂根本是冒牌貨！",,"이런 록을 빙자한 사이비 뮤직은
짝퉁이라는 거야!","Die Musik rockt nicht. Sie zieht den Rock
höchstens in den Dreck. Ein armseliger Versuch,
zu rocken!"
21,1312,,Non potresti mai capire la vera potenza del rock!,你的音樂風格根本不可能抓住人心！,,"네 음악성으로는 사람들의 하트를 잡는 건
절대 불가능해!!",Die wahre Macht des Rock wirst du nie verstehen!
22,3010,,Ma cheeeeeeee?!,什～～麼～～！？,,뭐어야아아아아아――!?,Waaaaaas?!
23,4060,,Smettetela di combattere! Adesso! Entrambi avete dimenticato cosa la musica possa veramente fare!,"不管是Jimmy先生的音樂，還是悟空獸的音樂，
我都喜歡！",,"지미 씨의 음악도, 에테몬 씨의 음악도
전 둘 다 좋아해요!","Hört auf zu streiten! Beide! Sofort! Ihr habt
beide vergessen, was die Musik wirklich kann!"
24,4060,,"Siete entrambi talentuosi. Siete entrambi unici. Perché
deve essere una competizione?!","你們的音樂風格本來就不一樣，
沒必要對抗吧！好嗎？",,"애초에 음악성이 서로 다르니까
그렇게 다투지 않아도 되잖아요! 네?","Ihr habt beide Talent und seid einzigartig.
Warum muss es denn immer gegeneinander gehen?"
25,3010,,"No, no, no, no, noooo~! Questa scimmia pensa di essere
meglio di me? Jimmy KEN?","NON、NON、NON、NON、NON、NON！
本大爺無法接受啊，My Honey！",,"NON, NON, NON, NON, NON, NON!
이 몸은 납득하지 않아, 마이 허니!","Nein, nein, nein, nein! Dieser Affe hält sich für
besser als mich? Jimmy KEN?"
26,3010,,Non è forte per niente!,那種東西才不是搖滾！！,,그런 건 록이 아니야!!,Das rockt mal gar nicht!
27,1312,,"Ne ho avuto abbastanza di te! Vieni qui, smorfioso,
fighetto, teppistello! Il potere incandescente del mio meta
ti scioglierà la faccia!","我也無法接受啊！既然這樣，
我就讓你的五臟六腑都感受到我的音樂！",,"나도 마찬가지야! 이렇게 된 이상 내 음악을
뼛속까지 알게 해 주겠어!","Ich habe die Nase voll von dir! Komm her, du
eitler Vogel mit deinem Stern! Mein Metal
schmilzt dir dein blödes Gesicht weg!"
28,3010,,"Oh sì, scimmietta?! Fatti sotto! Ti scuoterò via tutto il metallo!","很好——！！我接受你的挑戰！！
上吧！！來啊！！",,"해 보시지이이――!! 그 승부, 받아 주마!!
화끈하게 해 주마 이 자식아―――!!","Ach ja, kleines Äffchen?! Nur zu! Mein Solo klaut
dir das Heavy aus deinem Metal!"
29,4060,,"Okay... Non esattamente quello che avevo in mente, ma
almeno stanno parlando.",其實他們相處得還滿愉快……的樣子。,,"이러니저러니 해도, 사이는 좋은… 것 같네요","Okay ... So hatte ich mir das nicht vorgestellt,
aber wenigstens reden sie miteinander."
30,4060,,"La musica è capace di molte cose, ma la cosa
più importante è che può unire le persone. Ehehe...
Anche i Digimon.","音樂擁有連結人與人的力量！
雖然這個狀況是人類和數碼寶貝……",,"음악에는 사람과 사람을 이어주는 힘이 있어요!
…이 경우에는, 사람과 디지몬, 이지만요","Die Musik kann viel erreichen, vor allem aber
Menschen zusammenbringen ... und Digimon auch,
hihi."
31,4060,,"Ehi, aspetta! Voglio partecipare a questa battaglia rock!",好！也讓我參加吧♪,,…좋았어! 나도 참가해야지♪,"He, wartet! Ich will auch antreten und mitrocken!"
32,4060,,"Lo spettacolo è appena iniziato! Spero tu sia
pronto a pogare stasera, [p]!","演唱會才剛開始呢！
[p]你也好好欣賞吧！",,"라이브는 막 시작한 참이에요!
[p] 씨도, 즐기다 가세요!","Es geht gerade erst los! Ich hoffe, du bist heute
bereit, ordentlich zu moshen, [p]!"
201,4060,,Ehi! Fai un passo indietro!,等等、等等！冷靜點！,,잠깐잠깐! 진정해요!,He! Einen Schritt zurück!
