ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,3013,"","No... My ultimate Digimon... shattered.","沒想到……究極的數碼寶貝居然……","","설마… 궁극의 디지몬이…","Nein ... Mein ultimatives Digimon ... zerstört."
2,3019,"","[p], that was amazing! That was something
more than common strength!","[p]，你幹得不錯呢……
我覺得我稍～微瞭解你的力量了。","","[p], 꽤 하는걸…
네 힘, 조~금이지만 안 것 같아","[p], das war fantastisch!
Das war noch mehr als Teamwork!"
3,3013,"","This was supposed to be it... This Digimon was
meant to bring new values to the world. To
finally open their eyes...","那隻數碼寶貝會給這個世界帶來“新價值”，
應該是命運……","","그 디지몬이, 이 세계에 ""새로운 가치""를 가져오는 것은
운명이었을 터…","Das war die Idee dahinter ... Dieses Digimon hätte
der Welt neue Werte schenken sollen.
Ihnen endlich die Augen öffnen ..."
4,3013,"","How? How could this have happened...?!","為什麼……
為什麼會這樣……","","어째서…
어째서 이런…","Wie? Wie konnte das nur passieren ...?!"
5,3013,"","......","……","","……","..."
6,3013,"","...Hehe... Hehehe...","呵呵、呵呵呵。","","………후후, 후후후","Hehe ... Hehehe ..."
7,2001,"","?!","！？","","!?","?!"
8,3013,"","Once blind, now I see... It was my eyes that have
been opened.","這樣就很明白了呀。","","…이것으로 확실해졌어","Einst war ich geblendet, doch jetzt vermag ich zu
sehen ... meine Augen wurden geöffnet."
9,3013,"","You have such power within, [p].
You hold so much, standing as both the one that
can forge destiny, and its unshaper.","[p]，你擁有
改變命運的力量、創造命運的力量……","","[p], 너에게는
운명을 바꾸는 힘이, 운명을 개척하는 힘이 있어…","In dir ruht solche Kraft, [p].
Du kannst das Schicksal formen, oder aber
Verderben bringen."
10,3013,"","I must keep careful watch over you. Yes, very
careful indeed. For the Destiny that you choose,
that you create, will be very interesting indeed.","看來我一定得親眼見證
你接下來會創造出怎樣的命運呢……","","네가 앞으로 어떤 운명을 만들어 가는지
지켜봐야겠어…","Ich muss dich genau beobachten. Sehr genau.
Denn das von dir gewählte und geformte
Schicksal wird wahrlich interessant sein."
11,2001,"","???","？？","","??","???"
12,3013,"","The time has come. We must return.","好了，暫時先回去我們的“所在地”吧。","","자, 우선 우리들의 ""거처""로 돌아가자","Die Zeit ist gekommen. Wir müssen zurückkehren."
