ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7368,,Sto cercando di godermi lo spettacolo!,"怎、怎、怎麼會……！
小久美的演唱會……！！",,"뭐, 이, 이럴 수가……!
쿠미의 라이브가……!!",Ich versuche hier das Konzert zu genießen!
2,3047,,Basta con questa sceneggiata e vieni con noi!,好了，給我束手就擒吧！！,,"자, 각오해라!!",Jetzt tu nicht so und komm mit!
3,7368,,Non credo proprio!,嗚、嗚啊啊……！　我才不要！！,,그으으으……! 거절한다!!,Auf gar keinen Fall!
4,3047,,"Ah, eccolo che va! È veloce!","啊，混蛋居然逃了！！
那傢伙也太快了吧！",,"앗, 도망쳤잖아 젠장!!
저 녀석 발이 빠르네!",Und da läuft er! Der ist schnell!
5,3046,,Dopo di lui! [p]!,追上去！　[p]！！,,쫓아가자! [p]!!,Ihm nach! [p]!
6,3047,,Ehi! Fermati lì!,啊、喂，等我啊！,,"아, 어이! 잠깐 기다려!",He! Stehenbleiben!
7,3045,,Chitose.,千歲。,,"저기, 치토세",Chitose.
8,3045,,"Lascialo a [p] e Ryuji. Noi
resteremo qui e spiegheremo tutto a Kumi.","犯人就交給[p]他們吧，
我們留在這裡跟那偶像說明狀況。",,"범인은 오빠와 [p]에게 맡겨두고
우리는 여기 남아서 아이돌 애에게 사정을 설명하자","Überlass das [p] und Ryuji. Wir bleiben
hier und erklären Kumi alles."
9,3047,,Cosa?!,為、為什麼啊！,,"어, 어째서!",Wie bitte?!
10,3045,,Nessuno nel cyberspazio può sfuggirci.,能在電腦空間內甩開我們追蹤的人並不多。,,"전뇌공간 속에서 우리들의 추적을 뿌리칠 수 있는 사람은
거의 없어",Im Cyberspace kann uns niemand entkommen.
11,3045,,"E se mio fratello ha ragione, Kamishiro e Matayoshi
sanno esattamente chi è.","而且，要是哥哥預想的沒錯，
那神代企業跟又吉叔叔都會包庇犯人吧。",,"게다가 오빠의 예상이 들어맞는다면 카미시로도
마타요시 아저씨도 범인의 신원을 파악하고 있을 테고","Und wenn mein Bruder recht hat, dann wissen
Kamishiro und Matayoshi genau, wer es ist."
12,3047,,Immagino tu abbia ragione...,不是，就算這樣……,,"아니, 그거야 그렇지만…",Da hast du wohl recht ...
13,3047,,"Ma sei sicuro che dovremmo dirlo a Kumi? Sarà
sconvolta nell'apprendere la verità.","要怎麼跟小久美說明才好啊！？
要是說出真相，一定會大受打擊吧……",,"쿠미 양에게 뭐라고 설명해야 되지!?
사실대로 말하면 쇼크를 받을 텐데…","Aber bist du sicher, dass wir Kumi was sagen
sollen? Die Wahrheit wird sie schockieren."
14,3045,,"Forse possiamo solo dire che un fan ha fatto un grosso
scherzo? Non dobbiamo menzionare nient'altro.","……就說是歌迷大規模的惡作劇，
這樣說就好了吧？　不用跟她說太多。",,"…팬이 규모가 큰 장난을 쳤다
정도로만 말해두면 되지 않을까? 쓸데없는 말은 하지 말고","Sollen wir vielleicht sagen, dass ein Fan ihr
einen groß angelegten Streich gespielt hat? Sonst
müssen wir ihr ja nichts sagen."
15,3047,,Okay. Proviamoci.,我、我知道了，那我去說明……,,"아, 알았어. 그렇게 설명해 볼까……",Gut. Probieren wir das.
