ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7251,,Cos'era quella cosa?,喂，剛才那個……那是什麼東西啊？,,"이봐, 방금……뭐였지, 그거",Was war das für ein Ding?
2,7252,,"Era il signor Navit, giusto?",什麼……那不是NAVIT嗎？,,뭐였냐니 그야……내빗군 아냐?,"Das war Herr Navit, oder?"
3,7251,,"Forse, ma perché dovrebbe essere qui? Per una promozione
di un prodotto?","好像是啦……為什麼會在這裡啊？
是來宣傳還是幹麼的嗎？",,"뭐, 그럴지도 모르지만…… 왜 이런 곳에 있지?
프로모션이나 뭐 그런 건가?","Kann sein, aber was hat er hier verloren? Macht er
Werbung für ein Produkt?"
4,7252,,"Probabilmente? Era così amichevole, ma non ha detto una
parola.","大概是吧？
很親切不是嗎，雖然一直不說話。",,"그렇지 않을까?
무지 붙임성 있었잖아. 시종일관 아무 말 없었지만","Wahrscheinlich. Er war so freundlich, aber er hat
kein Wort gesagt."
5,7253,,Era proprio attratto da te! Era esilarante!,他不是還一直纏著你嗎，超好笑的。哈哈！,,이상하게 너한테 달라붙었지. 웃긴다ㅋㅋㅋ,Er war ganz vernarrt in dich! Das war urkomisch!
6,7251,,"Era così determinato a stringerti la mano. E
non smetteva di toccarti il corpo.","只有你被他握手握得緊緊的，
還有很多的身體接觸不是嗎？",,"너한테만 묘할 정도로 끈적하게 악수했고
바디 터치도 격렬했지","Er wollte dir unbedingt die Hand schütteln. Und
er hat nicht aufgehört, dich anzufassen."
7,7251,,E non ti ha sussurrato qualcosa all'orecchio prima di andarsene?,好像在分開時還有對你的耳朵吹氣吧？,,뭔가 헤어질 때도 귀에 후~ 하지 않았냐?,"Und hat er dir nicht sogar ins Ohr gepustet, bevor
er gegangen ist?"
8,7253,,"Sì, ho fatto una foto. La pubblicherò su DigiLine!",我有拍下來，我要上傳到數碼連線上！,,"나, 사진 찍었으니까 디지라인에다 올려둬야지ㅋ","Ja, ich habe ein Foto gemacht. Das poste ich auf
Digiline!"
9,7252,,Non ci pensare nemmeno! Faccio sul serio!,別開玩笑了！　我說真的你們住手啦～,,장난치지 말라니까! 진짜 그만하라고 너희들~,Denk nicht mal dran! Im Ernst!
10,2020,,"(Sembra che qualcosa di simile al Signor Navit avesse
le mani su quel bel ragazzo.)","（看來，那個NAVIT好像對帥哥
　很執著地糾纏不放……）",,"(……아무래도 미남에게
 내빗군과 닮은 무언가가 집요하게
 들러붙었다는 모양이다……)","(Anscheinend hat etwas, was aussah wie Herr Navit,
diesen gut aussehenden Typen begrapscht.)"
11,2020,,(Mr. Navit deve essere da qualche parte a Broadway.),（“NAVIT”果然在這間BW裡沒錯）,,"(역시 이 BW 내에 ""내빗씨""가 있는 건
 분명한 모양이군)","(Navit-san muss sich irgendwo im Broadway
aufhalten.)"
12,2020,,(Darò un'altra occhiata in giro!),（好，再次徹底搜查館內吧）,,"(좋아, 다시 한번 건물 안을 꼼꼼하게 찾아보자!)",(Ich werde mich noch einmal umsehen.)
