ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
1,7345,,"Mi chiamo Sawako. Sono una grande fan del caffè. Si potrebbe
addirittura dire che sono ossessionata.","那個，我叫爽子。
我其實非常喜歡咖啡――
不，我其實是咖啡狂熱者。",,"저기, 사와코라고 합니다.
저는 실은 엄청난 커피 애호――아니
커피 마니아입니다","Ich heiße Sawako. Ich bin eine Kaffeeliebhaberin.
Man könnte sogar sagen, dass ich besessen bin
davon."
2,7345,,"Ho sentito una voce su un caffè speciale in un posto
chiamato K-Cafe al quarto piano di un edificio a Nakano.","然後我聽說，在中野的大樓4樓
一家叫K-café的店裡，
有咖啡狂熱者都會垂涎的上等咖啡。",,"그래서 나카노 빌딩 4층에 있는 K-카페라는 가게에서 마니아가
탐내는 극상의 커피가 나온다는 소문이 있다고 들었습니다","Ich habe Gerüchte über Spitzenkaffee in einem so
genannten K-Café im 4. Stock eines Gebäudes in
Nakano gehört."
3,7345,,Devo assolutamente provarlo!,我無論如何都想嚐嚐！,,그걸 어떻게든 한입이라도 맛보고 싶어요!,Den muss ich unbedingt probieren!
4,2020,,"(Bevo sempre il caffè al K-Cafe. Quella
roba è come acqua sporca.)","（雖然常常在喝K-café的咖啡，
　但總覺得是像泥水一樣的味道啊……）",,"(K-카페의 커피라면 항상 마시고 있지만
 흙탕물 같은데…)","(Den Kaffee im K-Café trinke ich doch immer.
Das reinste Abwaschwasser.)"
5,2020,,"(Trovo difficile credere che abbiano un caffè che
possa anche solo essere definito passabile, figuriamoci
""premium"".)",（那家店有上等的咖啡，真是讓人難以相信）,,"(그 가게에 그렇게 최고의 커피가 있다니
 갑자기 믿기 어려운걸)","(Fällt mir schwer zu glauben, dass die halbwegs
genießbaren Kaffee haben, geschweige denn
Spitzenkaffee.)"
6,2020,,"Devi esserti sbagliato.
Vai e ordinalo.","沒有那種東西
自己過去點看看就好啦",,"그런 메뉴는 존재하지 않아요
직접 가서 주문하면 되잖아요","Da liegst du wohl falsch.
Geh einfach hin und bestell dir welchen."
7,7345,,Impossibile! La mia fonte è affidabile!,"才沒有這種事！
我確實收到了那樣的情報啊！",,"그럴 리가 없어요!
이건 틀림없이 확실한 정보예요!",Das kann nicht sein! Auf meine Quelle ist Verlass!
8,7345,,Ma...,只是……,,다만…,Aber ...
9,7345,,"Se fosse così semplice, non avrei bisogno di presentare un caso.",如果那麼簡單，我就不會拜託你了,,그렇게 쉽다면 일부러 의뢰하진 않겠죠,"Wenn es so einfach wäre, müsste ich ja keinen
Fall einreichen."
10,7345,,"Non può essere ordinato dai clienti normali.
È un elemento del menù top secret.","那是普通客人無法點的，
隱藏版中的隱藏版中的隱藏版菜單。",,"그게 일반적인 손님은 주문할 수 없는
메뉴판 뒷면의 뒷면의 뒷면의 또 뒤에 있는 메뉴라고 해요","Gewöhnliche Kunden können ihn nicht bestellen. Er
ist ein streng geheimes Angebot."
11,2020,,(Articolo segreto del menu?),"（如果是隱藏版中的隱藏版中的隱藏版，
　那表面版是……？）",,(뒷면의 뒷면의 뒷면의 뒷면은 앞 아닌가…?),(Streng geheimes Angebot?)
12,7345,,"Ho letto di persone che vanno a ordinarlo, ma
gli è stato detto che non esiste una cosa del genere.","看到有去過店裡，並試著點過的人的留言，
但大家都說自己並沒有點到。",,"가봤다, 부탁해봤다는 글은 찾았지만
다들 그런 건 없다는 말을 들었다고 하더군요","Ich habe gehört, dass Leute ihn schon bestellt
haben, aber dann behauptet die Bedienung, so etwas
gäbe es nicht."
13,7345,,Immagino sia disponibile solo per i clienti abituali.,"果然比起突然到訪的狂熱者，
還是會先以常客為優先吧。",,"역시 갑자기 찾아온 마니아보다
단골 손님 쪽이 우선된다는 거겠죠",Vermutlich bieten sie ihn nur Stammkunden an.
14,7345,,"E non semplici clienti abituali qualsiasi. Credo che tu debba
andarci molto spesso prima che ti rivelino il segreto.",而且還是只有常客中的常客才喝得到。,,그것도 어지간한 단골이 아니고선 나오지 않는다는 모양이라서요,"Und da auch nicht allen. Ich glaube, man muss
sehr oft hingehen, bevor sie das Geheimnis lüften."
15,7345,,"Vado spesso al K-Cafe...
Conosco tutto il menu del K-Cafe...","我雖然常去K-cafe……
雖然K-café的菜單我全都知道……",,"k-카페라면 자주 가지만…
k-카페의 메뉴라면 전부 알고있지만…","Ich gehe aber oft ins K-Café ...
Ich kenne alles auf der Karte des K-Café ..."
16,7345,,Davvero? Quindi sei un cliente abituale?,"真的嗎！？
所以你是常客囉？　是這樣對吧？",,"정말인가요?
그건 즉 단골이란 말이군요? 그렇죠?",Wirklich? Du bist also Stammkunde?
17,7345,,"Esatto.
Non direi questo.","是的
不是",,"그렇습니다
아닙니다","Genau.
So würde ich es vielleicht nicht formulieren."
18,7345,,"Evvai! Sono contento di aver trovato il coraggio di presentare un caso!
Deve essere il destino!","太好了！
鼓起勇氣委託是正確的！
這果然是命運！",,"해냈어―!
용기를 내서 의뢰해보길 잘했어!
역시 이건 운명이야!","Juhu! Dann freue ich mich ja, dass ich den Mut
hatte, einen Fall einzureichen! Das muss eine
glückliche Fügung sein!"
19,7345,,Non fare il modesto. Sembra proprio che tu sia un habitué.,"你就不要謙虛了。
你其實是常客吧？　對吧？",,"또 그렇게 겸손하시긴.
사실은 단골이죠? 그렇죠?","Zier dich doch nicht so. Das klingt sehr wohl nach
Stammkunde."
20,7345,,,,,,
21,7345,,Allora questo caso dovrebbe essere semplice per te.,那不就簡單了嗎？,,그러면 이야기가 빠르지요,"Dann sollte dieser Fall ja ein Leichtes für dich
sein."
