ID,Speaker,Japanese,English,Chinese,EnglishCensored,Korean,German
2,3009,"","Oh? You want to use my paper in a new project?","哦……？
你說想把我的論文用在最新的企劃中？","","야야…?
제 논문을 신 프로젝트에 사용한다 그러신다고요?","Ach? Du willst meine Arbeit für ein neues Projekt
benutzen?"
3,7234,"","Yes, to save a young lady with an extremely rare
and incurable disease. We're putting a special
team together as we speak.","是的。為了救一名患了相當罕見疾病的少女，
組成了一個緊急特別小組……","","네. 극히 희귀한 난치병을 앓는 소녀를 구하기 위해
급히 특별팀의 편성이 결정되어서…","Ja, um eine junge Dame mit einer äußerst seltenen
und unheilbaren Krankheit zu retten. Wir stellen
gerade ein Sonderteam zusammen."
4,7234,"","Your paper would be the foundation of our
research.","而這個企劃，務必想以主任的論文為基礎去進行……
事情就是這樣。","","그 프로젝트에서, 부디 주임님의 논문을 바탕으로 한
연구를 진행하고 싶다…그런 사정이라고 합니다","Deine Arbeit wäre die Basis für unsere Forschung."
5,3009,"","It's just a hypothesis. I have no idea what effect
it could have on the human body.","但是那個論文，終究只是個假說……
是個不知道會對人體造成什麼影響的代替品。","","하지만 그 논문은 어디까지나 가설…
인체에 어떤 영향이 있을지 알 수 없는 물건입니다","Es ist nur eine Hypothese. Ich habe keine Ahnung,
wie es sich auf den menschlichen Körper auswirken
könnte."
6,3009,"","Testing it out on a child...","實在不是可以用小孩來測試的東西──","","도저히 아이에게 시험할 만한 것은――","Es an einem Kind auszuprobieren ..."
7,3009,"","The risks are too high.","……不，“那個人”並非不知道這件事。","","…아니, ""그분""이 그걸 모를 리, 없었지요","Das Risiko ist zu hoch."
8,7234,"","Don't worry. Ms. Kishibe, the subject, and her
family all accept that no one knows exactly what
will happen.","請您放心，
岸部小姐以及少女的家屬都知道這是個未知的實驗。","","안심해 주십시오.
키시베 님도, 피험자인 소녀와 그 가족도
이것이 미지의 실험이라는 것은 이미 양해했습니다","Keine Bange. Fräulein Kishibe, das Testobjekt und
ihre Familie akzeptieren, dass niemand genau
weiß, was passieren wird."
9,7234,"","If we succeed, the company can expand its business
into the medical sector.","更何況，只要這個研究成功了，
我司就不僅擁有網路相關事業，
還能在醫療領域上發展新事業。","","무엇보다, 이 연구가 성공하면 우리 회사는
인터넷 관련 사업뿐만 아니라, 의료분야에
새로운 사업 전개를 기대할 수 있습니다","Wenn es gelingt, kann das Unternehmen auch in
den medizinischen Sektor einsteigen."
10,7234,"","Ms. Kishibe is always thinking ten steps ahead!","哎呀，真不愧是岸部小姐。
真是有先見之明！","","이야~, 역시 키시베 님.
선견지명이십니다!","Fräulein Kishibe denkt immer 10 Schritte
weiter!"
11,3009,"","Then I have no objections. Use it as you see fit.","……畢竟我也不能違抗贊助商。
請隨意使用吧。","","……스폰서를 거스를 수는 없으니까요.
마음대로 사용하시지요","Dann habe ich nichts dagegen. Setzt es so ein, wie
ihr es für richtig haltet."
12,7234,"","Thank you. Ms. Kishibe will be pleased.","謝謝您。
岸部小姐也一定會很開心的。","","감사합니다.
키시베 님도 분명 기뻐하실 것입니다","Danke. Fräulein Kishibe wird es freuen."
13,3009,"","*sigh*","真是的……","","이런 이런…","*Seufz*"
14,3009,"","Who would have thought such a drastic step could
be someone's only hope?","沒想到竟然有人，
非得靠那種東西才能延長壽命──","","그런 것에 의지하지 않고서는
연명마저 할 수 없는 분이 있다니――","Wer hätte gedacht, dass so ein drastischer Schritt
für jemanden die einzige Hoffnung sein könnte?"
15,3009,"","There's so much sadness in this world.","蔓延在這世界的悲傷，真是根深蒂固。","","이 세계에 만연한 슬픔은, 뿌리가 깊다","Es gibt so viel Traurigkeit in dieser Welt."
16,3009,"","I cannot allow it to continue. This world must be
changed.","這個世界果然必須要改變才行……","","역시, 변해야만 하는군요.
이 세계는……","Ich kann nicht zulassen, dass es so bleibt.
Diese Welt muss verändert werden."
